name x y flux0 flux1 flux2 width rv
F00041 -44.942  -0.841 2.33e-16 1.60e-16 1.40e-16 31.17 -308.60
F10542 -44.183 -12.853 3.33e-17 2.29e-17 1.58e-17 17.89 -732.57
F10533 -43.927 -12.703 4.34e-17 3.58e-17 2.18e-17 12.64 -732.48
F10541 -43.914 -13.035 3.44e-17 2.20e-17 2.05e-17 16.23 -732.55
F10540 -43.908 -13.201 2.47e-17 1.72e-17 1.23e-17 14.95 -732.54
F10531 -43.888 -12.981 3.00e-17 2.09e-17 1.37e-17 18.65 -732.72
F10544 -43.865 -12.810 3.59e-17 2.89e-17 1.92e-17  8.59 -732.64
F10543 -43.832 -12.604 4.25e-17 3.48e-17 2.37e-17 13.73 -732.66
F10534 -43.827 -12.666 5.27e-17 2.96e-17 1.94e-17 12.32 -732.62
F10526 -43.822 -12.970 3.97e-17 2.93e-17 1.88e-17 19.17 -732.81
F10530 -43.812 -12.596 2.72e-17 2.77e-17 1.66e-17 15.94 -732.88
F10528 -43.811 -12.788 2.72e-17 2.22e-17 1.07e-17 16.55 -732.63
F10538 -43.802 -12.829 5.67e-17 2.98e-17 1.87e-17  8.88 -732.59
F10545 -43.793 -12.945 2.25e-17 1.95e-17 9.35e-18 17.67 -732.87
F10535 -43.787 -12.809 3.19e-17 2.23e-17 1.22e-17 15.97 -732.53
F10536 -43.776 -12.722 3.82e-17 3.35e-17 2.03e-17 15.09 -732.77
F10537 -43.760 -12.846 4.20e-17 2.98e-17 1.82e-17 16.68 -732.72
F10527 -43.721 -12.517 3.74e-17 2.64e-17 1.92e-17 17.84 -732.68
F10525 -43.716 -12.853 2.57e-17 1.70e-17 1.01e-17  9.80 -732.72
F10539 -43.706 -12.771 4.40e-17 4.30e-17 2.39e-17 17.81 -732.59
F10532 -43.697 -12.786 4.34e-17 2.19e-17 1.65e-17 14.79 -732.75
F10529 -43.688 -12.756 4.32e-17 2.69e-17 1.76e-17 14.40 -732.57
F01043 -38.865  -8.524 7.94e-17 4.78e-17 4.23e-17 10.85 -525.93
F01062 -38.792  -8.222 7.65e-17 5.22e-17 3.24e-17 29.31 -526.02
F01071 -38.684  -8.526 6.20e-17 4.20e-17 2.92e-17 29.35 -525.79
F01051 -38.540  -9.020 7.37e-17 5.31e-17 3.47e-17 24.01 -525.87
F01034 -38.497  -8.006 9.30e-17 6.63e-17 3.50e-17 36.15 -525.97
F01038 -38.489  -8.611 6.11e-17 4.05e-17 2.72e-17 28.07 -525.72
F01063 -38.435  -8.724 8.20e-17 4.31e-17 3.05e-17 10.92 -526.04
F01052 -38.368  -8.512 5.99e-17 3.64e-17 2.59e-17 19.94 -525.97
F01059 -38.367  -8.513 8.29e-17 5.69e-17 3.03e-17 19.16 -525.69
F01047 -38.352  -8.653 5.62e-17 6.71e-17 3.78e-17 21.22 -526.02
F01067 -38.313  -8.592 8.32e-17 5.98e-17 3.34e-17 18.14 -525.83
F01036 -38.284  -8.700 7.25e-17 3.90e-17 3.48e-17 15.92 -525.89
F01035 -38.259  -8.623 6.86e-17 3.95e-17 3.25e-17 20.55 -526.01
F01064 -38.247  -8.568 7.65e-17 4.68e-17 3.57e-17 20.89 -525.97
F01072 -38.240  -8.433 6.34e-17 4.39e-17 3.35e-17 25.26 -525.97
F01060 -38.228  -8.621 5.47e-17 3.88e-17 2.51e-17 23.90 -526.00
F01053 -38.227  -8.561 7.61e-17 6.08e-17 3.56e-17 36.25 -525.91
F01070 -38.224  -8.379 8.54e-17 4.54e-17 2.78e-17 17.67 -525.94
F01061 -38.223  -8.646 6.70e-17 5.70e-17 3.36e-17 20.11 -525.71
F01044 -38.206  -8.569 8.48e-17 4.85e-17 4.80e-17 28.85 -525.92
F01066 -38.199  -8.572 5.75e-17 4.65e-17 3.51e-17 30.44 -526.05
