Time,Flux
0.0,1.1833897082381435
1.0,1.1877584142330226
2.0,1.14841649926427
3.0,1.1954266286545934
4.0,1.2094931397785702
5.0,1.2333278877810354
6.0,1.23413138047497
7.0,1.2168533696172477
8.0,1.2151313130582442
9.0,1.2340590146123696
10.0,1.2679013739461118
11.0,1.2444516393121072
12.0,1.279237598306065
13.0,1.272311851605254
14.0,1.278728343562071
15.0,1.2691885641356986
16.0,1.3078765536068888
17.0,1.3193772834566715
18.0,1.3149077343303022
19.0,1.3408139455922692
20.0,1.290634009407331
21.0,1.2675032449642045
22.0,1.226383958402569
23.0,1.1669486686716644
24.0,1.1080063969814407
25.0,1.073650999111338
26.0,1.0089109846348792
27.0,1.0052469147908796
28.0,1.0166426175819603
29.0,0.9954513461884772
30.0,0.9945412822111047
31.0,1.0588500368234697
32.0,1.019907636714886
33.0,1.036843285672606
34.0,1.040797370855995
35.0,1.0605332991249692
36.0,1.0663223023388193
37.0,1.084407841695444
38.0,1.050646908583745
39.0,1.1090133553736963
40.0,1.1026754577198903
41.0,1.0994280622282386
42.0,1.1335123231680704
43.0,1.1210734613670685
44.0,1.1567828596072123
45.0,1.1376301667967132
46.0,1.1595466386188076
47.0,1.1473888767772635
48.0,1.1706519751014985
49.0,1.1594825023765352
50.0,1.2140798699321895
51.0,1.2089411878934702
52.0,1.2172887712358502
53.0,1.23805770094398
54.0,1.2179571324759875
55.0,1.2209255914017507
56.0,1.2126601411729931
57.0,1.236091419648208
58.0,1.2373874827172286
59.0,1.2408013178942963
60.0,1.2333516618325888
61.0,1.2631158457614358
62.0,1.2684898074906412
63.0,1.2671041983726732
64.0,1.3142413849608217
65.0,1.2886838874611883
66.0,1.275776885390984
67.0,1.3084355503909628
68.0,1.3173054313881298
69.0,1.3359056412852437
70.0,1.2841397565139399
71.0,1.2065219437402201
72.0,1.1889427379049897
73.0,1.1173086336200675
74.0,1.0794225389876426
75.0,1.031381971819604
76.0,1.0063146184637441
77.0,1.0080687855425419
78.0,1.037827486022777
79.0,1.025921977646169
80.0,1.0356469388684373
81.0,1.0360589946090284
82.0,1.0389112794680686
83.0,1.045408951645252
84.0,1.049693732883536
85.0,1.092618398258473
86.0,1.08221867188784
87.0,1.066558390370327
88.0,1.0846021294392116
89.0,1.0979066028589426
90.0,1.097539504497735
91.0,1.1241398804139229
92.0,1.1141366642932329
93.0,1.1400040184841902
94.0,1.1388549577388885
95.0,1.1485239960765183
96.0,1.155581484251594
97.0,1.17614952261078
98.0,1.1747006560454696
99.0,1.2080520747258052
100.0,1.1903571778225155
101.0,1.222495562120885
102.0,1.1797080053007725
103.0,1.205597915890008
104.0,1.2197093817385827
105.0,1.2485449428528086
106.0,1.2375594897405442
107.0,1.2346317901678865
108.0,1.2261109039704698
109.0,1.2934315527059543
110.0,1.278360155784842
111.0,1.2759485183005237
112.0,1.2751130374996313
113.0,1.2719184702766713
114.0,1.2924290566549506
115.0,1.3070500257625246
116.0,1.3011987223062937
117.0,1.3251873248746198
118.0,1.3289532899733056
119.0,1.3035324828796324
