name x y flux0 flux1 flux2 width rv
F02732 -44.263  -7.134 2.27e-17 1.80e-17 1.06e-17  6.89 -1030.04
F02718 -44.193  -7.350 1.40e-17 1.13e-17 6.03e-18 12.69 -1030.06
F02725 -44.142  -7.447 1.28e-17 1.20e-17 6.49e-18 11.83 -1029.98
F02722 -44.126  -7.260 1.94e-17 1.67e-17 6.47e-18  8.73 -1030.01
F02724 -44.103  -7.314 1.69e-17 1.45e-17 1.08e-17  7.41 -1030.09
F02719 -44.099  -7.280 1.76e-17 1.33e-17 8.10e-18 12.02 -1030.20
F02729 -44.095  -7.309 1.71e-17 1.13e-17 9.30e-18  8.57 -1030.07
F02721 -44.094  -7.438 2.30e-17 1.36e-17 8.78e-18  7.39 -1029.90
F02714 -44.090  -7.336 2.24e-17 1.73e-17 1.05e-17  9.81 -1030.06
F02727 -44.089  -7.594 1.79e-17 1.09e-17 1.00e-17 13.32 -1030.15
F02716 -44.084  -7.297 2.12e-17 1.19e-17 1.04e-17 11.59 -1029.97
F02730 -44.081  -7.275 1.31e-17 1.14e-17 1.06e-17 10.83 -1030.13
F02717 -44.071  -7.391 1.94e-17 1.23e-17 8.80e-18  7.88 -1030.16
F02733 -44.067  -7.291 2.61e-17 1.41e-17 8.95e-18 15.16 -1030.11
F02723 -44.063  -7.269 2.01e-17 1.15e-17 8.25e-18  8.78 -1029.91
F02720 -44.063  -7.285 1.57e-17 1.39e-17 7.47e-18  8.60 -1030.01
F02715 -44.052  -7.260 1.62e-17 1.27e-17 9.10e-18  9.22 -1030.05
F02713 -44.020  -7.212 2.45e-17 1.73e-17 1.02e-17  6.84 -1030.03
F02726 -44.017  -7.602 1.62e-17 1.11e-17 6.36e-18  7.66 -1029.97
F10560 -44.007 -12.691 1.91e-17 1.29e-17 7.50e-18 16.19 -1112.40
F10554 -43.967 -13.086 1.90e-17 1.40e-17 9.32e-18 10.35 -1112.39
F10556 -43.844 -12.523 1.63e-17 1.13e-17 6.46e-18 12.60 -1112.57
F10561 -43.819 -12.825 1.89e-17 1.15e-17 1.01e-17 14.67 -1112.63
F10562 -43.817 -12.754 1.62e-17 1.54e-17 8.40e-18 11.69 -1112.61
F10565 -43.816 -12.864 1.72e-17 1.35e-17 6.96e-18 10.22 -1112.28
F10567 -43.784 -12.852 1.70e-17 1.16e-17 6.79e-18 13.77 -1112.30
F10558 -43.782 -12.801 2.03e-17 1.25e-17 6.98e-18 10.34 -1112.32
F10566 -43.780 -12.847 1.51e-17 1.40e-17 7.79e-18 12.43 -1112.45
F10579 -43.778 -12.846 1.56e-17 1.09e-17 5.75e-18 12.42 -1112.27
F10568 -43.764 -12.787 1.75e-17 1.48e-17 7.75e-18 10.57 -1112.60
F10559 -43.760 -12.781 1.45e-17 1.00e-17 6.29e-18  8.84 -1112.40
