name x y flux0 flux1 flux2 width rv
F01686   9.011 -14.927 2.15e-17 1.82e-17 1.72e-17 10.29 -781.80
F01706   9.060 -14.691 3.01e-17 1.50e-17 1.44e-17 16.85 -781.87
F01697   9.147 -14.797 3.42e-17 2.60e-17 1.67e-17  8.66 -781.95
F01705   9.148 -14.774 2.70e-17 1.65e-17 9.13e-18 14.17 -781.81
F01713   9.162 -13.838 1.95e-17 1.48e-17 1.03e-17  9.18 -781.74
F01717   9.189 -14.939 4.43e-17 1.88e-17 1.13e-17 14.28 -782.03
F01703   9.222 -14.273 3.02e-17 2.21e-17 1.36e-17 16.30 -781.78
F01720   9.228 -14.934 3.04e-17 2.18e-17 1.78e-17 12.43 -782.04
F01729   9.242 -14.983 3.21e-17 2.22e-17 1.81e-17 13.32 -781.92
F01701   9.264 -14.974 2.10e-17 1.24e-17 8.89e-18 15.47 -781.90
F01696   9.265 -14.972 3.06e-17 2.08e-17 1.36e-17 11.30 -782.08
F01693   9.287 -14.993 2.70e-17 2.90e-17 1.84e-17 15.99 -781.91
F01682   9.288 -14.968 3.30e-17 2.37e-17 1.38e-17  8.45 -782.02
F01715   9.288 -14.975 4.05e-17 2.45e-17 1.59e-17  7.41 -782.09
F01685   9.288 -14.977 3.48e-17 2.52e-17 1.26e-17 14.10 -782.00
F01704   9.290 -14.937 2.44e-17 2.56e-17 1.08e-17 13.35 -781.92
F01687   9.291 -14.984 2.05e-17 1.47e-17 8.86e-18 13.89 -781.98
F01702   9.293 -14.963 3.61e-17 2.63e-17 1.20e-17 10.02 -781.97
F01727   9.294 -14.968 3.58e-17 2.33e-17 1.92e-17 16.12 -782.07
F01723   9.302 -14.953 3.06e-17 2.27e-17 1.37e-17 16.22 -782.11
F01699   9.302 -14.967 2.15e-17 2.01e-17 1.17e-17 22.07 -781.93
F01712   9.303 -14.869 3.18e-17 2.13e-17 1.60e-17 10.05 -781.95
F01680   9.319 -14.972 4.50e-17 3.49e-17 1.47e-17  7.04 -781.98
F01718   9.327 -14.962 2.34e-17 1.94e-17 1.29e-17 11.40 -782.04
F01716   9.365 -14.690 3.41e-17 2.94e-17 1.56e-17 19.53 -782.09
F01710   9.400 -14.918 3.24e-17 1.82e-17 1.43e-17 14.68 -782.07
F01726   9.412 -14.837 2.88e-17 1.89e-17 2.03e-17 18.40 -781.90
F01722   9.437 -14.980 3.35e-17 3.43e-17 1.63e-17  9.46 -782.05
F01709   9.446 -14.649 4.10e-17 2.07e-17 1.60e-17 10.48 -781.99
F01690   9.448 -14.971 2.16e-17 1.56e-17 1.29e-17 14.72 -782.02
F01724   9.460 -14.911 3.04e-17 1.85e-17 1.71e-17 11.06 -782.09
F01708   9.513 -14.992 3.23e-17 3.50e-17 1.91e-17 16.18 -781.95
F01683   9.564 -14.954 3.10e-17 1.99e-17 1.46e-17 18.07 -782.05
