name x y flux0 flux1 flux2 width rv
F11057 -16.573   3.319 2.61e-17 1.93e-17 9.61e-18 10.03 -901.97
F11045 -16.533   3.582 2.28e-17 1.98e-17 1.10e-17 10.79 -901.92
F11035 -16.531   3.482 1.62e-17 1.37e-17 8.05e-18 13.55 -901.95
F11036 -16.529   3.286 2.80e-17 2.18e-17 1.14e-17 13.16 -902.03
F11053 -16.528   3.467 2.48e-17 1.36e-17 9.40e-18  6.23 -901.90
F11056 -16.526   3.319 2.58e-17 2.00e-17 1.01e-17 11.06 -902.12
F11033 -16.522   3.532 2.11e-17 1.79e-17 1.01e-17 15.01 -901.95
F11046 -16.487   3.473 2.91e-17 1.83e-17 1.17e-17 11.28 -902.05
F11042 -16.478   3.514 1.63e-17 1.12e-17 8.39e-18 12.80 -902.07
F11038 -16.476   3.486 2.34e-17 1.34e-17 8.23e-18  9.40 -902.00
F11051 -16.465   3.420 3.38e-17 2.15e-17 1.22e-17  9.62 -902.02
F11043 -16.465   3.525 2.77e-17 1.79e-17 1.13e-17 12.79 -901.95
F11039 -16.462   3.458 2.01e-17 1.72e-17 8.69e-18  8.23 -901.95
F11040 -16.461   3.472 2.88e-17 1.94e-17 1.08e-17  9.11 -901.90
F11048 -16.456   3.470 2.35e-17 2.13e-17 1.13e-17 12.67 -901.91
F11050 -16.443   3.507 2.65e-17 2.24e-17 9.98e-18 12.60 -902.01
F11054 -16.438   3.043 3.17e-17 2.17e-17 1.27e-17 13.19 -902.04
F11055 -16.435   3.479 2.83e-17 1.89e-17 1.35e-17  7.18 -901.88
F11047 -16.409   3.526 2.13e-17 1.69e-17 9.82e-18 17.46 -902.09
F11037 -16.326   3.462 2.45e-17 1.50e-17 9.79e-18 11.76 -902.20
F11052 -16.320   3.289 2.60e-17 1.92e-17 1.26e-17 17.45 -901.88
F11034 -16.296   3.695 2.20e-17 1.45e-17 9.23e-18 11.58 -901.94
F11049 -16.259   3.496 2.88e-17 1.73e-17 9.88e-18  5.57 -902.06
F11058 -16.217   3.544 2.78e-17 2.15e-17 1.75e-17 14.17 -902.21
F11044 -16.094   3.821 2.32e-17 1.56e-17 1.39e-17 10.62 -902.06
F11041 -15.965   2.828 2.72e-17 2.20e-17 1.37e-17 12.12 -901.86
