name x y flux0 flux1 flux2 width rv
F02347 -40.754  24.597 2.25e-17 1.63e-17 1.29e-17  9.51 -910.64
F02342 -40.428  25.071 1.59e-17 1.26e-17 8.43e-18 13.10 -910.54
F02343 -40.355  25.330 2.54e-17 1.55e-17 1.02e-17 15.16 -910.67
F02348 -40.352  25.398 2.17e-17 1.62e-17 1.12e-17 12.69 -910.69
F02318 -40.351  25.070 2.04e-17 1.43e-17 8.49e-18  8.75 -910.67
F02326 -40.347  25.409 2.50e-17 1.80e-17 1.37e-17  7.75 -910.50
F02336 -40.331  25.397 2.34e-17 1.43e-17 1.06e-17 11.75 -910.73
F02324 -40.323  25.297 2.08e-17 1.38e-17 9.07e-18 14.41 -910.71
F02323 -40.319  25.169 2.45e-17 1.84e-17 1.36e-17 12.62 -910.76
F02346 -40.315  25.363 2.76e-17 2.14e-17 1.16e-17 10.65 -910.63
F02334 -40.306  25.158 3.01e-17 2.17e-17 1.36e-17  7.92 -910.65
F02349 -40.301  25.272 2.48e-17 1.67e-17 9.60e-18 12.99 -910.54
F02340 -40.291  25.325 2.15e-17 1.46e-17 9.44e-18 15.65 -910.62
F02350 -40.255  25.180 2.51e-17 1.69e-17 1.47e-17 17.00 -910.53
F02345 -40.250  25.240 2.17e-17 1.55e-17 1.04e-17 10.41 -910.73
F02316 -40.248  25.152 1.84e-17 1.38e-17 7.04e-18 14.27 -910.69
F02317 -40.243  25.296 2.01e-17 1.53e-17 8.95e-18 10.64 -910.63
F02325 -40.240  25.247 2.60e-17 1.57e-17 1.15e-17 13.88 -910.74
F02320 -40.239  25.042 1.39e-17 1.09e-17 8.10e-18 10.83 -910.58
F02332 -40.238  25.135 2.32e-17 1.78e-17 1.07e-17 11.29 -910.79
F02331 -40.235  25.210 2.26e-17 1.66e-17 1.27e-17 13.34 -910.61
F02319 -40.232  25.214 2.55e-17 1.88e-17 1.17e-17 15.26 -910.69
F02315 -40.223  25.224 2.96e-17 2.31e-17 1.31e-17 17.03 -910.67
F02341 -40.215  25.203 2.39e-17 1.95e-17 1.24e-17 14.04 -910.59
F02333 -40.204  25.275 2.82e-17 1.77e-17 1.36e-17 14.64 -910.56
F02328 -40.200  25.163 2.34e-17 1.69e-17 1.16e-17 15.47 -910.79
F02321 -40.188  25.052 2.56e-17 1.91e-17 1.13e-17 18.11 -910.61
F02335 -40.186  25.168 2.45e-17 1.82e-17 1.01e-17 12.78 -910.67
F02339 -40.129  25.399 3.14e-17 2.03e-17 1.21e-17  9.39 -910.51
F02338 -40.110  25.118 2.99e-17 1.89e-17 1.22e-17 14.08 -910.59
F02314 -40.097  25.214 2.65e-17 2.27e-17 1.30e-17 25.88 -910.50
F02337 -40.096  25.035 2.45e-17 1.96e-17 1.10e-17 11.13 -910.66
F02313 -40.066  25.147 2.29e-17 1.57e-17 1.20e-17  8.11 -910.60
