name x y flux0 flux1 flux2 width rv
F02360  30.029 -13.187 3.65e-17 3.48e-17 2.56e-17 19.92 -589.21
F06196  30.164  -8.985 2.07e-17 1.33e-17 9.67e-18 16.01 -794.91
F06183  30.523  -8.987 2.98e-17 1.96e-17 1.33e-17  9.42 -795.03
F06179  30.590  -8.929 2.45e-17 1.68e-17 8.82e-18 13.33 -795.12
F06188  30.599  -9.070 2.80e-17 2.02e-17 1.54e-17 13.05 -794.75
F06197  30.614  -9.005 3.55e-17 2.20e-17 1.27e-17 10.26 -794.91
F06185  30.631  -8.880 3.10e-17 1.88e-17 1.17e-17 15.74 -795.02
F06219  30.632  -9.065 4.21e-17 2.15e-17 1.77e-17 15.82 -794.88
F06203  30.649  -8.951 2.88e-17 1.40e-17 1.05e-17 15.16 -794.96
F06186  30.681  -9.043 3.31e-17 2.86e-17 2.09e-17 15.09 -794.96
F06220  30.688  -9.037 3.78e-17 2.17e-17 1.51e-17 13.35 -795.05
F06226  30.697  -9.068 2.77e-17 2.12e-17 9.07e-18 19.33 -794.86
F06187  30.704  -9.060 2.87e-17 2.16e-17 1.37e-17 20.49 -794.99
F06206  30.705  -9.014 2.84e-17 1.62e-17 1.48e-17  8.66 -795.09
F06224  30.711  -8.932 2.45e-17 1.41e-17 1.28e-17 12.14 -795.01
F06210  30.712  -9.024 2.25e-17 2.11e-17 1.11e-17 14.22 -795.03
F06227  30.714  -9.565 2.58e-17 2.08e-17 1.31e-17 11.42 -794.96
F06181  30.717  -8.958 3.26e-17 2.11e-17 1.38e-17 15.68 -794.80
F06184  30.720  -9.023 2.41e-17 1.88e-17 1.01e-17 11.62 -794.97
F06216  30.726  -9.050 3.20e-17 2.94e-17 1.24e-17 11.23 -794.92
F06190  30.727  -9.030 3.45e-17 1.84e-17 1.30e-17 21.80 -794.70
F06229  30.731  -9.053 2.74e-17 1.83e-17 1.26e-17  9.40 -794.95
F06192  30.733  -9.028 3.04e-17 1.21e-17 1.22e-17 17.08 -794.77
F06218  30.733  -9.049 3.55e-17 2.13e-17 1.32e-17 15.97 -795.02
F06209  30.735  -8.940 2.72e-17 2.89e-17 1.68e-17 12.17 -795.13
F06223  30.735  -9.075 2.61e-17 2.48e-17 1.39e-17 15.91 -795.08
