Time,Flux
0.0,1.1846424859081188
1.0,1.2129192928578971
2.0,1.1839350172075012
3.0,1.2410678886764168
4.0,1.221535029482908
5.0,1.24966948199357
6.0,1.2202765615757294
7.0,1.2248509229203628
8.0,1.2418616206521365
9.0,1.2646171649745719
10.0,1.2714415572153885
11.0,1.265646889447465
12.0,1.2881917289631881
13.0,1.2916965517541987
14.0,1.2888100578901955
15.0,1.2947970380845233
16.0,1.31392509807031
17.0,1.2960793246763262
18.0,1.3257568729723797
19.0,1.319839066091009
20.0,1.3790834413432513
21.0,1.3363782844217262
22.0,1.3150056980729297
23.0,1.2252848018425535
24.0,1.1583464359151467
25.0,1.1157825571154705
26.0,1.0920510214330765
27.0,1.0205488114920047
28.0,1.0062113216578206
29.0,1.007961963178477
30.0,1.0322217611042939
31.0,0.995216835266536
32.0,1.049060183527122
33.0,1.0513929945697462
34.0,1.0405177450925154
35.0,1.065752086967067
36.0,1.072232830305919
37.0,1.070374900848388
38.0,1.075123650269626
39.0,1.0852214433666019
40.0,1.0844931015111807
41.0,1.1074932187731046
42.0,1.1354736877073388
43.0,1.1311468364238284
44.0,1.1550422830227758
45.0,1.1362372900508884
46.0,1.1451697908466345
47.0,1.150984579255025
48.0,1.2042201323274466
49.0,1.2031824962438606
50.0,1.1989878237152338
51.0,1.1957378122493245
52.0,1.2070766136321505
53.0,1.1970819360110398
54.0,1.2241460207761825
55.0,1.222447455029229
56.0,1.2384535221859003
57.0,1.2549394138598975
58.0,1.2679157314697642
59.0,1.2628134843793648
60.0,1.291454406853627
61.0,1.2901721845796208
62.0,1.2902547996316571
63.0,1.2936349062883967
64.0,1.30320030859803
65.0,1.2892752528294187
66.0,1.3120302713514425
67.0,1.319275493049554
68.0,1.3082610767625606
69.0,1.3443286409433586
70.0,1.3778463973199584
71.0,1.3186678262608953
72.0,1.2683419077918199
73.0,1.2031748422435975
74.0,1.1344435222484643
75.0,1.1050434955587414
76.0,1.0536670167755422
77.0,0.9921868604311823
78.0,1.0118336071733336
79.0,1.001578771159345
80.0,1.0045948824150517
81.0,1.0381596284624406
82.0,1.0262705798785758
83.0,1.062149691983319
84.0,1.0423702566722857
85.0,1.0796721651194539
86.0,1.037939327273397
87.0,1.0638584687650003
88.0,1.0866483197163515
89.0,1.0930536985761388
90.0,1.108282822003372
91.0,1.1138088302050293
92.0,1.1063565359736582
93.0,1.1391260252838067
94.0,1.1595248646666982
95.0,1.1228924035426238
96.0,1.1460582166067736
97.0,1.1940187381776308
98.0,1.1797026951752716
99.0,1.1631506068032404
100.0,1.1831634411168273
101.0,1.1961688580588814
102.0,1.224485267108698
103.0,1.2176447359449705
104.0,1.19913298708896
105.0,1.2472946791327253
106.0,1.2351889408162382
107.0,1.2541180310936635
108.0,1.2509959108555442
109.0,1.2441326546048146
110.0,1.2550572351846085
111.0,1.2576542137644042
112.0,1.3073921136767617
113.0,1.310526999348809
114.0,1.3226053840971377
115.0,1.3018177764292171
116.0,1.3059642338827646
117.0,1.3228385923755281
118.0,1.3320318657548018
119.0,1.3298703978227127
