name x y flux0 flux1 flux2 width rv
F01887 -19.835  -0.569 2.14e-17 1.35e-17 9.89e-18  9.45 -998.28
F01890 -19.718  -0.582 1.87e-17 1.20e-17 7.52e-18  9.07 -998.33
F01908 -19.601  -0.618 1.45e-17 1.17e-17 9.06e-18 12.84 -998.20
F01901 -19.596  -0.585 2.48e-17 1.43e-17 9.80e-18 12.64 -998.20
F01902 -19.563  -0.612 1.82e-17 1.55e-17 8.50e-18  9.25 -998.36
F01895 -19.560  -0.590 1.96e-17 1.53e-17 9.50e-18  7.43 -998.30
F01880 -19.517  -0.530 1.78e-17 1.09e-17 7.06e-18  2.14 -998.24
F01892 -19.505  -0.501 1.97e-17 1.49e-17 9.32e-18 14.33 -998.24
F01893 -19.500  -0.541 2.00e-17 1.17e-17 9.60e-18  9.10 -998.31
F01904 -19.500  -0.526 2.06e-17 1.36e-17 1.03e-17  6.58 -998.36
F01903 -19.495  -0.583 2.04e-17 1.71e-17 1.35e-17 11.29 -998.28
F01898 -19.486  -0.676 2.07e-17 1.37e-17 1.21e-17 19.37 -998.22
F01910 -19.481  -0.566 1.43e-17 1.08e-17 5.99e-18 10.55 -998.45
F01896 -19.479  -0.561 2.41e-17 1.51e-17 8.46e-18 10.99 -998.31
F01881 -19.475  -0.549 1.61e-17 1.24e-17 6.21e-18  8.85 -998.26
F01897 -19.475  -0.552 1.65e-17 1.49e-17 6.78e-18 10.96 -998.46
F01885 -19.473  -0.548 1.97e-17 1.38e-17 9.24e-18  5.57 -998.46
F01906 -19.471  -0.650 1.84e-17 1.33e-17 8.62e-18 10.21 -998.37
F01883 -19.466  -0.557 1.58e-17 1.15e-17 8.78e-18  7.43 -998.44
F01909 -19.456  -0.556 1.88e-17 1.33e-17 7.05e-18  8.06 -998.23
F01899 -19.452  -0.537 1.87e-17 1.61e-17 7.89e-18 12.17 -998.35
F01886 -19.449  -0.465 1.87e-17 1.11e-17 8.42e-18 14.38 -998.38
F01882 -19.429  -0.538 1.77e-17 1.04e-17 8.04e-18 11.96 -998.21
F01889 -19.427  -0.605 2.01e-17 1.24e-17 1.20e-17 10.41 -998.17
F01907 -19.423  -0.601 1.51e-17 1.31e-17 7.04e-18  9.09 -998.23
F01894 -19.346  -0.462 2.73e-17 1.41e-17 7.29e-18 10.83 -998.17
F01888 -19.319  -0.549 2.03e-17 1.87e-17 9.29e-18  8.36 -998.42
F02841 -16.561 -10.126 3.16e-17 2.25e-17 1.52e-17 15.75 -642.74
F02848 -16.360 -10.954 4.88e-17 2.86e-17 2.18e-17 17.84 -642.77
F02818 -16.251 -10.641 5.68e-17 3.73e-17 2.78e-17 24.68 -642.75
F02825 -16.221 -10.135 4.50e-17 3.72e-17 2.62e-17 20.85 -642.64
F02828 -16.197 -10.543 4.57e-17 3.54e-17 2.26e-17 27.05 -642.80
F02830 -16.185 -10.393 4.62e-17 3.93e-17 2.14e-17 24.25 -642.60
