name x y flux0 flux1 flux2 width rv
F10109  -2.035  24.527 5.02e-17 3.20e-17 1.99e-17 17.24 -680.09
F10131  -1.853  24.054 5.06e-17 3.21e-17 2.12e-17 16.89 -680.16
F10148  -1.825  23.765 3.94e-17 3.25e-17 2.12e-17 14.66 -680.14
F10121  -1.779  23.874 4.83e-17 2.60e-17 1.78e-17 21.26 -680.08
F10118  -1.761  23.840 4.24e-17 3.27e-17 2.45e-17 18.84 -680.35
F10144  -1.757  24.102 4.57e-17 3.08e-17 1.93e-17 12.60 -680.04
F10149  -1.736  24.184 3.47e-17 2.40e-17 1.67e-17 15.28 -680.06
F10133  -1.734  23.954 5.00e-17 3.36e-17 2.16e-17 20.75 -680.19
F10122  -1.685  24.027 2.93e-17 2.13e-17 1.62e-17 20.64 -680.20
F10104  -1.667  23.983 3.37e-17 2.32e-17 1.47e-17 26.88 -680.38
F10140  -1.664  24.241 3.97e-17 2.09e-17 1.79e-17  9.73 -679.93
F10129  -1.663  23.993 3.23e-17 2.66e-17 2.06e-17 15.42 -680.30
F10152  -1.662  23.647 3.85e-17 2.50e-17 1.79e-17 11.98 -680.07
F10105  -1.657  23.906 4.37e-17 2.37e-17 1.47e-17 21.47 -680.25
F10119  -1.656  23.952 4.54e-17 3.06e-17 2.47e-17 11.60 -680.08
F10135  -1.655  23.982 3.98e-17 2.92e-17 2.18e-17 18.78 -680.22
F10132  -1.650  23.884 5.49e-17 3.38e-17 2.69e-17 18.84 -680.31
F10126  -1.650  23.981 5.10e-17 3.14e-17 2.16e-17 14.27 -680.19
F10106  -1.638  24.021 4.46e-17 2.60e-17 1.84e-17 23.98 -680.02
F10130  -1.635  24.061 4.56e-17 2.76e-17 1.76e-17 21.65 -679.99
F10116  -1.632  23.905 4.92e-17 2.95e-17 1.88e-17 13.38 -680.16
F10102  -1.627  23.992 4.50e-17 3.03e-17 2.37e-17 15.57 -680.13
F10141  -1.627  24.015 5.28e-17 3.01e-17 2.08e-17 16.56 -680.08
F10108  -1.620  23.963 4.28e-17 2.99e-17 1.86e-17 18.74 -680.16
F10150  -1.616  24.040 5.74e-17 2.96e-17 2.10e-17 18.57 -680.18
F10103  -1.611  23.971 6.01e-17 3.73e-17 2.52e-17 10.11 -680.26
F10134  -1.610  23.988 3.74e-17 2.39e-17 1.70e-17 13.69 -680.03
F10145  -1.609  23.973 4.12e-17 2.98e-17 1.92e-17 18.11 -680.03
F10143  -1.607  23.983 5.56e-17 2.75e-17 2.04e-17 15.52 -680.07
F10111  -1.604  24.024 4.18e-17 3.43e-17 2.61e-17 14.20 -680.26
F10127  -1.593  24.042 4.97e-17 3.68e-17 1.92e-17 14.88 -680.27
F10117  -1.583  23.955 3.59e-17 3.15e-17 1.94e-17 14.72 -680.18
F10115  -1.583  24.129 4.86e-17 3.28e-17 2.19e-17 17.59 -680.10
F10136  -1.576  24.006 5.79e-17 4.39e-17 2.37e-17 24.13 -680.02
F10151  -1.576  23.827 4.59e-17 3.23e-17 2.24e-17 22.96 -680.13
F10139  -1.573  23.982 3.33e-17 2.41e-17 1.66e-17 18.58 -679.97
F10101  -1.567  24.005 5.06e-17 3.83e-17 2.61e-17 18.64 -680.08
F10125  -1.563  23.877 4.00e-17 3.12e-17 2.35e-17 13.59 -680.12
F10123  -1.562  23.958 4.62e-17 3.72e-17 2.08e-17 14.35 -680.14
F10138  -1.545  23.468 4.69e-17 3.02e-17 2.54e-17 13.16 -680.15
F10137  -1.537  23.834 4.28e-17 2.37e-17 1.52e-17 11.12 -680.26
F10146  -1.534  24.010 4.59e-17 3.14e-17 2.13e-17 13.97 -680.00
F10120  -1.533  24.005 4.21e-17 3.22e-17 2.23e-17 13.22 -680.15
F10110  -1.515  23.910 4.46e-17 3.12e-17 2.12e-17 22.34 -680.05
F10142  -1.500  23.967 4.18e-17 2.84e-17 1.82e-17 16.87 -680.10
F10114  -1.498  24.005 3.18e-17 2.54e-17 1.44e-17 17.37 -680.27
F10128  -1.491  24.033 3.85e-17 2.55e-17 1.64e-17 13.46 -680.28
F10147  -1.480  23.775 4.66e-17 3.97e-17 2.07e-17 24.90 -680.17
F10124  -1.477  23.990 3.56e-17 2.20e-17 1.66e-17  7.55 -680.15
F10107  -1.469  24.092 5.29e-17 3.15e-17 1.97e-17 17.78 -680.07
F10153  -1.354  24.532 3.74e-17 2.19e-17 1.48e-17 15.17 -680.20
F10112  -1.297  24.181 4.41e-17 3.20e-17 1.70e-17 12.90 -680.07
F10113  -0.927  23.830 3.87e-17 2.53e-17 1.56e-17 19.93 -680.17
