name x y flux0 flux1 flux2 width rv
F07488  30.124 -23.790 1.82e-15 1.35e-15 9.17e-16 77.62  -80.70
F07487  30.168 -24.126 2.45e-15 2.18e-15 1.69e-15 98.36  -80.65
F07490  30.343 -24.272 2.88e-15 1.84e-15 1.41e-15 168.43  -80.70
F07493  30.362 -24.413 1.98e-15 1.61e-15 1.52e-15 155.38  -80.70
F07495  30.395 -24.717 2.65e-15 2.11e-15 1.14e-15 174.08  -80.69
F07492  30.411 -24.800 3.55e-15 3.01e-15 1.40e-15 149.87  -80.67
F07494  30.519 -24.641 3.49e-15 2.12e-15 1.15e-15 103.98  -80.73
F07489  30.547 -24.568 3.15e-15 1.99e-15 1.16e-15 255.64  -80.49
F07486  31.251 -25.070 2.14e-15 1.46e-15 7.93e-16 166.48  -80.95
F07491  32.390 -21.827 3.40e-15 2.00e-15 1.77e-15 214.11  -80.71
F01979  33.336 -15.001 3.81e-17 2.79e-17 1.72e-17 20.86 -635.22
F01997  33.716 -15.267 7.35e-17 4.47e-17 3.74e-17 18.43 -635.16
F01982  33.720 -15.008 5.63e-17 3.46e-17 2.21e-17 13.51 -635.22
F01991  33.757 -15.541 6.43e-17 3.30e-17 2.94e-17 17.67 -635.09
F01989  33.789 -15.009 5.09e-17 3.23e-17 1.94e-17 10.42 -635.29
F01975  33.844 -15.022 4.36e-17 2.94e-17 1.22e-17 18.60 -635.22
F01992  33.846 -15.029 6.31e-17 3.07e-17 2.45e-17 23.45 -635.18
F01985  33.904 -15.026 5.61e-17 4.08e-17 2.33e-17 17.62 -635.13
F01987  34.099 -15.331 3.66e-17 2.77e-17 1.77e-17 14.52 -635.03
F00886  40.299 -27.971 1.18e-17 1.14e-17 6.74e-18 11.05 -1110.80
F00894  40.477 -28.185 1.75e-17 1.48e-17 7.94e-18  9.69 -1110.79
F00926  40.496 -28.174 1.25e-17 1.21e-17 6.21e-18 18.83 -1110.82
F00924  40.497 -28.128 1.35e-17 1.37e-17 6.86e-18 17.57 -1110.79
F00890  40.503 -27.996 1.42e-17 1.09e-17 7.98e-18 10.79 -1110.70
F00905  40.518 -27.999 1.60e-17 1.18e-17 5.92e-18 11.05 -1110.68
F00904  40.521 -28.177 1.43e-17 1.14e-17 7.26e-18  9.91 -1110.76
F00903  40.523 -28.020 1.49e-17 1.02e-17 5.86e-18  8.56 -1110.74
F00889  40.540 -28.106 1.59e-17 1.13e-17 6.40e-18  9.71 -1110.75
F00911  40.549 -28.054 1.91e-17 1.45e-17 1.08e-17 10.80 -1110.75
F00888  40.550 -28.053 1.79e-17 1.18e-17 7.32e-18 10.07 -1110.76
F00907  40.562 -28.121 2.77e-17 1.24e-17 9.11e-18  9.96 -1110.73
F00899  40.562 -28.231 1.79e-17 1.07e-17 5.16e-18  9.93 -1110.86
F00902  40.565 -28.191 1.66e-17 1.37e-17 6.65e-18 12.78 -1110.82
F00919  40.566 -28.097 1.84e-17 1.64e-17 7.22e-18  7.29 -1110.86
F00891  40.569 -28.095 2.04e-17 1.13e-17 7.46e-18 10.09 -1110.85
F00920  40.570 -28.144 1.52e-17 1.47e-17 9.36e-18 13.47 -1110.90
F00883  40.570 -28.082 1.98e-17 1.41e-17 8.48e-18 11.22 -1110.79
F00912  40.571 -28.059 1.53e-17 1.34e-17 4.99e-18  7.77 -1110.83
F00909  40.601 -28.655 1.22e-17 1.33e-17 8.77e-18 16.69 -1110.67
F00898  40.615 -28.118 1.59e-17 1.21e-17 6.05e-18  6.96 -1110.72
F00896  40.636 -28.117 1.00e-17 1.01e-17 6.88e-18  9.67 -1110.81
F00916  40.645 -28.255 2.29e-17 1.29e-17 7.52e-18  8.85 -1110.85
F00908  40.659 -28.166 1.50e-17 1.23e-17 7.61e-18 11.78 -1110.85
F00885  40.709 -27.833 1.68e-17 1.06e-17 7.41e-18 12.10 -1110.66
F00922  40.729 -28.106 1.60e-17 1.45e-17 7.10e-18  8.78 -1110.77
F00895  40.921 -28.001 1.99e-17 1.35e-17 7.24e-18  5.08 -1110.81
