Time,Flux
0.0,1.200060677758009
1.0,1.1735248215154752
2.0,1.2020892390896492
3.0,1.183562745360954
4.0,1.2004012127837433
5.0,1.20968205703001
6.0,1.190787018430894
7.0,1.2214851659478494
8.0,1.2422461754298175
9.0,1.2526560280830783
10.0,1.2495578409125687
11.0,1.2812511824970023
12.0,1.273554867567997
13.0,1.2848309439222962
14.0,1.2575861817977365
15.0,1.26240277803711
16.0,1.3209294137245933
17.0,1.3008750954971486
18.0,1.3364809539316203
19.0,1.31384201004596
20.0,1.3350486056579438
21.0,1.316844002817063
22.0,1.2754366182955648
23.0,1.220055077163943
24.0,1.1731033336429815
25.0,1.1213289345761088
26.0,1.0589558973933426
27.0,1.0122983458947379
28.0,0.9867528631162805
29.0,1.0041308031590612
30.0,1.0284954866956992
31.0,1.0066319016548262
32.0,1.01415367914747
33.0,1.0345042378055898
34.0,1.0654549377315468
35.0,1.0928914516772796
36.0,1.0867314933227614
37.0,1.0878258449214568
38.0,1.0791030365190293
39.0,1.0836259947230533
40.0,1.0983077278216258
41.0,1.086982940810359
42.0,1.1263534258889143
43.0,1.1180484474996484
44.0,1.1246472886860979
45.0,1.13277176786582
46.0,1.1343465028038933
47.0,1.1573832429476405
48.0,1.1618733192049309
49.0,1.1686074968918412
50.0,1.173068797113751
51.0,1.1932770340036063
52.0,1.1901946910351127
53.0,1.1919352650235748
54.0,1.2133666535647556
55.0,1.2317656733597575
56.0,1.2429116420984914
57.0,1.2127620040547638
58.0,1.2282503350019782
59.0,1.2391455482585603
60.0,1.2302530459241305
61.0,1.2392976000811513
62.0,1.277554238288983
63.0,1.2942264947610982
64.0,1.2771559251025533
65.0,1.2765273911807875
66.0,1.2851635633180545
67.0,1.3043646276943257
68.0,1.3230684472344358
69.0,1.326595056407532
70.0,1.3027765601001842
71.0,1.3156285907974816
72.0,1.2787750018017967
73.0,1.2270719391524223
74.0,1.2110627332535688
75.0,1.1322225995781416
76.0,1.0899294933577277
77.0,1.0629417162581096
78.0,1.0182709426431955
79.0,1.004157365550313
80.0,1.0294121520583424
81.0,1.047884128580303
82.0,1.0473295884618339
83.0,1.0419705593030308
84.0,1.026394130399306
85.0,1.0504795432405125
86.0,1.0693511293650546
87.0,1.0665862345960189
88.0,1.0711406941605115
89.0,1.099896876977987
90.0,1.1050377664381235
91.0,1.110807806277692
92.0,1.1177900236790843
93.0,1.1069475443177292
94.0,1.1060267613373687
95.0,1.123441786035856
96.0,1.1597633728875418
97.0,1.119620293206606
98.0,1.1159620196298328
99.0,1.174059054440255
100.0,1.151308473756055
101.0,1.1543135680629915
102.0,1.1798283748729261
103.0,1.1857627769711019
104.0,1.1978569422396605
105.0,1.2173136581424995
106.0,1.2281277320394364
107.0,1.225298020917552
108.0,1.2331175789071003
109.0,1.2480176241520065
110.0,1.2270857605674121
111.0,1.2668265152762332
112.0,1.252179542842959
113.0,1.2749375616074765
114.0,1.2804168790085158
115.0,1.2869547418376164
116.0,1.306334981422957
117.0,1.3179201624398287
118.0,1.310176370276105
119.0,1.3281652302467755
