name x y flux0 flux1 flux2 width rv
F00044   0.196  44.118 2.11e-16 1.35e-16 9.34e-17 37.73 -308.77
F00039   1.025  44.726 1.79e-16 1.41e-16 8.44e-17 53.87 -308.87
F00042   1.095  44.889 2.30e-16 1.53e-16 9.21e-17 22.35 -308.88
F00046   1.111  44.792 2.11e-16 1.50e-16 1.11e-16 33.11 -308.74
F00045   1.118  44.814 2.24e-16 1.59e-16 9.26e-17 35.15 -308.81
F00040   1.118  44.929 2.18e-16 1.36e-16 9.80e-17 35.29 -308.74
F00037   1.284  44.945 2.06e-16 1.58e-16 1.04e-16 38.72 -308.64
F00038   1.326  44.696 1.80e-16 1.32e-16 9.00e-17 32.15 -308.73
F00043   1.577  44.359 1.80e-16 1.11e-16 6.69e-17 35.94 -308.78
F00047   1.698  44.214 2.55e-16 1.75e-16 1.23e-16 25.82 -308.66
F09846   3.977  44.484 2.54e-17 1.77e-17 1.06e-17 12.81 -756.54
F09835   4.585  44.825 2.99e-17 2.39e-17 1.42e-17 12.62 -756.76
F09854   4.618  44.603 3.49e-17 2.42e-17 1.74e-17 21.87 -756.71
F09838   4.673  44.401 3.31e-17 2.20e-17 1.49e-17 17.54 -756.76
F09842   4.734  44.778 3.29e-17 2.27e-17 1.42e-17  9.61 -756.65
F09831   4.754  44.385 3.20e-17 2.29e-17 1.55e-17 15.47 -756.55
F09843   4.767  44.407 3.09e-17 2.18e-17 1.51e-17 16.40 -756.73
F09858   4.773  44.441 2.76e-17 1.92e-17 1.35e-17  9.53 -756.59
F09857   4.790  44.561 3.45e-17 2.03e-17 1.45e-17 16.45 -756.68
F09847   4.831  44.498 2.97e-17 2.20e-17 1.45e-17 25.45 -756.92
F09841   4.845  44.439 3.88e-17 2.58e-17 1.75e-17 14.61 -756.73
F09832   4.855  44.431 3.47e-17 2.52e-17 1.55e-17 11.65 -756.66
F09849   4.877  44.437 3.00e-17 1.87e-17 1.29e-17  9.19 -756.52
F09851   4.884  44.616 3.52e-17 2.47e-17 1.62e-17 17.85 -756.75
F09859   4.886  44.432 4.45e-17 2.70e-17 1.87e-17 12.89 -756.60
F09839   4.899  44.446 3.66e-17 2.60e-17 1.76e-17  7.86 -756.66
F09836   4.900  44.422 3.50e-17 2.42e-17 1.54e-17 19.31 -756.70
F09848   4.902  44.437 4.09e-17 2.80e-17 1.61e-17 10.15 -756.83
F09861   4.906  44.447 3.35e-17 2.69e-17 1.49e-17 13.93 -756.78
F09862   4.911  44.360 3.84e-17 3.14e-17 1.76e-17 18.44 -756.60
F09850   4.918  44.505 4.30e-17 2.76e-17 1.93e-17 12.30 -756.60
F09856   4.921  44.443 3.40e-17 2.29e-17 1.31e-17 14.98 -756.68
F09845   4.922  44.449 3.00e-17 2.18e-17 1.34e-17 16.33 -756.57
F09844   4.935  44.495 2.79e-17 1.89e-17 1.19e-17 18.55 -756.73
F09853   4.938  44.539 3.50e-17 2.38e-17 1.54e-17 10.11 -756.71
F09855   4.952  44.285 2.38e-17 1.84e-17 9.76e-18 10.75 -756.76
F09834   4.952  44.405 4.23e-17 3.19e-17 2.16e-17 15.58 -756.91
F09837   4.970  44.486 2.55e-17 1.96e-17 1.21e-17 11.47 -756.77
F09830   4.977  44.394 2.90e-17 1.92e-17 1.26e-17 13.13 -756.68
F09833   4.982  44.366 3.93e-17 2.66e-17 1.80e-17 21.27 -756.73
F09860   4.991  44.536 4.65e-17 3.08e-17 1.76e-17 13.99 -756.77
F09852   5.008  44.264 2.62e-17 1.84e-17 1.16e-17 10.43 -756.81
F09840   5.045  44.583 3.43e-17 2.14e-17 1.41e-17 16.62 -756.66
F03857   5.576  42.049 2.00e-17 1.41e-17 8.77e-18 18.92 -914.18
F03843   5.748  42.425 2.02e-17 1.35e-17 9.41e-18 13.67 -914.00
F03858   5.779  42.314 2.36e-17 1.64e-17 1.09e-17 14.80 -914.02
F03839   5.800  42.495 2.03e-17 1.63e-17 1.11e-17  9.43 -914.10
F03848   5.812  42.295 2.27e-17 1.59e-17 8.75e-18 10.26 -914.13
F03845   5.863  42.382 2.94e-17 2.25e-17 1.40e-17 11.06 -914.16
F03853   5.870  42.353 2.24e-17 1.43e-17 9.67e-18  9.27 -914.16
F03856   5.882  42.382 2.87e-17 2.24e-17 1.27e-17 12.34 -914.14
F03855   5.895  42.360 2.31e-17 1.62e-17 1.10e-17  7.27 -914.12
F03842   5.909  42.331 1.83e-17 1.28e-17 8.47e-18 10.23 -914.11
F03844   5.910  42.283 2.94e-17 2.31e-17 1.26e-17  8.04 -913.99
F03860   5.912  42.115 2.48e-17 1.81e-17 1.15e-17 12.14 -914.10
F03841   5.918  42.362 2.79e-17 1.60e-17 1.28e-17 16.94 -914.12
F03859   5.918  42.333 1.68e-17 1.25e-17 9.28e-18 14.20 -914.13
F03838   5.924  42.333 2.49e-17 1.66e-17 1.17e-17 14.23 -914.37
F03849   5.924  42.667 2.58e-17 1.74e-17 1.38e-17 22.85 -914.08
F03837   5.929  42.314 2.12e-17 1.56e-17 8.58e-18 16.29 -914.16
F03836   5.940  42.226 2.48e-17 1.83e-17 1.21e-17 12.56 -914.23
F03854   5.952  42.031 2.78e-17 1.93e-17 1.12e-17  6.85 -914.05
F03847   5.964  42.323 2.39e-17 1.47e-17 1.04e-17 11.84 -914.19
F03862   5.967  42.336 2.03e-17 1.42e-17 1.03e-17  8.40 -914.19
F03851   5.971  42.279 2.62e-17 1.68e-17 1.34e-17  4.94 -914.08
F03852   5.985  42.368 2.43e-17 1.77e-17 1.06e-17 10.86 -914.10
F03840   6.002  42.344 2.85e-17 1.93e-17 1.27e-17  9.44 -914.09
F03861   6.110  42.394 2.52e-17 1.55e-17 1.13e-17 16.48 -914.19
F03850   6.113  42.276 2.23e-17 1.42e-17 1.08e-17 10.07 -914.35
F11868   7.359  37.999 2.13e-17 1.69e-17 9.07e-18 12.83 -868.93
