Time,Flux
0.0,1.0557002950450336
1.0,1.0740593345982505
2.0,1.0993928649488676
3.0,1.1018255656051195
4.0,1.083765525619868
5.0,1.1099166672847247
6.0,1.1314524728196511
7.0,1.1407304130691174
8.0,1.1162608958791342
9.0,1.146245292818648
10.0,1.1573576055002448
11.0,1.1542941597303218
12.0,1.1898880446509714
13.0,1.1575406303528826
14.0,1.1625852988127208
15.0,1.1731605279113224
16.0,1.2078204638535106
17.0,1.213535515588599
18.0,1.2298369821962565
19.0,1.2359435675462622
20.0,1.2430770882573856
21.0,1.2311923223714196
22.0,1.246063146396923
23.0,1.2609684593433421
24.0,1.2655351112975253
25.0,1.2899882945969225
26.0,1.2767077212238165
27.0,1.2806782126546112
28.0,1.3059964620098317
29.0,1.335341435887192
30.0,1.292471704220525
31.0,1.3174936333466758
32.0,1.351751274973757
33.0,1.3519393626406475
34.0,1.2941001302646267
35.0,1.2511137658796847
36.0,1.2068755409093697
37.0,1.1266030889672152
38.0,1.1020214412212432
39.0,1.0533689260824104
40.0,0.9919688190052718
41.0,1.0230152585206116
42.0,1.026704660821423
43.0,1.0393429008341033
44.0,1.0374881354344125
45.0,1.0411479987988415
46.0,1.029020814871138
47.0,1.065628656191596
48.0,1.0838006739137702
49.0,1.038952929227368
50.0,1.0754673749412185
51.0,1.1145106180667084
52.0,1.1016738393855388
53.0,1.0962316145042752
54.0,1.0901244754699047
55.0,1.127221833701293
56.0,1.1561442001623539
57.0,1.1435487104861202
58.0,1.1339665161979693
59.0,1.151866614219395
60.0,1.1816175248198595
61.0,1.1851650516708983
62.0,1.1815608638007378
63.0,1.1820105745159828
64.0,1.1876156940558684
65.0,1.206499805313516
66.0,1.2116541700785606
67.0,1.200939365967285
68.0,1.2257321164758221
69.0,1.2158878581374606
70.0,1.2216137734866748
71.0,1.2487814871188885
72.0,1.242084116420363
73.0,1.260793382973011
74.0,1.2763836182779513
75.0,1.2681997688998616
76.0,1.2650835690816966
77.0,1.3051338629471727
78.0,1.3064745737135621
79.0,1.3172581788402056
80.0,1.3287294226812307
81.0,1.3335213608996053
82.0,1.324399832010409
83.0,1.3033756208748082
84.0,1.2452670424618977
85.0,1.1629754046502492
86.0,1.17151329191307
87.0,1.0951758773877351
88.0,1.0582010427770838
89.0,1.013234440135971
90.0,1.0252167573708082
91.0,1.0173955176923892
92.0,1.0208073825655417
93.0,1.0257012278458495
94.0,1.0458997032627302
95.0,1.0316727991752306
96.0,1.0456903288676016
97.0,1.0589441966622237
98.0,1.0656911384306693
99.0,1.0812926394938196
100.0,1.0916502049100811
101.0,1.0996401125486504
102.0,1.106830507920506
103.0,1.0956801021864022
104.0,1.1293555783601696
105.0,1.1052213970507894
106.0,1.1369137505449236
107.0,1.170360818650198
108.0,1.164326459567897
109.0,1.1518979174090649
110.0,1.1488295929585204
111.0,1.1720754936073738
112.0,1.1734284603895568
113.0,1.174387588879941
114.0,1.1969800448895713
115.0,1.1778678251175296
116.0,1.2058533179438193
117.0,1.2290890461680641
118.0,1.2599301701910346
119.0,1.2286705451332445
