name x y flux0 flux1 flux2 width rv
F10943 -29.706  31.974 2.73e-17 1.70e-17 1.16e-17 15.18 -696.45
F10942 -29.535  31.808 3.77e-17 2.94e-17 1.79e-17  7.24 -696.43
F10944 -29.480  31.851 4.06e-17 2.73e-17 1.85e-17 11.68 -696.42
F00160 -27.335  40.088 4.02e-17 3.03e-17 2.00e-17 20.56 -678.74
F00148 -27.024  40.081 4.49e-17 3.26e-17 2.21e-17 31.05 -678.77
F00151 -26.997  40.023 4.30e-17 3.04e-17 1.97e-17 14.04 -678.73
F00163 -26.987  40.992 5.07e-17 3.81e-17 2.31e-17 19.66 -678.69
F00138 -26.976  40.619 3.67e-17 2.65e-17 1.61e-17 11.29 -678.73
F00170 -26.956  39.854 3.57e-17 2.49e-17 1.64e-17 12.53 -678.83
F00174 -26.948  40.421 4.36e-17 3.04e-17 1.70e-17 10.58 -678.79
F00146 -26.885  40.024 3.83e-17 2.77e-17 1.92e-17 15.61 -678.92
F00161 -26.881  40.063 4.00e-17 2.70e-17 1.86e-17 25.83 -678.94
F00169 -26.878  39.970 4.24e-17 2.64e-17 1.92e-17 10.06 -678.98
F00141 -26.840  39.872 4.41e-17 3.07e-17 2.30e-17 16.89 -678.82
F00140 -26.837  40.066 4.41e-17 3.20e-17 2.05e-17 17.29 -678.73
F00147 -26.830  40.018 6.60e-17 4.63e-17 2.75e-17 17.13 -678.81
F00139 -26.815  40.036 3.77e-17 2.81e-17 1.96e-17 14.11 -678.93
F00137 -26.801  40.018 4.25e-17 3.02e-17 2.00e-17 12.42 -678.67
F00155 -26.787  40.016 4.90e-17 3.09e-17 2.33e-17 14.82 -678.85
F00154 -26.782  40.010 3.95e-17 3.07e-17 2.01e-17 18.51 -678.61
F00142 -26.771  39.710 4.04e-17 2.96e-17 1.85e-17 16.36 -678.88
F00165 -26.759  39.973 4.25e-17 2.99e-17 1.96e-17 13.42 -678.81
F00157 -26.756  39.779 4.29e-17 2.75e-17 2.06e-17 16.92 -678.71
F00149 -26.749  39.780 3.95e-17 2.70e-17 1.74e-17 15.33 -679.03
F00156 -26.746  40.060 3.63e-17 2.46e-17 1.70e-17 19.23 -678.92
F00173 -26.724  40.111 3.99e-17 3.02e-17 2.15e-17 16.82 -678.86
F00153 -26.722  39.993 3.84e-17 2.75e-17 1.76e-17 23.09 -678.80
F00172 -26.715  39.920 4.54e-17 3.07e-17 2.21e-17 13.21 -678.87
F00143 -26.705  40.056 4.75e-17 3.17e-17 2.22e-17 11.99 -678.80
F00171 -26.704  40.026 4.44e-17 3.63e-17 2.33e-17 22.93 -678.96
F00166 -26.699  39.999 4.71e-17 3.17e-17 2.20e-17 15.50 -678.74
F00162 -26.677  39.757 4.70e-17 3.22e-17 1.91e-17 12.26 -678.67
F00150 -26.674  40.188 3.70e-17 2.67e-17 1.62e-17 13.15 -678.76
F00159 -26.670  40.200 4.20e-17 2.88e-17 2.09e-17 13.58 -678.86
F00152 -26.663  39.947 3.62e-17 2.43e-17 1.63e-17 14.29 -678.90
F00136 -26.648  39.855 3.54e-17 2.96e-17 1.82e-17 14.61 -678.77
F00158 -26.648  40.122 3.88e-17 2.55e-17 1.77e-17 23.04 -678.79
F00144 -26.620  39.994 4.88e-17 3.35e-17 2.00e-17 10.66 -678.81
F00164 -26.606  40.063 2.95e-17 2.02e-17 1.20e-17 14.83 -678.90
F00145 -26.460  39.573 4.92e-17 3.71e-17 2.31e-17 10.93 -678.85
F00168 -26.451  40.008 4.87e-17 3.37e-17 2.27e-17 12.41 -678.91
F00167 -26.274  40.248 3.43e-17 2.32e-17 1.66e-17 17.62 -678.81
