Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P06445 258.166 89.862 7.46e-17 1.01e-16 1.09e-16 0.01 0.71 100 0.0 LeftC03
P08202 260.777 89.992 3.14e-14 1.66e-14 8.35e-15 0.002 -2.12 undef 0.0 LeftC03
P08428 260.745 89.324 6.65e-14 3.83e-14 1.89e-14 0.008 0.34 125 0.0 LeftC03
P00674 261.042 88.434 1.22e-17 1.67e-17 1.85e-17 0.005 -2.7 undef 0.0 LeftC03
P02598 261.022 89.892 4.33e-14 2.29e-14 1.16e-14 0.004 -2.41 undef 0.0 LeftC03
P03262 261.499 89.648 1.28e-13 6.58e-14 2.91e-14 0.006 -2.77 167 0.0 LeftC03
P08274 261.5 89.833 1.21e-16 1.09e-16 1.07e-16 0.004 -2.74 undef 0.0 LeftC03
P10182 261.753 89.713 4.19e-16 3.62e-16 2.98e-16 0.004 -2.9 undef 48.73994638069705 LeftC03
P07256 262.111 89.2 1.25e-16 1.76e-16 1.66e-16 0.008 0.58 125 0.0 LeftC03
P08168 262.11 89.357 4.76e-15 3.19e-15 1.88e-15 0.004 -3.42 undef 0.0 LeftC03
P02773 262.723 88.963 7.25e-17 8.07e-17 7.01e-17 0.004 -3.96 undef 0.0 LeftC03
P09910 263.181 88.23 4.29e-14 2.56e-14 1.13e-14 0.006 -0.95 167 0.0 LeftC03
P07928 263.389 89.857 8.93e-16 7.06e-16 4.92e-16 0.006 -4.15 167 49.59083469721767 LeftC03
P08267 263.565 88.819 1.9e-15 1.45e-15 1.04e-15 0.004 -4.12 undef 0.0 LeftC03
P06375 263.955 89.688 3.82e-12 4.2e-12 3.59e-12 0.003 -4.27 undef 18.71525633106856 LeftC03
P04504 264.115 89.251 7.08e-17 1.2e-16 1.4e-16 0.012 0.17 83 0.0 LeftC03
P01485 265.281 89.065 1.81e-14 1.1e-14 5.76e-15 0.004 -4.49 undef 0.0 LeftC03
P06338 265.52 88.176 2.1e-13 6.98e-13 1.59e-12 0.005 -4.6 undef 0.0 LeftC03
P03602 266.822 88.2 5.46e-12 3.47e-12 1.88e-12 0.005 -4.68 undef 0.0 LeftC03
P06347 267.149 88.986 1.65e-14 1.03e-14 5.02e-15 0.005 -4.83 undef 0.0 LeftC03
P04267 267.623 88.863 2.06e-17 2.74e-17 3.18e-17 0.005 -1.62 undef 0.0 LeftC03
P10396 255.267 93.107 2.91e-13 1.57e-13 9.84e-14 0.01 0.8 100 0.0 LeftC04
P08970 255.399 94.114 8.44e-14 4.75e-14 2.07e-14 0.003 0.1 undef 0.0 LeftC04
P03277 255.602 93.345 4.83e-17 5.13e-17 5.04e-17 0.004 -0.03 undef 0.0 LeftC04
P07746 256.125 91.502 1.43e-14 8.05e-15 4.28e-15 0.003 -0.24 undef 0.0 LeftC04
P08524 256.13 93.459 6.5e-17 7.29e-17 6.08e-17 0.005 -0.11 undef 0.0 LeftC04
P03122 257.066 92.558 3.25e-12 1.7e-12 9.58e-13 0.006 -0.23 167 0.0 LeftC04
P06149 257.119 95.068 3.17e-12 1.64e-12 7.17e-13 0.004 -0.14 undef 0.0 LeftC04
P02860 257.326 92.576 4.28e-16 4.35e-16 3.2e-16 0.005 -0.21 undef 49.59083469721767 LeftC04
P07071 257.247 95.19 6.15e-12 4.82e-12 3.62e-12 0.004 -0.22 undef 0.0 LeftC04
P06958 257.431 94.853 4.51e-17 5.23e-17 5.47e-17 0.004 -0.38 undef 0.0 LeftC04
P08309 257.587 90.188 2.81e-14 1.85e-14 9.2e-15 0.003 -1.16 undef 0.0 LeftC04
P06717 257.896 91.132 1.1e-15 8.7e-16 4.92e-16 0.003 -0.61 undef 51.26903553299493 LeftC04
P00027 258.503 94.429 4.37e-16 3.88e-16 2.88e-16 0.005 -0.35 undef 48.428343100692594 LeftC04
P06688 258.515 93.847 2.81e-14 1.62e-14 8.59e-15 0.003 -0.35 undef 0.0 LeftC04
P04527 258.783 93.924 1.02e-16 1.15e-16 1.07e-16 0.004 -0.37 undef 0.0 LeftC04
P04244 258.834 93.469 1.85e-17 3.04e-17 3.01e-17 0.003 -0.62 undef 0.0 LeftC04
P09797 258.787 94.805 3.42e-12 2.1e-12 8.72e-13 0.003 -0.57 undef 0.0 LeftC04
P09637 258.995 93.946 8.24e-14 4.74e-14 2.33e-14 0.006 -4.96 167 0.0 LeftC04
P04303 258.965 91.391 1.5e-13 7.27e-14 3.82e-14 0.005 -0.96 undef 0.0 LeftC04
P01928 259.004 92.308 9.7e-17 9.28e-17 8.49e-17 0.005 -0.62 undef 0.0 LeftC04
P07206 259.008 90.95 3.23e-16 2.78e-16 2.19e-16 0.004 -1.0 undef 0.0 LeftC04
P09187 259.043 91.28 6.76e-17 7.58e-17 7.02e-17 0.004 -1.09 undef 0.0 LeftC04
P06275 259.407 91.537 3.91e-15 2.85e-15 1.77e-15 0.004 -0.8 undef 0.0 LeftC04
P05336 259.362 90.722 9.82e-14 4.94e-14 2.37e-14 0.004 -1.17 undef 0.0 LeftC04
P04366 259.714 91.854 1.84e-17 2.51e-17 2.86e-17 0.004 -0.95 undef 0.0 LeftC04
P04487 259.896 91.397 2.83e-12 1.72e-12 7.17e-13 0.006 -0.87 167 0.0 LeftC04
P01781 259.845 91.64 2.1e-14 1.02e-14 5.4e-15 0.004 -0.93 undef 0.0 LeftC04
P08234 260.046 93.02 7.63e-16 7.33e-16 4.22e-16 0.003 -0.77 undef 49.80821917808219 LeftC04
P09443 260.02 94.91 2.04e-17 2.58e-17 2.73e-17 0.005 -0.91 undef 0.0 LeftC04
P08333 259.998 92.667 3.11e-15 1.78e-15 1.14e-15 0.005 -0.98 undef 0.0 LeftC04
P06369 260.103 91.953 3.55e-14 2.16e-14 9.92e-15 0.003 -0.89 undef 0.0 LeftC04
P02405 260.215 91.109 1.02e-15 1.02e-15 6.16e-16 0.004 -1.05 undef 50.360110803324105 LeftC04
P09150 260.161 90.749 2.07e-14 1.1e-14 6.12e-15 0.003 -1.31 undef 0.0 LeftC04
P02894 260.298 90.252 3.6e-13 1.55e-13 6.71e-14 0.002 -1.57 undef 0.0 LeftC04
P00866 260.449 91.604 1.95e-13 9.87e-14 4.5e-14 0.004 -1.12 undef 0.0 LeftC04
P09181 260.494 91.013 4.17e-16 3.67e-16 2.44e-16 0.003 -1.21 undef 48.73994638069705 LeftC04
P05369 260.497 90.606 2.31e-12 1.07e-12 4.82e-13 0.005 -1.54 undef 0.0 LeftC04
P10144 260.505 90.487 1.05e-17 1.6e-17 1.66e-17 0.005 -1.65 undef 0.0 LeftC04
P09133 260.563 91.145 2.1e-12 1.17e-12 4.57e-13 0.004 -1.38 undef 0.0 LeftC04
P02840 260.631 93.488 8.19e-17 5.08e-17 1.9e-17 0.005 -0.91 undef 0.0 LeftC04
P07016 260.648 92.998 9.69e-17 1.11e-16 9.01e-17 0.005 -1.32 undef 0.0 LeftC04
P06206 260.797 93.211 6.7e-17 8.63e-17 7.88e-17 0.005 -1.26 undef 0.0 LeftC04
P05998 260.911 91.726 6.5e-12 4.46e-12 2.61e-12 0.004 -1.36 undef 0.0 LeftC04
P03257 260.968 91.446 2.32e-17 3.55e-17 3.34e-17 0.004 -1.44 undef 0.0 LeftC04
P09606 261.092 90.831 3.11e-17 1.64e-17 6.75e-18 0.004 -1.67 undef 0.0 LeftC04
P07068 261.138 91.395 8.93e-15 6.18e-15 3.39e-15 0.002 -1.5 undef 0.0 LeftC04
P06773 261.108 90.939 1.15e-13 5.83e-14 2.94e-14 0.006 -1.65 167 0.0 LeftC04
P03789 261.15 90.238 2.65e-17 3.19e-17 3.35e-17 0.005 -2.02 undef 0.0 LeftC04
P08147 261.267 90.164 2.37e-13 1.11e-13 5.11e-14 0.006 -2.34 167 0.0 LeftC04
P06392 261.27 90.871 1.41e-17 7e-18 2.48e-18 0.004 -1.96 undef 0.0 LeftC04
P02215 261.278 90.301 1.45e-17 2.3e-17 2.34e-17 0.005 -2.36 undef 0.0 LeftC04
P06515 261.462 91.514 1.06e-17 5.3e-18 2.39e-18 0.006 -1.79 167 0.0 LeftC04
P02098 261.288 92.243 1.49e-15 1.07e-15 6.77e-16 0.004 -1.43 undef 0.0 LeftC04
