Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P06494 312.142 17.918 8.33e-16 4.84e-16 2.53e-16 -0.0 0.69 undef 0.0 UpC04
P05603 317.252 19.126 1.74e-16 9.61e-17 6.44e-17 0.002 0.26 undef 0.0 UpC04
P09782 317.843 17.231 3.2e-17 2.3e-17 1.4e-17 0.0 0.64 undef 50.58430717863105 UpC04
P05123 321.337 17.028 2.93e-17 2.39e-17 1.43e-17 0.0 0.46 undef 0.0 UpC04
P01314 323.714 17.732 6.19e-14 2.6e-14 1.36e-14 0.002 -0.05 undef 0.0 UpC04
P09318 322.7 16.729 1.43e-13 1.07e-13 7.64e-14 -0.0 0.3 undef 0.0 UpC04
P09953 318.562 15.382 2.91e-16 1.79e-16 1.04e-16 -0.0 0.92 undef 0.0 UpC04
P07413 325.824 17.72 8.77e-17 6.55e-17 3.62e-17 -0.001 -0.51 undef 0.0 UpC04
P01878 323.13 16.675 2.76e-16 1.82e-16 9.56e-17 0.001 0.28 undef 0.0 UpC04
P03231 325.449 17.248 1.54e-15 7.63e-16 4e-16 0.001 -0.34 undef 0.0 UpC04
P03672 325.728 17.478 5.07e-16 2.96e-16 1.54e-16 -0.001 -0.52 undef 0.0 UpC04
P07581 323.144 16.003 5.24e-16 3.37e-16 1.72e-16 0.002 0.6 undef 0.0 UpC04
P00026 325.842 17.214 3.35e-17 2.61e-17 1.66e-17 0.0 -0.51 undef 0.0 UpC04
P10352 324.446 16.379 9.81e-17 7.19e-17 3.93e-17 -0.0 0.11 undef 0.0 UpC04
P00344 322.179 15.373 1.74e-16 1.26e-16 7.09e-17 -0.001 0.75 undef 0.0 UpC04
P00995 323.234 15.956 6.65e-16 3.48e-16 1.89e-16 0.0 0.6 undef 0.0 UpC04
P07367 325.458 16.437 6.97e-17 5.2e-17 3.23e-17 -0.0 -0.11 undef 0.0 UpC04
P02236 324.927 16.356 6.44e-15 3.75e-15 1.47e-15 -0.001 -0.09 undef 0.0 UpC04
P09678 323.819 15.972 1.29e-13 6.38e-14 3.72e-14 0.002 0.28 undef 0.0 UpC04
P03016 326.24 16.756 1.06e-16 6.35e-17 3.78e-17 0.001 -0.47 undef 0.0 UpC04
P06035 320.439 14.607 1.97e-15 1.08e-15 4.71e-16 0.001 0.55 undef 0.0 UpC04
P00582 322.51 15.088 5.1e-17 3.42e-17 2.5e-17 -0.001 0.64 undef 0.0 UpC04
P01045 323.47 15.474 8.86e-16 4.97e-16 2.56e-16 0.003 0.66 undef 0.0 UpC04
P05996 323.029 15.127 7.51e-15 3.58e-15 1.53e-15 -0.0 0.65 undef 0.0 UpC04
P01117 327.618 16.954 5.32e-15 2.74e-15 1.06e-15 -0.002 -0.93 undef 0.0 UpC04
P07150 327.132 16.779 4e-17 2.56e-17 1.67e-17 0.001 -0.7 undef 0.0 UpC04
P08747 322.972 14.977 1.93e-16 1.19e-16 7.47e-17 0.002 0.61 undef 0.0 UpC04
P05263 325.294 15.649 1.05e-16 7.66e-17 4.3e-17 0.001 0.38 undef 0.0 UpC04
P05363 323.96 15.251 4.53e-17 3.35e-17 1.87e-17 0.001 0.52 undef 0.0 UpC04
P04927 325.555 15.823 3.31e-17 2.32e-17 1.81e-17 0.001 0.03 undef 50.02751788662631 UpC04
P02940 325.577 15.803 3.23e-16 1.83e-16 9.52e-17 0.001 0.12 undef 0.0 UpC04
P03694 326.081 15.92 2.11e-17 1.92e-17 1.14e-17 0.001 -0.11 undef 49.9176276771005 UpC04
P01585 323.6 14.985 6.05e-15 2.8e-15 1.33e-15 0.001 0.42 undef 0.0 UpC04
P07398 325.794 15.712 5.78e-14 3.16e-14 1.39e-14 0.002 0.25 undef 0.0 UpC04
P02609 325.993 15.792 4.49e-16 2.41e-16 1.42e-16 -0.001 -0.27 undef 0.0 UpC04
P10068 326.139 15.713 3.28e-17 2.28e-17 1.46e-17 0.001 -0.1 undef 51.61839863713799 UpC04
P01403 326.234 15.678 4.45e-17 2.89e-17 2.16e-17 -0.001 0.03 undef 0.0 UpC04
P10310 327.673 16.311 2.08e-16 1.22e-16 7.11e-17 0.0 -1.06 undef 0.0 UpC04
P00581 327.72 16.122 4.95e-17 3.78e-17 2.42e-17 0.001 -0.86 undef 0.0 UpC04
P03754 322.441 14.388 3.07e-17 2.48e-17 1.76e-17 -0.0 0.36 undef 51.61839863713799 UpC04
P00342 326.308 15.611 1.25e-17 1.01e-17 7.77e-18 -0.0 -0.04 undef 49.26829268292683 UpC04
P08535 327.171 16.066 2.66e-17 2.37e-17 1.42e-17 -0.001 -0.77 undef 51.73591348890153 UpC04
P05800 326.496 15.758 1.25e-13 8.34e-14 4.19e-14 0.001 -0.43 undef 0.0 UpC04
P04686 326.136 15.466 8.4e-14 4.78e-14 1.99e-14 0.001 0.13 undef 0.0 UpC04
P02763 325.948 15.522 4.39e-15 1.9e-15 1.04e-15 -0.001 0.12 undef 0.0 UpC04
P09179 327.808 16.295 2.11e-16 1.43e-16 6.92e-17 -0.001 -1.14 undef 0.0 UpC04
P06517 327.611 15.925 4.68e-15 2.51e-15 9.78e-16 -0.0 -0.89 undef 0.0 UpC04
P07889 325.565 15.272 1.41e-13 9.29e-14 5.01e-14 0.001 0.2 undef 0.0 UpC04
P09451 326.336 15.366 7.6e-14 8.98e-14 9.11e-14 0.0 0.06 undef 19.27072291710833 UpC04
P00086 325.906 15.389 2.78e-17 2.09e-17 1.46e-17 -0.0 0.04 undef 49.59083469721767 UpC04
P09523 326.489 15.651 1.4e-17 1.36e-17 8.27e-18 -0.0 -0.26 undef 50.24875621890547 UpC04
P00901 326.314 15.482 8.84e-16 4.81e-16 2.28e-16 0.002 -0.09 undef 0.0 UpC04
P01290 326.529 15.514 7.96e-17 5.37e-17 3.79e-17 -0.002 -0.12 undef 0.0 UpC04
P04315 327.239 15.86 2.78e-15 1.32e-15 7.54e-16 0.0 -0.92 undef 0.0 UpC04
P06803 326.079 15.41 1.34e-13 6.54e-14 3.58e-14 0.002 -0.08 undef 0.0 UpC04
P08420 325.21 15.004 1.83e-17 1.75e-17 1.13e-17 0.003 0.08 undef 49.9176276771005 UpC04
