Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P03744 1.214 104.51299999999999 9.72e-17 7.37e-17 5.02e-17 0.0 1.79 undef 0.0 FrontD04
P08923 2.013 104.61399999999999 3.61e-16 2.5299999999999997e-16 1.6299999999999999e-16 0.003 1.14 undef 0.0 FrontD04
P01491 2.736 104.382 3.77e-13 1.98e-13 1.2799999999999998e-13 0.0 1.03 undef 0.0 FrontD04
P07078 0.183 107.30799999999999 1.62e-17 1.44e-17 1.1900000000000001e-17 0.001 1.95 undef 0.0 FrontD05
P05652 0.493 108.234 1.58e-14 7.58e-15 3.35e-15 0.002 1.63 undef 0.0 FrontD05
P05072 1.0659999999999998 105.21 9.73e-17 7.26e-17 5.5100000000000004e-17 0.001 1.98 undef 0.0 FrontD05
P03599 1.11 105.869 4.5e-16 3.03e-16 1.76e-16 0.002 2.15 undef 0.0 FrontD05
P00055 1.087 106.165 8.370000000000001e-17 6.15e-17 3.26e-17 0.001 1.96 undef 50.47196002220989 FrontD05
P04010 0.977 105.304 5.639999999999999e-17 3.9799999999999995e-17 2.55e-17 0.002 1.88 undef 50.47196002220989 FrontD05
P05406 1.169 107.075 2.46e-13 1.3300000000000001e-13 5.71e-14 -0.0 1.53 undef 0.0 FrontD05
P03511 1.26 106.65899999999999 6.31e-16 4.84e-16 2.04e-16 -0.0 1.42 undef 0.0 FrontD05
P02194 1.4869999999999999 105.902 1.04e-14 5.24e-15 2.32e-15 0.0 1.74 undef 0.0 FrontD05
P05875 1.2229999999999999 105.881 8.4e-16 5.8e-16 3.3199999999999997e-16 0.002 1.63 undef 0.0 FrontD05
P01172 1.4280000000000002 105.601 1.23e-14 5.73e-15 2.59e-15 0.001 1.72 undef 0.0 FrontD05
P07298 1.459 106.99700000000001 6.03e-15 3.25e-15 1.6e-15 0.0 1.35 undef 0.0 FrontD05
P09522 1.3780000000000001 106.62 2.85e-16 1.8600000000000001e-16 1.26e-16 0.002 1.36 undef 0.0 FrontD05
P08574 1.4380000000000002 105.758 2.73e-15 1.67e-15 7.35e-16 0.002 1.62 undef 0.0 FrontD05
P00267 1.445 106.421 1.0600000000000001e-16 6.5e-17 5.35e-17 0.001 1.36 undef 0.0 FrontD05
P07170 1.5030000000000001 106.131 7.440000000000001e-16 4.82e-16 3.19e-16 0.0 1.43 undef 0.0 FrontD05
P06869 1.6769999999999998 106.198 2.59e-15 1.4400000000000001e-15 8.84e-16 0.001 1.22 undef 0.0 FrontD05
P01164 1.4780000000000002 109.072 1.4e-13 7.93e-14 3.76e-14 -0.0 1.17 undef 0.0 FrontD05
P06951 1.5530000000000002 106.13 1.95e-16 1.31e-16 8.16e-17 0.0 1.03 undef 0.0 FrontD05
P02287 1.6230000000000002 106.59100000000001 1.7600000000000002e-15 8.81e-16 4.3e-16 0.002 1.01 undef 0.0 FrontD05
P06581 1.69 106.46 1.65e-17 1.61e-17 1.26e-17 0.003 1.03 undef 0.0 FrontD05
P07313 1.73 105.712 3.8e-15 2.3e-15 9.5e-16 0.0 1.14 undef 0.0 FrontD05
P03671 1.883 106.338 3.8900000000000006e-13 3.2e-13 2.2100000000000002e-13 0.002 0.92 undef 0.0 FrontD05
P09447 1.821 106.23 7.66e-16 4.530000000000001e-16 2.29e-16 0.001 0.67 undef 0.0 FrontD05
P09176 2.095 106.381 1.03e-17 9.22e-18 7.080000000000001e-18 0.002 0.8 undef 0.0 FrontD05
P05104 1.956 105.595 9.519999999999999e-16 6.06e-16 3.25e-16 0.001 1.0 undef 0.0 FrontD05
P10232 1.8880000000000001 106.911 7.990000000000001e-16 5.66e-16 3.1e-16 -0.001 0.9 undef 0.0 FrontD05
P01747 2.1319999999999997 106.64200000000001 4.6200000000000004e-17 4.21e-17 2.8199999999999995e-17 0.0 0.62 undef 49.699289229086936 FrontD05
P10268 2.119 105.23200000000001 5.48e-15 2.65e-15 1.36e-15 0.001 0.94 undef 0.0 FrontD05
P03799 2.128 107.10700000000001 1.06e-14 6.29e-15 2.84e-15 0.0 0.76 undef 0.0 FrontD05
P00103 2.23 107.399 7.259999999999999e-15 4.279999999999999e-15 1.79e-15 0.001 0.72 undef 0.0 FrontD05
P07203 2.6319999999999997 106.788 2.41e-15 1.4300000000000002e-15 6.61e-16 0.001 0.49 undef 0.0 FrontD05
