Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P07161 316.044 126.573 6.54e-16 4.78e-16 2.84e-16 0.001 -2.43 undef 0.0 FrontA06
P05871 316.317 128.356 4.45e-15 2.55e-15 1.26e-15 -0.0 -3.98 undef 0.0 FrontA06
P00809 316.39 128.23 2.02e-16 1.42e-16 9.3e-17 0.002 -3.87 undef 0.0 FrontA06
P06193 316.981 127.739 1.93e-16 1.34e-16 8.11e-17 0.001 -3.8 undef 0.0 FrontA06
P01200 303.242 121.349 2.37e-17 2.45e-17 1.92e-17 -0.0 2.85 undef 0.0 LeftF06
P06322 303.316 123.519 8.71e-16 1.17e-15 1.2e-15 0.023 1.12 43 0.0 LeftF06
P02092 303.498 124.239 9.43e-15 5.28e-15 3.38e-15 0.007 -3.68 143 0.0 LeftF06
P08570 303.73 120.995 9.67e-15 4.54e-15 2.42e-15 0.002 2.69 undef 0.0 LeftF06
P04049 304.516 123.138 3.45e-15 2.84e-15 2.08e-15 0.005 -3.73 undef 0.0 LeftF06
P02353 305.734 121.981 1.93e-13 1.03e-13 4.29e-14 0.003 2.29 undef 0.0 LeftF06
P08847 305.877 125.548 4.28e-16 2.76e-16 1.9e-16 0.001 1.13 undef 0.0 LeftF06
P01281 306.109 123.755 4.86e-15 3.27e-15 2.18e-15 0.006 -3.59 167 0.0 LeftF06
P05066 306.7 124.459 4.32e-12 2.21e-12 1.04e-12 0.022 1.01 45 0.0 LeftF06
P00420 307.19 124.447 8.6e-16 4.83e-16 3.47e-16 0.003 2.49 undef 0.0 LeftF06
P03612 307.266 122.735 5.28e-15 2.85e-15 1.46e-15 0.001 2.26 undef 0.0 LeftF06
P05925 307.531 124.067 3.69e-17 3.64e-17 2.46e-17 0.002 2.36 undef 48.949919224555735 LeftF06
P02356 307.798 125.728 1.83e-14 9.68e-15 4.13e-15 -0.0 0.88 undef 0.0 LeftF06
P06371 308.153 125.037 4.61e-13 2.86e-13 1.16e-13 0.0 1.75 undef 0.0 LeftF06
P05240 308.45 124.883 2.74e-16 1.8e-16 1.15e-16 0.001 2.44 undef 0.0 LeftF06
P06140 308.509 124.491 1.5e-14 8.47e-15 2.58e-15 0.001 2.45 undef 0.0 LeftF06
P06066 308.676 124.984 2.61e-14 1.36e-14 6.2e-15 0.001 2.26 undef 0.0 LeftF06
P09255 308.701 124.022 1.97e-14 6.39e-14 1.33e-13 0.001 1.82 undef 0.0 LeftF06
P05839 308.911 124.416 2.69e-16 1.7e-16 9.43e-17 0.001 2.38 undef 0.0 LeftF06
P06120 308.919 123.903 7.87e-16 4.43e-16 2.58e-16 0.0 1.49 undef 0.0 LeftF06
P09505 308.957 124.43 1.82e-15 1.56e-15 9.6e-16 0.006 -3.62 167 50.02751788662631 LeftF06
P01102 309.148 125.769 1.59e-16 1.26e-16 7.41e-17 0.002 1.53 undef 0.0 LeftF06
P04345 309.363 123.945 8.85e-17 7.57e-17 3.96e-17 0.0 1.21 undef 50.02751788662631 LeftF06
P10238 309.22 124.884 9.88e-15 5.57e-15 2.6e-15 -0.0 2.24 undef 0.0 LeftF06
P10162 309.349 125.217 1.73e-14 7.81e-15 3.67e-15 0.002 2.14 undef 0.0 LeftF06
P00485 309.509 124.588 1.62e-14 8.26e-15 3.4e-15 0.001 2.28 undef 0.0 LeftF06
P09972 309.499 125.453 9.37e-17 1.03e-16 5.28e-17 0.0 1.96 undef 50.02751788662631 LeftF06
P07549 309.396 125.716 5.19e-15 2.6e-15 1.27e-15 0.002 1.61 undef 0.0 LeftF06
P02407 309.633 124.82 4.49e-17 3.56e-17 2.67e-17 0.001 1.87 undef 49.05558553696708 LeftF06
P10327 309.872 124.516 4.99e-16 3.34e-16 1.63e-16 0.002 2.08 undef 0.0 LeftF06
P00324 309.989 124.815 3.91e-13 2.76e-13 1.45e-13 0.003 0.42 undef 0.0 LeftF06
P02562 310.014 124.256 1.72e-14 9.8e-15 4.41e-15 0.001 0.71 undef 0.0 LeftF06
P06303 310.167 126.449 7.51e-16 6.45e-16 2.81e-16 0.002 0.19 undef 0.0 LeftF06
P07631 310.244 125.191 5.64e-17 4.68e-17 3.24e-17 0.002 1.19 undef 49.375339489407935 LeftF06
P03360 310.051 125.282 2.72e-15 1.5e-15 6.12e-16 0.0 1.6 undef 0.0 LeftF06
P06630 310.243 124.827 4.59e-13 2.83e-13 1.66e-13 0.003 0.4 undef 0.0 LeftF06
P07690 310.165 123.199 1.14e-14 5.91e-15 2.79e-15 0.0 -0.01 undef 0.0 LeftF06
P02976 310.372 125.653 1.74e-14 5.74e-14 1.47e-13 0.0 1.49 undef 0.0 LeftF06
P01458 310.198 125.74 5.38e-15 3.39e-15 1.37e-15 0.001 0.3 undef 0.0 LeftF06
P01700 310.266 124.584 3.87e-16 2.24e-16 1.35e-16 0.002 1.11 undef 0.0 LeftF06
P02868 310.357 126.056 5.64e-16 3.74e-16 1.98e-16 0.002 0.2 undef 0.0 LeftF06
P00503 310.458 125.771 1.1e-15 6.11e-16 3.47e-16 0.0 1.12 undef 0.0 LeftF06
P01864 310.391 125.269 1.31e-17 2.12e-17 2.5e-17 0.005 -3.71 undef 0.0 LeftF06
P00364 310.438 125.704 1.62e-14 9.77e-15 4.5e-15 0.002 1.15 undef 0.0 LeftF06
P02158 310.574 126.05 4.98e-15 2.54e-15 1.23e-15 -0.0 0.64 undef 0.0 LeftF06
P08447 310.613 125.588 1.75e-16 1.28e-16 8.12e-17 0.003 1.13 undef 0.0 LeftF06
P02687 310.603 125.524 2.5e-14 1.29e-14 5.55e-15 0.001 0.95 undef 0.0 LeftF06
P07577 310.656 124.472 5.94e-17 4.57e-17 3.29e-17 -0.0 0.25 undef 49.375339489407935 LeftF06
P04576 310.654 125.775 1.86e-14 7.24e-15 4.03e-15 0.001 0.76 undef 0.0 LeftF06
P06326 310.605 124.856 5.16e-13 3.48e-13 1.55e-13 0.002 0.19 undef 0.0 LeftF06
P04198 310.624 126.391 6.62e-16 4.11e-16 2.31e-16 0.003 -0.27 undef 0.0 LeftF06
P07013 310.769 125.909 5.54e-15 2.73e-15 1.5e-15 0.002 0.5 undef 0.0 LeftF06
P07516 310.789 125.003 2.41e-13 1.03e-13 5.49e-14 0.001 0.47 undef 0.0 LeftF06
P07325 310.772 125.775 5.79e-13 3.51e-13 1.92e-13 0.002 0.44 undef 0.0 LeftF06
P07259 310.753 125.748 3.2e-15 1.93e-15 8.99e-16 0.004 0.81 undef 0.0 LeftF06
P06360 310.713 125.884 7.33e-17 5.1e-17 3.92e-17 0.003 0.75 undef 49.80821917808219 LeftF06
P01833 310.754 125.58 2e-13 9.45e-14 3.96e-14 0.002 0.98 undef 0.0 LeftF06
P09469 310.865 125.808 1.92e-16 1.38e-16 8.36e-17 0.001 0.26 undef 0.0 LeftF06
P04352 310.9 126.017 1.67e-13 2.89e-13 3.29e-13 0.002 0.48 undef 19.73941368078176 LeftF06
P06258 310.89 124.883 5.26e-16 3.11e-16 2.05e-16 0.001 -0.04 undef 0.0 LeftF06
P03531 310.929 125.656 2.23e-16 1.84e-16 1.01e-16 -0.001 0.11 undef 0.0 LeftF06
P06492 310.799 126.21 7.35e-16 4.79e-16 2.51e-16 -0.001 0.26 undef 0.0 LeftF06
P10143 310.82 126.408 5.18e-13 3.34e-13 2.21e-13 0.002 -0.32 undef 0.0 LeftF06
P06918 310.812 125.919 8.77e-15 3.75e-15 1.63e-15 0.001 -0.1 undef 0.0 LeftF06
P00822 310.984 125.946 6.67e-15 3.38e-15 1.74e-15 0.002 0.32 undef 0.0 LeftF06
P06117 310.936 125.83 2.31e-17 1.8e-17 1.44e-17 -0.001 -0.07 undef 0.0 LeftF06
P00861 310.877 126.181 2.24e-15 1.69e-15 7.64e-16 0.001 -0.38 undef 0.0 LeftF06
P00466 311.075 126.454 1.68e-17 1.81e-17 1.51e-17 0.001 -0.5 undef 0.0 LeftF06
P01361 310.982 126.219 1.52e-17 1.64e-17 1.23e-17 0.001 -0.39 undef 0.0 LeftF06
P01139 311.026 127.02 1.04e-15 6.72e-16 4e-16 0.002 -0.71 undef 0.0 LeftF06
P00419 310.969 125.944 1.54e-15 1.05e-15 4.78e-16 0.001 -0.12 undef 0.0 LeftF06
P04236 310.967 125.993 7.36e-16 5.35e-16 2.91e-16 0.002 -0.05 undef 0.0 LeftF06
P02986 311.057 125.818 2.48e-15 1.45e-15 7.55e-16 0.001 -0.15 undef 0.0 LeftF06
P09674 310.992 126.353 1.65e-17 1.88e-17 1.08e-17 0.002 -0.63 undef 0.0 LeftF06
P02816 311.078 126.003 5.16e-16 3.44e-16 1.79e-16 0.003 -0.54 undef 0.0 LeftF06
P06974 310.961 125.079 4.84e-15 2.44e-15 1.51e-15 0.001 -0.27 undef 0.0 LeftF06
P04219 310.996 125.391 9.22e-17 6.25e-17 4.36e-17 0.002 -0.27 undef 51.03874227961819 LeftF06
P03316 311.116 125.881 3.53e-16 2.39e-16 1.42e-16 -0.0 -0.17 undef 0.0 LeftF06
P03524 311.074 126.05 3.44e-17 3.15e-17 2.51e-17 0.003 -0.79 undef 48.63563402889245 LeftF06
P05890 311.031 126.728 5.69e-16 4.12e-16 2.09e-16 0.001 -0.86 undef 0.0 LeftF06
P05602 311.091 126.208 2.05e-15 1.2e-15 5.05e-16 0.002 -0.7 undef 0.0 LeftF06
P05746 311.077 125.89 2.8e-16 2.02e-16 1.27e-16 0.001 -0.6 undef 0.0 LeftF06
P08797 311.111 125.713 1.97e-13 9.09e-14 5.55e-14 0.002 -0.57 undef 0.0 LeftF06
P09142 311.075 125.914 1.2e-14 7.2e-15 3.23e-15 0.002 -0.93 undef 0.0 LeftF06
P03428 311.154 125.843 4.55e-17 5.25e-17 3.17e-17 0.001 -0.92 undef 49.80821917808219 LeftF06
P03526 311.152 126.022 3.07e-15 1.45e-15 7.2e-16 0.003 -1.26 undef 0.0 LeftF06
P09618 311.328 126.069 3.08e-16 1.99e-16 1.3e-16 0.003 -1.01 undef 0.0 LeftF06
P01926 311.152 126.253 1.72e-17 1.82e-17 1.44e-17 0.003 -1.07 undef 0.0 LeftF06
P06401 311.296 125.902 2.76e-17 2.44e-17 1.97e-17 -0.0 -0.79 undef 0.0 LeftF06
P04085 311.217 125.565 6.38e-17 4.66e-17 3.37e-17 0.003 -1.34 undef 49.05558553696708 LeftF06
P03553 311.296 126.15 1.3e-16 9.84e-17 7.49e-17 0.002 -1.79 undef 0.0 LeftF06
P07202 311.223 126.089 9.38e-17 8.03e-17 5.89e-17 0.001 -1.48 undef 51.61839863713799 LeftF06
P05936 311.406 126.046 1.55e-16 1.19e-16 7.95e-17 0.0 -1.38 undef 0.0 LeftF06
P05429 311.463 126.309 9.13e-17 7.34e-17 4.85e-17 0.002 -1.6 undef 50.24875621890547 LeftF06
P02776 311.468 126.03 9.52e-17 8.47e-17 4.97e-17 0.001 -1.32 undef 50.13789299503585 LeftF06
P08411 311.438 126.077 2.91e-15 1.65e-15 8.13e-16 0.0 -1.97 undef 0.0 LeftF06
P05778 311.438 125.745 1.1e-13 5.54e-14 2.66e-14 0.006 -3.59 167 0.0 LeftF06
P00413 311.46 126.024 2.87e-13 1.29e-13 5.76e-14 0.001 -1.29 undef 0.0 LeftF06
P00795 311.509 126.549 1.15e-15 5.82e-16 3.25e-16 0.001 -1.5 undef 0.0 LeftF06
P07713 311.709 126.864 3.72e-16 2.99e-16 1.61e-16 0.002 -1.86 undef 0.0 LeftF06
P09041 311.682 126.57 8.34e-17 6.44e-17 4.29e-17 0.001 -1.7 undef 50.13789299503585 LeftF06
P04187 311.68 126.245 7.94e-15 3.7e-15 1.98e-15 0.001 -1.47 undef 0.0 LeftF06
P03294 311.693 126.271 4.37e-13 2.89e-13 1.56e-13 0.001 -2.43 undef 0.0 LeftF06
P08381 311.812 126.806 3.6e-17 3.4e-17 2.49e-17 0.0 -2.26 undef 48.63563402889245 LeftF06
