Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P06214 145.097 89.411 1.12e-14 6.23e-15 2.59e-15 0.002 2.98 undef 0.0 BackA03
P06524 146.142 89.082 1.83e-14 9.21e-15 4.18e-15 0.0 3.05 undef 0.0 BackA03
P08741 146.943 89.478 3.79e-16 2.76e-16 1.46e-16 0.001 3.01 undef 0.0 BackA03
P09167 147.541 89.011 5.75e-16 3.58e-16 2.16e-16 0.001 2.7 undef 0.0 BackA03
P02347 147.696 89.196 1.32e-15 8.11e-16 4.34e-16 0.003 2.96 undef 0.0 BackA03
P08452 146.672 90.002 2.11e-16 1.59e-16 1.14e-16 0.001 3.02 undef 0.0 BackA04
P06921 147.255 91.112 1.13e-15 7.86e-16 4.41e-16 0.003 2.32 undef 0.0 BackA04
P10222 147.897 92.377 3.82e-16 2.77e-16 1.63e-16 0.001 1.42 undef 0.0 BackA04
P02064 148.0 92.101 1.7e-15 8.77e-16 5.01e-16 0.002 1.6 undef 0.0 BackA04
P00701 148.151 91.03 6.3e-17 5.9e-17 4.32e-17 0.001 2.31 undef 49.59083469721767 BackA04
P09914 148.183 90.835 4.31e-13 2.28e-13 1.03e-13 0.003 2.49 undef 0.0 BackA04
P06505 148.311 93.358 3.42e-17 3.38e-17 2.52e-17 0.003 0.66 undef 0.0 BackA04
P05467 148.465 90.727 8.82e-15 4.4e-15 2.15e-15 0.003 2.5 undef 0.0 BackA04
P02494 148.705 93.889 3.02e-14 1.42e-14 6.18e-15 0.001 0.16 undef 0.0 BackA04
P00680 148.894 92.512 2.68e-14 1.23e-14 5.13e-15 0.001 1.31 undef 0.0 BackA04
P06359 148.871 90.883 1.03e-17 1.38e-17 1.04e-17 0.001 2.13 undef 0.0 BackA04
P02296 148.945 91.224 1.09e-15 6.94e-16 3.82e-16 0.001 2.22 undef 0.0 BackA04
P04097 148.994 91.024 2.95e-15 1.82e-15 8.34e-16 0.002 2.14 undef 0.0 BackA04
P08299 148.904 93.021 1.42e-15 9.05e-16 4.64e-16 0.001 0.63 undef 0.0 BackA04
P10170 149.045 91.452 1.91e-16 1.49e-16 9.95e-17 0.001 2.18 undef 0.0 BackA04
P07750 149.15 93.434 3.31e-16 2.71e-16 1.51e-16 0.001 0.15 undef 0.0 BackA04
P00333 149.072 92.377 9.96e-15 5.16e-15 2.36e-15 0.002 1.64 undef 0.0 BackA04
P02238 149.343 93.214 4.18e-16 2.99e-16 1.79e-16 0.003 0.57 undef 0.0 BackA04
P01808 149.223 90.496 6.06e-17 4.9e-17 4.04e-17 0.002 1.7 undef 48.949919224555735 BackA04
P04723 149.311 93.778 3.16e-17 3.11e-17 2.5e-17 -0.0 -0.18 undef 0.0 BackA04
P09889 149.378 92.035 1.35e-17 1.57e-17 1.27e-17 0.001 1.67 undef 0.0 BackA04
P07894 149.441 94.337 4.13e-13 2.3e-13 1.08e-13 0.003 -0.48 undef 0.0 BackA04
P06999 149.446 91.337 3.47e-13 1.75e-13 8.44e-14 0.002 1.48 undef 0.0 BackA04
P01367 149.565 93.019 9.44e-15 4.99e-15 2.6e-15 0.001 0.46 undef 0.0 BackA04
P05982 149.516 91.94 2.95e-14 1.5e-14 6.66e-15 0.002 1.7 undef 0.0 BackA04
P03363 149.504 92.928 7.68e-17 5.22e-17 4.07e-17 0.001 0.12 undef 49.59083469721767 BackA04
P05840 149.65 91.889 2.91e-16 1.85e-16 1.22e-16 0.001 1.52 undef 0.0 BackA04
P05515 149.538 92.378 3.32e-16 2.33e-16 1.45e-16 0.002 1.26 undef 0.0 BackA04
P05335 149.63 92.821 1.19e-15 7.85e-16 4.34e-16 0.001 0.39 undef 0.0 BackA04
P09163 149.535 92.607 2.84e-14 1.58e-14 6.91e-15 -0.0 0.8 undef 0.0 BackA04
P09356 149.65 93.102 3.82e-15 2.39e-15 1.2e-15 0.001 -0.65 undef 0.0 BackA04
P09144 149.835 91.749 6.88e-15 3.57e-15 1.74e-15 0.001 1.03 undef 0.0 BackA04
P10134 149.784 92.581 1.28e-16 1.07e-16 7.32e-17 -0.0 0.27 undef 50.13789299503585 BackA04
P04147 149.893 92.831 2.32e-16 1.66e-16 1.25e-16 0.0 -0.04 undef 0.0 BackA04
P01689 149.743 92.848 2e-14 1.02e-14 4.87e-15 0.002 -0.01 undef 0.0 BackA04
P09869 149.707 93.672 1.36e-14 7.65e-15 3.8e-15 0.003 -1.25 undef 0.0 BackA04
P00463 149.757 94.989 2.33e-15 1.32e-15 6.79e-16 0.003 -0.87 undef 0.0 BackA04
P03432 149.751 92.74 2.27e-17 2.57e-17 1.78e-17 0.001 -0.24 undef 0.0 BackA04
P09023 149.861 92.659 5.45e-13 3.44e-13 1.88e-13 0.002 -0.09 undef 0.0 BackA04
P00189 149.792 92.754 6.54e-13 3.79e-13 1.95e-13 0.001 -0.49 undef 0.0 BackA04
P05450 149.803 91.101 2.52e-16 1.82e-16 1.21e-16 0.001 1.04 undef 0.0 BackA04
P10107 149.848 92.572 3.01e-14 8.76e-14 1.9e-13 0.003 0.07 undef 0.0 BackA04
P09074 149.789 93.252 4.49e-15 2.36e-15 1.31e-15 0.003 -1.0 undef 0.0 BackA04
P01869 149.929 92.651 2.34e-14 1.07e-14 5.38e-15 0.001 -0.17 undef 0.0 BackA04
P07652 149.876 92.781 8.36e-15 5.19e-15 2.29e-15 0.002 -0.35 undef 0.0 BackA04
P09615 149.979 92.604 3.15e-16 2.22e-16 1.48e-16 0.001 -0.19 undef 0.0 BackA04
P04423 149.911 93.276 4.41e-13 2.86e-13 1.48e-13 0.003 -0.93 undef 0.0 BackA04
P04044 149.968 92.589 4.97e-13 2.97e-13 1.22e-13 0.002 -0.2 undef 0.0 BackA04
P10056 149.925 93.351 1.18e-13 2.32e-13 3.45e-13 0.002 -0.91 undef 0.0 BackA04
P01429 150.031 92.035 1.75e-14 8.03e-15 4.02e-15 0.002 0.56 undef 0.0 BackB04
P05817 150.06 96.404 3.14e-16 2.28e-16 1.44e-16 0.0 -1.37 undef 0.0 BackB04
P10056 150.049 93.225 1.18e-13 2.34e-13 3.39e-13 0.002 -0.9 undef 0.0 BackB04
P07859 150.039 92.439 3.13e-14 1.31e-14 6.56e-15 -0.0 -0.1 undef 0.0 BackB04
P07212 150.114 92.259 8.56e-16 4.69e-16 3e-16 0.001 0.29 undef 0.0 BackB04
P05470 150.11 91.953 3.74e-14 1.8e-14 7.34e-15 0.001 0.32 undef 0.0 BackB04
P03564 150.173 91.9 4.03e-15 2.07e-15 1.27e-15 0.001 0.5 undef 0.0 BackB04
P06005 150.163 94.259 3.84e-16 2.68e-16 1.67e-16 0.002 -1.39 undef 0.0 BackB04
P04260 150.204 93.077 2.26e-16 1.42e-16 1.12e-16 0.002 -1.03 undef 0.0 BackB04
P01802 150.15 94.08 3.99e-16 2.76e-16 1.9e-16 0.0 -1.43 undef 0.0 BackB04
P07041 150.241 92.673 4.46e-16 3.21e-16 1.71e-16 -0.0 -0.46 undef 0.0 BackB04
P08505 150.309 93.425 1.4e-16 1.13e-16 6.49e-17 0.001 -1.24 undef 50.360110803324105 BackB04
P09139 150.472 93.187 7.56e-15 4.13e-15 1.69e-15 0.002 -1.35 undef 0.0 BackB04
P07062 150.608 94.37 1.05e-16 9.5e-17 5.81e-17 0.002 -1.93 undef 49.80821917808219 BackB04
P05829 150.532 92.685 1.31e-16 1.15e-16 7.36e-17 0.0 -0.69 undef 51.73591348890153 BackB04
P09828 150.722 95.033 6.22e-16 4.74e-16 2.26e-16 0.001 -2.1 undef 0.0 BackB04
P09751 150.737 92.366 6.54e-17 5.89e-17 4.21e-17 0.002 -1.1 undef 50.02751788662631 BackB04
P00774 150.81 93.159 6.99e-16 5.07e-16 2.64e-16 0.002 -1.7 undef 0.0 BackB04
P05353 150.769 91.527 7.75e-16 5.67e-16 2.8e-16 0.003 0.07 undef 0.0 BackB04
P09792 151.006 93.852 7e-13 3.81e-13 2.43e-13 0.002 -2.0 undef 0.0 BackB04
P09755 151.115 95.165 1.11e-14 5.81e-15 2.73e-15 0.002 -2.19 undef 0.0 BackB04
P05519 151.19 93.627 9.86e-16 5.94e-16 2.97e-16 0.003 -2.01 undef 0.0 BackB04
P02427 151.193 93.387 5.71e-17 5.58e-17 3.84e-17 0.002 -1.31 undef 50.02751788662631 BackB04
P09788 151.267 90.936 3.07e-16 2.39e-16 1.46e-16 0.002 -0.04 undef 0.0 BackB04
P02170 151.287 94.425 1.94e-15 1.01e-15 6.13e-16 0.003 -2.35 undef 0.0 BackB04
