Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P09698 27.511 113.177 3.4e-14 2.06e-14 7.83e-15 0.001 5.94 undef 0.0 FrontE05
P04496 28.403000000000002 113.262 5.92e-16 3.05e-16 1.64e-16 -0.001 5.77 undef 0.0 FrontE05
P04271 29.105 113.34700000000001 9.45e-17 5.979999999999999e-17 3.65e-17 -0.0 5.66 undef 0.0 FrontE05
P07570 29.471 113.22 4.54e-14 2.36e-14 1.13e-14 -0.0 4.73 undef 0.0 FrontE05
P03251 29.569000000000003 113.706 1.11e-16 8.47e-17 4.379999999999999e-17 -0.002 4.86 undef 0.0 FrontE05
P04956 29.506999999999998 113.814 1.3800000000000001e-15 6.26e-16 2.89e-16 -0.0 5.05 undef 0.0 FrontE05
P08254 29.88 113.825 4.04e-14 1.74e-14 8.870000000000001e-15 -0.0 5.34 undef 0.0 FrontE05
P02359 29.802 113.389 3.12e-17 2.2699999999999998e-17 1.55e-17 0.0 4.79 undef 0.0 FrontE05
P08329 30.237 113.74700000000001 1.7100000000000002e-15 9.47e-16 4.49e-16 0.001 4.16 undef 0.0 FrontF05
P03170 30.206999999999997 113.87799999999999 2.0199999999999997e-17 1.78e-17 1.1900000000000001e-17 0.0 5.3 undef 0.0 FrontF05
P05723 30.296999999999997 114.071 4.39e-14 2.28e-14 1.08e-14 0.001 4.18 undef 0.0 FrontF05
P06898 30.195 113.899 6.86e-14 4.15e-14 2.44e-14 -0.0 4.28 undef 0.0 FrontF05
P06227 30.201 113.78299999999999 1.3600000000000002e-17 1.0800000000000001e-17 7.770000000000001e-18 0.001 5.37 undef 50.02751788662631 FrontF05
P09152 30.201 113.77799999999999 7.35e-17 5.5100000000000004e-17 3.17e-17 0.002 4.95 undef 0.0 FrontF05
P02995 30.375 113.637 4.51e-15 2.27e-15 1.01e-15 0.002 5.36 undef 0.0 FrontF05
P10281 30.217 113.62200000000001 3.81e-14 2.08e-14 8.17e-15 0.001 5.29 undef 0.0 FrontF05
P04486 30.362 114.094 9.05e-14 4.79e-14 2.72e-14 0.001 5.05 undef 0.0 FrontF05
P06332 30.355999999999998 113.831 5.02e-16 3.0699999999999996e-16 1.5900000000000002e-16 0.001 4.61 undef 0.0 FrontF05
P06972 30.238000000000003 113.824 1.1099999999999999e-15 6.830000000000001e-16 2.78e-16 0.002 4.76 undef 0.0 FrontF05
P07801 30.433000000000003 113.52799999999999 6.06e-14 3.21e-14 1.52e-14 0.0 3.34 undef 0.0 FrontF05
P09702 30.518 113.86399999999999 4.1600000000000007e-17 3.28e-17 2.0199999999999997e-17 0.002 4.24 undef 0.0 FrontF05
P01393 30.401 114.178 4.14e-17 2.6e-17 1.56e-17 0.0 3.69 undef 0.0 FrontF05
P04690 30.433000000000003 113.919 4e-15 1.5199999999999998e-15 7.09e-16 0.001 4.72 undef 0.0 FrontF05
P06354 30.638 113.96700000000001 4.44e-16 2.79e-16 1.3999999999999998e-16 0.001 4.45 undef 0.0 FrontF05
P09221 30.549 113.95200000000001 2.54e-15 1.15e-15 5.320000000000001e-16 0.002 4.02 undef 0.0 FrontF05
P04457 30.627 113.956 3.3e-15 1.9600000000000003e-15 8e-16 -0.001 4.34 undef 0.0 FrontF05
P09642 30.64 113.802 1.18e-15 7.22e-16 2.91e-16 0.0 4.15 undef 0.0 FrontF05
P09387 30.750999999999998 114.054 4.73e-14 2.41e-14 1.08e-14 0.001 3.28 undef 0.0 FrontF05
P08642 30.730999999999998 113.999 6.15e-17 4.1499999999999996e-17 2.67e-17 0.002 3.78 undef 0.0 FrontF05
P08676 30.735 113.792 4.14e-14 1.85e-14 8.14e-15 -0.001 3.74 undef 0.0 FrontF05
P09215 30.65 113.976 5.2e-17 4.84e-17 2.33e-17 -0.001 3.04 undef 0.0 FrontF05
P09283 30.826 113.958 8.89e-14 8.05e-14 5.43e-14 0.001 3.68 undef 0.0 FrontF05
P02374 30.754 113.836 7.37e-16 3.7200000000000003e-16 1.71e-16 0.001 3.68 undef 0.0 FrontF05
P09325 30.761999999999997 113.891 2.56e-15 1.31e-15 6.51e-16 0.001 3.33 undef 0.0 FrontF05
P02343 30.719 113.76899999999999 9.87e-14 6.56e-14 4.15e-14 0.001 3.6 undef 0.0 FrontF05
P04238 30.766 113.994 3.5200000000000004e-17 2.18e-17 1.4499999999999998e-17 -0.0 3.18 undef 0.0 FrontF05
P05073 30.833000000000002 114.07600000000001 8.29e-16 4.54e-16 2.3e-16 0.002 3.33 undef 0.0 FrontF05
P07408 30.789 113.829 1.3900000000000001e-15 6.5e-16 3.41e-16 0.0 3.43 undef 0.0 FrontF05
P08422 30.807 113.91 3.5e-15 1.99e-15 8.97e-16 -0.0 3.1 undef 0.0 FrontF05
P01797 30.84 114.09899999999999 1.48e-16 7.94e-17 4.3200000000000004e-17 0.001 2.91 undef 0.0 FrontF05
P05689 30.851 114.115 2.68e-16 1.6e-16 7.3e-17 0.001 3.25 undef 0.0 FrontF05
P05923 30.826 113.96600000000001 5.03e-14 2.65e-14 1.2e-14 -0.0 3.25 undef 0.0 FrontF05
P02981 30.849 113.90899999999999 1.68e-15 8.19e-16 4.04e-16 0.001 2.66 undef 0.0 FrontF05
P03246 30.932 113.677 2.2e-17 1.74e-17 1.15e-17 0.002 2.91 undef 0.0 FrontF05
P01312 30.695999999999998 113.83 1.01e-13 7.68e-14 5.29e-14 0.0 2.74 undef 0.0 FrontF05
P02969 30.756999999999998 113.848 8.22e-14 6.59e-14 4.11e-14 0.002 2.31 undef 0.0 FrontF05
P06008 30.835 113.97399999999999 4.68e-14 2.51e-14 1.07e-14 0.001 2.32 undef 0.0 FrontF05
P09485 30.781999999999996 114.04899999999999 4.63e-14 2.64e-14 1.33e-14 -0.001 2.25 undef 0.0 FrontF05
P05978 30.905 113.92399999999999 5.829999999999999e-17 3.9399999999999997e-17 2.55e-17 0.001 2.02 undef 0.0 FrontF05
P01526 31.021 113.87100000000001 4.6799999999999995e-15 2.5e-15 9.95e-16 -0.001 1.41 undef 0.0 FrontF05
P03693 30.982 113.791 1.85e-15 1.09e-15 6.07e-16 -0.0 2.04 undef 0.0 FrontF05
P08860 30.795 113.928 8.0399999999999995e-16 4.3e-16 1.79e-16 0.002 1.76 undef 0.0 FrontF05
P10468 31.011999999999997 114.016 2.18e-15 1.02e-15 5.39e-16 -0.0 1.68 undef 0.0 FrontF05
P10388 30.88 113.802 4.04e-14 2.23e-14 1.13e-14 0.0 1.55 undef 0.0 FrontF05
P07999 31.048000000000002 113.69 4.020000000000001e-15 2.23e-15 9.19e-16 0.002 1.33 undef 0.0 FrontF05
P04877 31.125 113.70299999999999 6.2e-14 3.24e-14 1.64e-14 0.002 1.68 undef 0.0 FrontF05
P03087 30.888 114.01299999999999 7.32e-17 4.52e-17 3.01e-17 0.001 1.22 undef 0.0 FrontF05
P03839 30.956 113.477 2.57e-15 1.3900000000000001e-15 6.35e-16 0.001 1.63 undef 0.0 FrontF05
P07644 30.949 114.022 7.61e-14 4.46e-14 2.39e-14 0.0 0.81 undef 0.0 FrontF05
P08260 30.996 113.865 5.860000000000001e-16 3.43e-16 1.7e-16 0.001 0.86 undef 0.0 FrontF05
P03475 31.183000000000003 113.887 3.28e-14 5.25e-14 5.55e-14 -0.0 0.29 undef 0.0 FrontF05
P10089 31.061 113.90100000000001 1.93e-17 1.3e-17 9.25e-18 0.002 0.29 undef 50.58430717863105 FrontF05
P04116 31.141 113.985 6.72e-14 3.56e-14 1.58e-14 0.0 0.88 undef 0.0 FrontF05
P09555 31.146 114.07700000000001 7.86e-14 5.81e-14 3.05e-14 -0.0 0.45 undef 0.0 FrontF05
P00994 31.008000000000003 113.889 1.59e-15 9.42e-16 4.0300000000000004e-16 -0.0 1.1 undef 0.0 FrontF05
P01938 31.155 114.085 1.1000000000000001e-16 8.83e-17 4.5600000000000004e-17 0.002 0.43 undef 0.0 FrontF05
P04757 31.256999999999998 114.069 4.98e-17 3.2299999999999996e-17 2.57e-17 -0.001 0.04 undef 0.0 FrontF05
P07988 31.206999999999997 114.03399999999999 9.9e-14 5.67e-14 3.18e-14 0.001 0.04 undef 0.0 FrontF05
P05456 31.235 113.961 2.68e-15 1.22e-15 5.45e-16 0.001 0.16 undef 0.0 FrontF05
P03209 31.180999999999997 114.193 2.6e-16 1.55e-16 8.17e-17 -0.002 1.0 undef 0.0 FrontF05
P01693 31.203000000000003 113.93700000000001 1.79e-17 1.46e-17 9.85e-18 0.002 1.43 undef 49.9176276771005 FrontF05
P05162 31.403000000000002 114.12799999999999 2.1200000000000002e-16 1.34e-16 6.49e-17 -0.001 -0.06 undef 0.0 FrontF05
P00346 31.296999999999997 114.287 4.1499999999999996e-17 3.45e-17 2.18e-17 -0.0 1.44 undef 0.0 FrontF05
P00726 31.334 114.02 1.74e-16 1.21e-16 5.11e-17 -0.0 -0.3 undef 0.0 FrontF05
P07020 31.236 113.837 1.68e-16 1.15e-16 6.069999999999999e-17 0.001 -0.14 undef 0.0 FrontF05
P04610 31.37 113.82600000000001 3.06e-16 1.5900000000000002e-16 9.81e-17 -0.001 -0.2 undef 0.0 FrontF05
P09568 31.41 114.18700000000001 5.37e-16 2.67e-16 1.56e-16 0.001 -0.4 undef 0.0 FrontF05
P06756 31.439 113.887 4.54e-15 2.2399999999999997e-15 1.0599999999999999e-15 0.002 -0.19 undef 0.0 FrontF05
P04255 31.39 113.854 8.78e-14 7.19e-14 4.12e-14 0.002 -0.18 undef 0.0 FrontF05
P06236 31.331999999999997 113.89200000000001 5.979999999999999e-17 3.779999999999999e-17 2.34e-17 0.0 0.46 undef 0.0 FrontF05
P05644 31.4 113.76 8.509999999999999e-17 6.16e-17 3.14e-17 0.0 0.94 undef 0.0 FrontF05
P08062 31.558000000000003 113.738 4.12e-17 3.16e-17 1.88e-17 -0.0 -0.58 undef 0.0 FrontF05
P08173 31.543000000000003 114.18700000000001 3.13e-15 1.72e-15 7.27e-16 0.0 0.15 undef 0.0 FrontF05
P06987 31.677 113.789 1.76e-16 1.18e-16 5.37e-17 -0.0 -0.3 undef 0.0 FrontF05
P06863 31.726 113.75399999999999 3.16e-15 1.67e-15 6.7e-16 0.002 -0.57 undef 0.0 FrontF05
P09445 31.561999999999998 114.07 8.14e-16 3.91e-16 2.37e-16 0.0 -0.66 undef 0.0 FrontF05
P03193 31.72 114.365 3.21e-17 2.6500000000000002e-17 1.27e-17 0.0 0.24 undef 0.0 FrontF05
