Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P07929 248.155 93.04 1.17e-17 1.36e-17 1.07e-17 0.002 2.17 undef 0.0 LeftB04
P06225 249.004 93.319 1.69e-17 1.66e-17 1.36e-17 0.0 1.64 undef 0.0 LeftB04
P09784 249.246 93.614 7.81e-15 4.23e-15 1.82e-15 0.001 1.8 undef 0.0 LeftB04
P05082 249.343 93.138 3.63e-16 2.64e-16 1.6e-16 0.001 1.34 undef 0.0 LeftB04
P04463 249.52 93.915 4.76e-13 4.64e-13 4.31e-13 0.001 1.8 undef 19.060599706437408 LeftB04
P04803 249.754 93.548 7.97e-16 5.12e-16 3.12e-16 0.001 0.43 undef 0.0 LeftB04
P01556 249.895 93.784 7.56e-13 5.09e-13 3.46e-13 0.003 1.66 undef 0.0 LeftB04
P03120 250.005 93.838 6.88e-17 5.61e-17 3.98e-17 0.001 1.38 undef 50.13789299503585 LeftB04
P06379 250.108 93.883 3.87e-16 3.28e-16 1.67e-16 0.002 1.36 undef 0.0 LeftB04
P01511 250.186 93.068 3.94e-16 3.22e-16 1.71e-16 0.003 0.64 undef 0.0 LeftB04
P00652 250.15 93.879 1.65e-14 9.02e-15 3.96e-15 0.001 1.33 undef 0.0 LeftB04
P03537 250.15 94.256 9.73e-16 6.64e-16 3.65e-16 0.002 1.17 undef 0.0 LeftB04
P03237 250.244 93.649 2.35e-13 9.96e-14 5.09e-14 0.004 -0.05 undef 0.0 LeftB04
P01522 250.212 94.021 4.11e-15 2.41e-15 9.78e-16 0.001 0.2 undef 0.0 LeftB04
P04537 250.382 94.224 1.15e-17 1.38e-17 1.24e-17 0.0 0.98 undef 0.0 LeftB04
P04162 250.363 94.019 2.3e-14 1.08e-14 4.88e-15 0.003 0.61 undef 0.0 LeftB04
P06382 250.399 94.22 1.05e-16 1.06e-16 6.9e-17 -0.0 -0.19 undef 49.9176276771005 LeftB04
P07918 250.526 93.745 2.71e-14 1.28e-14 6.51e-15 0.002 -0.14 undef 0.0 LeftB04
P00520 250.393 93.916 2.72e-16 1.85e-16 1.22e-16 0.0 0.35 undef 0.0 LeftB04
P09918 250.454 93.745 2.63e-15 1.5e-15 8.16e-16 0.001 1.09 undef 0.0 LeftB04
P10265 250.575 94.101 1.51e-17 1.77e-17 1.57e-17 0.001 -0.73 undef 0.0 LeftB04
P08427 250.465 94.45 1.34e-14 7.78e-15 3.19e-15 -0.001 0.44 undef 0.0 LeftB04
P00608 250.768 94.069 5.42e-17 4.95e-17 3.26e-17 0.001 0.27 undef 48.531767218366255 LeftB04
P04027 250.724 94.007 1.53e-14 8.81e-15 4.26e-15 0.001 0.72 undef 0.0 LeftB04
P10053 250.651 93.946 7.91e-16 4.06e-16 2.7e-16 0.001 -0.73 undef 0.0 LeftB04
P04638 250.71 94.194 4.27e-17 4.37e-17 3.58e-17 0.0 0.38 undef 48.63563402889245 LeftB04
P07304 250.749 94.068 7.08e-17 6.26e-17 4.47e-17 0.001 0.3 undef 49.05558553696708 LeftB04
P02672 250.601 93.692 2.38e-16 2.13e-16 1.3e-16 0.004 -1.33 undef 0.0 LeftB04
P09879 250.928 94.075 1.25e-13 2.9e-13 3.51e-13 0.003 0.62 undef 0.0 LeftB04
P00428 250.788 94.108 1.66e-15 1.06e-15 5.44e-16 0.002 0.46 undef 0.0 LeftB04
P05308 250.815 94.812 1.09e-15 6.9e-16 4.17e-16 0.001 -1.33 undef 0.0 LeftB04
P06104 250.93 93.854 9.7e-16 6.24e-16 3.79e-16 -0.001 0.38 undef 0.0 LeftB04
P06703 250.983 94.218 7.53e-15 4.05e-15 2e-15 0.001 -0.56 undef 0.0 LeftB04
P03008 250.893 94.478 1.29e-15 8.19e-16 4.46e-16 0.003 -1.23 undef 0.0 LeftB04
P02953 250.929 94.139 1.05e-15 7.69e-16 4.7e-16 0.001 -1.71 undef 0.0 LeftB04
P02784 251.003 94.529 3.77e-14 1.72e-14 8.11e-15 0.003 -1.61 undef 0.0 LeftB04
P02916 250.945 94.076 1.19e-15 6.8e-16 3.87e-16 0.002 0.02 undef 0.0 LeftB04
