Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P08219 282.112 59.185 4.23e-12 2.24e-12 1.05e-12 0.006 0.44 167 0.0 LeftD01
P06099 282.7 62.991 1.39e-13 7.23e-14 3.39e-14 0.006 1.39 167 0.0 LeftD02
P03961 283.975 63.139 1.71e-13 8.42e-14 3.55e-14 0.004 1.15 undef 0.0 LeftD02
P06163 285.943 59.53 5.48e-16 4.73e-16 3.41e-16 0.003 1.12 undef 48.84470714669533 LeftE01
P01185 286.585 56.83 5.84e-15 4.16e-15 2.41e-15 0.004 -0.12 undef 0.0 LeftE01
P06802 286.769 58.552 3.21e-13 1.58e-13 7.27e-14 0.005 0.97 undef 0.0 LeftE01
P08366 287.375 58.477 2.12e-14 1.48e-13 5.56e-13 0.005 0.47 undef 0.0 LeftE01
P01017 287.877 59.988 3.77e-15 2.67e-15 1.52e-15 0.004 0.93 undef 0.0 LeftE01
P03159 288.478 57.153 2.31e-15 1.59e-15 9.91e-16 0.004 -0.17 undef 0.0 LeftE01
P01049 288.759 57.21 1.86e-17 2.77e-17 2.92e-17 0.005 0.06 undef 0.0 LeftE01
P09724 288.816 56.002 1.52e-14 8.97e-15 4.63e-15 0.005 0.12 undef 0.0 LeftE01
P09838 288.841 58.494 2.47e-15 1.98e-15 1.18e-15 0.005 0.82 undef 0.0 LeftE01
P05032 289.031 59.711 1.43e-13 7.3e-14 3.3e-14 0.003 0.61 undef 0.0 LeftE01
P07904 289.185 56.882 4.78e-15 3.25e-15 1.67e-15 0.004 -0.16 undef 0.0 LeftE01
P02294 289.594 58.971 2.95e-16 2.76e-16 2.04e-16 0.003 0.83 undef 0.0 LeftE01
P02539 289.704 56.925 2.46e-14 1.51e-14 7.84e-15 0.002 0.44 undef 0.0 LeftE01
P04629 290.005 56.199 1.97e-16 1.99e-16 1.62e-16 0.004 -0.43 undef 0.0 LeftE01
P03746 290.517 58.583 1.74e-16 1.77e-16 1.4e-16 0.005 0.56 undef 0.0 LeftE01
P06368 290.603 59.58 3.13e-12 3.36e-12 2.83e-12 0.003 -0.0 undef 18.592759255471464 LeftE01
P06175 290.607 58.282 5.28e-14 2.86e-14 1.33e-14 0.003 0.61 undef 0.0 LeftE01
P03701 290.761 58.417 8.45e-14 4.44e-14 2.07e-14 0.005 0.16 undef 0.0 LeftE01
P06074 291.21 56.318 6.01e-12 4.06e-12 2.36e-12 0.005 -0.17 undef 0.0 LeftE01
P03865 291.419 57.943 4.23e-12 2.22e-12 1.16e-12 0.004 0.22 undef 0.0 LeftE01
P07817 291.329 56.889 4.02e-17 4.89e-17 4.58e-17 0.006 0.35 167 0.0 LeftE01
P02864 291.362 55.816 4.4e-12 2.43e-12 1.19e-12 0.004 -0.35 undef 0.0 LeftE01
P03223 291.685 55.35 2.01e-16 1.9e-16 1.66e-16 0.006 -0.66 167 0.0 LeftE01
P00633 291.754 56.399 2.08e-15 1.46e-15 9.91e-16 0.004 -0.25 undef 0.0 LeftE01
P04542 291.699 56.48 3.55e-12 4.29e-12 3.55e-12 0.005 0.15 undef 18.85500933416304 LeftE01
P00771 291.776 57.415 2.26e-15 1.71e-15 1.01e-15 0.004 0.34 undef 0.0 LeftE01
P08712 291.802 54.634 6.08e-14 3.57e-14 1.66e-14 0.005 -1.23 undef 0.0 LeftE01
P00944 291.86 56.234 2.34e-13 1.11e-13 5.22e-14 0.004 -0.38 undef 0.0 LeftE01
P09973 292.043 58.376 2.27e-13 1.19e-13 4.69e-14 0.003 -0.56 undef 0.0 LeftE01
P02221 292.231 57.991 3.64e-14 2.15e-14 9.82e-15 0.005 -0.21 undef 0.0 LeftE01
P00832 292.173 58.539 7.14e-16 6.16e-16 4.42e-16 0.003 -0.01 undef 49.48285247686445 LeftE01
P07005 292.312 55.978 2.81e-12 1.63e-12 7.96e-13 0.003 -0.17 undef 0.0 LeftE01
P03035 292.391 57.604 6.43e-15 4.47e-15 2.37e-15 0.003 0.09 undef 0.0 LeftE01
P00717 292.434 56.252 1.66e-17 2.43e-17 2.76e-17 0.004 -0.09 undef 0.0 LeftE01
P04094 292.414 55.213 5.12e-12 2.92e-12 1.38e-12 0.004 -1.32 undef 0.0 LeftE01
P09028 292.475 57.52 4.57e-16 4.13e-16 2.76e-16 0.005 -0.26 undef 48.949919224555735 LeftE01
