Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P01711 323.093 29.554 2.02e-11 1.95e-11 1.35e-11 0.008 -0.78 125 0.0 UpB05
P01897 322.657 28.708 2.03e-13 1.22e-13 6.14e-14 0.001 -0.15 undef 0.0 UpB05
P05642 326.251 30.819 1.06e-14 5.56e-15 2.63e-15 0.0 0.01 undef 0.0 UpB05
P08977 322.123 27.008 5.15e-17 4.29e-17 2.71e-17 0.003 -0.49 undef 50.360110803324105 UpB05
P04189 321.293 25.871 3.5e-15 2.02e-15 8.67e-16 0.002 -0.72 undef 0.0 UpB05
P03990 320.88 25.498 5.31e-15 2.56e-15 1.2e-15 -0.001 -0.81 undef 0.0 UpB05
P04469 319.844 25.04 2.09e-16 1.66e-16 7.37e-17 -0.0 -0.94 undef 0.0 UpB05
P08284 322.724 26.512 8.78e-17 6.91e-17 4.77e-17 0.001 -0.6 undef 0.0 UpB05
P00209 322.575 26.12 4.52e-17 3.08e-17 2.34e-17 0.0 -0.57 undef 49.375339489407935 UpB05
P08056 327.182 26.9 2.41e-13 1.42e-13 8.05e-14 -0.0 -0.1 undef 0.0 UpB05
P00314 325.937 26.098 9.78e-16 5.79e-16 2.88e-16 0.001 -0.54 undef 0.0 UpB05
P04740 326.553 26.374 1.27e-14 5.56e-15 2.4e-15 0.001 -0.38 undef 0.0 UpB05
P05105 327.842 27.262 1.32e-14 6.36e-15 3.11e-15 0.001 -0.09 undef 0.0 UpB05
P06488 324.543 24.937 1.12e-17 1.25e-17 8.5e-18 0.002 -0.89 undef 0.0 UpB05
P08127 327.354 26.884 3.32e-15 1.83e-15 8.51e-16 0.001 -0.1 undef 0.0 UpB05
P02973 329.283 28.018 1.35e-13 6.08e-14 2.68e-14 0.0 -0.04 undef 0.0 UpC05
P08127 327.802 26.853 3.26e-15 1.83e-15 8.72e-16 0.002 -0.14 undef 0.0 UpC05
