Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P08054 242.471 100.584 1.31e-16 1.33e-16 1.22e-16 0.003 -0.94 undef 0.0 LeftB04
P07683 243.461 98.265 3.07e-12 1.61e-12 7.59e-13 0.002 -0.09 undef 0.0 LeftB04
P01801 243.553 97.218 7.69e-15 5.63e-15 3.13e-15 0.008 -6.14 125 0.0 LeftB04
P00873 243.577 98.944 3.63e-17 4.65e-17 4.8e-17 0.004 -0.42 undef 0.0 LeftB04
P09157 244.356 99.023 5.5e-16 5.71e-16 3.81e-16 0.003 -0.27 undef 49.80821917808219 LeftB04
P01439 244.871 100.74 8.63e-15 6.51e-15 3.31e-15 0.005 -1.15 undef 0.0 LeftB04
P00568 245.049 97.092 1.43e-16 1.49e-16 1.24e-16 0.005 -0.64 undef 0.0 LeftB04
P02549 245.102 99.748 3.62e-12 2.16e-12 1.15e-12 0.004 -1.22 undef 0.0 LeftB04
P00847 245.119 98.867 3.64e-15 2.76e-15 1.62e-15 0.005 -0.38 undef 0.0 LeftB04
P02322 245.261 97.269 5.86e-16 4.99e-16 4.19e-16 0.004 -0.36 undef 49.26829268292683 LeftB04
P01610 245.433 96.106 9.54e-15 7.23e-15 3.83e-15 0.005 -1.07 undef 0.0 LeftB04
P04350 245.722 98.306 9.91e-17 1e-16 8.77e-17 0.005 -0.75 undef 0.0 LeftB04
P05950 245.904 98.418 3.89e-17 5.67e-17 5.62e-17 0.005 -0.67 undef 0.0 LeftB04
P03473 245.991 100.502 3.13e-13 9.12e-13 2.03e-12 0.005 -0.68 undef 0.0 LeftB04
P00555 246.012 97.044 3.69e-14 1.94e-14 9.75e-15 0.004 -1.34 undef 0.0 LeftB04
P02514 246.334 98.48 4.26e-14 1.9e-14 9.47e-15 0.006 -0.79 167 0.0 LeftB04
P01360 246.457 97.566 6.82e-16 5.54e-16 4.22e-16 0.006 -1.28 167 48.949919224555735 LeftB04
P06877 246.496 98.47 3.55e-12 2.09e-12 8.77e-13 0.003 0.38 undef 0.0 LeftB04
P00169 246.768 99.177 8.95e-14 4.48e-14 2.05e-14 0.005 -1.56 undef 0.0 LeftB04
P05771 246.702 97.575 9.1e-15 5.25e-15 3.06e-15 0.005 -1.16 undef 0.0 LeftB04
P08573 247.069 99.181 4.93e-17 5.69e-17 6.21e-17 0.007 -1.66 143 0.0 LeftB04
P08282 247.09 100.567 1.71e-15 1.26e-15 8.53e-16 0.004 -2.19 undef 0.0 LeftB04
P08768 247.323 98.367 8.57e-16 7.22e-16 4.95e-16 0.005 -1.68 undef 50.58430717863105 LeftB04
P03053 247.322 98.017 4.2e-14 2.57e-14 1.13e-14 0.007 -2.01 143 0.0 LeftB04
P06473 247.647 98.705 6.19e-12 4.41e-12 2.3e-12 0.005 -2.28 undef 0.0 LeftB04
P06616 247.614 100.134 3.8e-14 2.1e-14 9.45e-15 0.005 -2.51 undef 0.0 LeftB04
P00647 247.681 99.811 2.61e-12 1.22e-12 5.56e-13 0.004 -2.46 undef 0.0 LeftB04
P06993 247.508 96.985 2.24e-17 3.96e-17 3.76e-17 0.005 -1.82 undef 0.0 LeftB04
P00789 247.619 98.673 2.83e-12 3.96e-12 4.67e-12 0.006 -2.26 167 20.57957889970568 LeftB04
P03407 247.629 98.21 5e-17 6.7e-17 6.61e-17 0.004 -2.34 undef 0.0 LeftB04
P01725 247.748 96.924 1.82e-15 1.51e-15 7.81e-16 0.005 -2.36 undef 50.92436974789916 LeftB04
P06747 247.755 99.878 1.5e-15 1.13e-15 7.43e-16 0.004 -3.06 undef 49.9176276771005 LeftB04
P01678 247.656 98.232 3.55e-13 1.04e-12 2.13e-12 0.003 -2.54 undef 0.0 LeftB04
P00127 247.708 97.66 6.66e-17 8.71e-17 7.39e-17 0.004 -2.14 undef 0.0 LeftB04
P01215 247.848 97.554 3.43e-17 5.27e-17 5.68e-17 0.005 -6.2 undef 0.0 LeftB04
P01988 247.842 97.452 1.34e-13 6.98e-14 3.55e-14 0.006 -2.62 167 0.0 LeftB04
P10105 247.896 95.491 8.74e-12 7.08e-12 4.51e-12 0.006 -2.48 167 0.0 LeftB04
