Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P05121 56.996 25.772 8.14e-17 7.55e-17 6.2e-17 0.002 3.27 undef 0.0 UpE04
P08952 69.851 26.069 1.42e-15 9.67e-16 5.65e-16 0.003 2.6 undef 0.0 UpE04
P00067 67.881 27.276 1.06e-12 6.57e-13 3.22e-13 0.0 2.97 undef 0.0 UpE04
P00592 70.395 27.753 1.96e-16 1.85e-16 1.12e-16 0.004 2.8 undef 50.81050866405813 UpE04
P03529 63.363 28.663 2.42e-14 1.24e-14 5.56e-15 0.001 3.49 undef 0.0 UpE04
P00539 64.123 30.354 7.59e-17 6.88e-17 6.08e-17 0.003 3.5 undef 0.0 UpE04
P08592 69.545 30.01 2.15e-14 8.8e-15 4.62e-15 0.002 3.15 undef 0.0 UpE04
P10082 74.181 29.647 1e-17 5.04e-18 2.53e-18 0.002 2.25 undef 0.0 UpE04
P09533 66.663 31.121 3.52e-16 2.5e-16 1.47e-16 0.002 3.42 undef 50.24875621890547 UpE04
P00371 66.205 31.41 2.9e-15 2.12e-14 1.02e-13 0.003 3.42 undef 0.0 UpE04
P03050 80.541 30.163 1.22e-12 6.08e-13 3.15e-13 0.002 0.92 undef 0.0 UpE04
P01010 79.981 30.327 7.1e-14 2.39e-14 1.33e-14 0.003 1.04 undef 0.0 UpF04
P04326 70.412 31.096 9.88e-15 5.83e-15 2.41e-15 0.002 3.19 undef 0.0 UpF04
P05354 81.309 30.477 2.04e-17 2.28e-17 2.36e-17 0.002 0.8 undef 0.0 UpF04
P09612 69.755 31.707 3.66e-17 3.94e-17 3.05e-17 0.002 3.31 undef 0.0 UpF04
P02323 71.117 31.654 3.9e-17 2.02e-17 9.68e-18 0.003 3.21 undef 0.0 UpF04
P05935 70.56 31.679 2.92e-15 1.92e-15 1.05e-15 0.003 3.23 undef 0.0 UpF04
P03977 67.959 32.117 6.64e-13 3.68e-13 1.76e-13 0.003 3.37 undef 0.0 UpF04
P09881 71.582 31.882 1.8e-16 1.49e-16 1.16e-16 0.002 3.12 undef 49.80821917808219 UpF04
P01433 71.683 31.743 2.13e-15 1.41e-15 8.63e-16 0.002 3.09 undef 0.0 UpF04
P07386 73.808 31.749 1.67e-16 1.41e-16 9.34e-17 0.002 2.55 undef 49.16170903190913 UpF04
P00244 77.421 31.551 1.38e-14 7.22e-15 3.05e-15 0.003 1.35 undef 0.0 UpF04
P03598 76.979 31.691 1.52e-12 8.92e-13 4.25e-13 0.003 1.58 undef 0.0 UpF04
P00898 77.356 31.524 1.95e-14 1.14e-14 4.44e-15 0.004 1.37 undef 0.0 UpF04
P07913 75.059 31.966 7.48e-13 4.01e-13 1.92e-13 0.002 2.18 undef 0.0 UpF04
P05382 79.265 31.678 4.84e-14 2.66e-14 1.29e-14 0.001 0.77 undef 0.0 UpF04
P01426 84.163 31.758 1.11e-15 7.03e-16 3.9e-16 0.001 0.02 undef 0.0 UpF04
P00865 78.438 32.075 6.41e-15 4.26e-15 1.94e-15 0.004 0.95 undef 0.0 UpF04
P03714 74.392 32.736 7.8e-14 3.51e-14 1.62e-14 0.002 2.55 undef 0.0 UpF04
P07238 73.304 32.821 4.17e-15 2.67e-15 1.18e-15 0.002 2.73 undef 0.0 UpF04
P01316 77.009 32.669 1.6e-15 9.43e-16 5.25e-16 0.002 1.14 undef 0.0 UpF04
P04211 73.397 32.966 3.72e-14 1.57e-14 7.9e-15 0.003 2.7 undef 0.0 UpF04
P06947 71.657 33.16 3.34e-14 1.59e-14 7.81e-15 0.002 2.87 undef 0.0 UpF04
P08671 76.039 33.046 7.53e-16 4.87e-16 2.98e-16 0.002 1.32 undef 0.0 UpF04
P09116 73.837 33.143 9.17e-17 8.2e-17 6.21e-17 0.003 2.59 undef 0.0 UpF04
P10374 72.992 33.353 2.38e-14 1.29e-14 5.62e-15 -0.0 2.77 undef 0.0 UpF04
P08832 74.511 33.208 5.37e-17 5.59e-17 3.98e-17 0.001 2.35 undef 0.0 UpF04
P08128 73.268 33.304 2.06e-14 1.04e-14 5.23e-15 0.003 2.74 undef 0.0 UpF04
P05902 74.624 33.36 1.38e-12 7.77e-13 3.35e-13 0.001 2.35 undef 0.0 UpF04
P05933 72.157 33.605 1.03e-12 8.48e-13 3.86e-13 0.001 2.63 undef 0.0 UpF04
P01234 67.723 34.125 3.39e-17 3.36e-17 3.15e-17 0.001 2.68 undef 0.0 UpF04
P02311 74.136 33.707 3.53e-15 2.57e-15 1.25e-15 0.003 2.32 undef 0.0 UpF04
P00659 75.797 33.434 7.68e-14 3.45e-14 1.72e-14 0.002 1.54 undef 0.0 UpF04
