Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P09929 277.194 45.139 4.9e-17 4.29e-17 2.73e-17 0.001 -3.65 undef 50.24875621890547 LeftD01
P07621 278.078 45.159 1.08e-15 6.78e-16 3.43e-16 0.002 -4.11 undef 0.0 LeftD01
P01445 268.741 40.18 1.9e-17 3.4e-17 5.29e-17 0.009 -1.62 111 0.0 UpA03
P04587 269.685 39.886 3.58e-13 2.12e-13 1.02e-13 0.002 0.76 undef 0.0 UpA03
P00373 281.028 44.689 4.2e-15 2.38e-15 1.06e-15 0.001 -4.51 undef 0.0 UpA04
P07142 279.128 44.739 1.93e-14 1.01e-14 4.73e-15 0.001 -3.86 undef 0.0 UpA04
P05660 280.488 44.49 7.79e-16 5.12e-16 2.74e-16 0.003 -4.44 undef 0.0 UpA04
P02621 277.807 44.457 2.15e-17 2.06e-17 1.3e-17 0.002 -2.9 undef 0.0 UpA04
P01863 277.742 44.496 1.68e-16 1.16e-16 7.62e-17 0.001 -3.28 undef 0.0 UpA04
P00447 281.123 44.365 3.98e-17 3.02e-17 2.48e-17 0.001 -4.37 undef 48.63563402889245 UpA04
P04967 279.422 44.151 9.86e-17 7.54e-17 4.62e-17 0.002 -4.13 undef 49.9176276771005 UpA04
P07661 280.728 44.229 8e-17 5.97e-17 4.07e-17 0.002 -4.25 undef 49.699289229086936 UpA04
P05804 277.811 44.11 9.07e-15 4.35e-15 2.04e-15 0.0 -2.96 undef 0.0 UpA04
P01058 277.832 43.902 9.32e-17 7.89e-17 5.5e-17 0.001 -3.29 undef 49.59083469721767 UpA04
P03401 275.363 43.973 2.69e-15 1.45e-15 8.1e-16 0.001 -1.37 undef 0.0 UpA04
P03917 280.427 43.8 4.88e-16 3.16e-16 2e-16 0.002 -3.91 undef 0.0 UpA04
P06153 278.176 43.888 1.24e-15 7.04e-16 4.04e-16 0.002 -3.54 undef 0.0 UpA04
P04554 277.679 43.908 2.14e-15 9.23e-16 5.17e-16 0.002 -2.79 undef 0.0 UpA04
P07658 276.276 43.813 2.49e-13 1.36e-13 6.77e-14 0.001 -1.67 undef 0.0 UpA04
P00757 277.414 43.837 3.32e-15 2.07e-15 1e-15 0.0 -2.63 undef 0.0 UpA04
P05101 277.548 43.523 1.6e-17 1.7e-17 1.2e-17 0.0 -2.84 undef 0.0 UpA04
P10076 277.147 43.597 3.51e-16 2.08e-16 1.25e-16 0.001 -2.02 undef 0.0 UpA04
P05699 276.721 43.558 3.36e-17 2.58e-17 2.12e-17 0.002 -1.62 undef 48.428343100692594 UpA04
P01391 277.137 43.546 1.15e-17 1.19e-17 9.98e-18 0.001 -2.57 undef 0.0 UpA04
P05725 275.793 43.399 1.79e-17 1.93e-17 1.49e-17 0.001 -0.98 undef 0.0 UpA04
P02301 277.645 43.453 1.24e-15 8.11e-16 4.65e-16 0.001 -2.95 undef 0.0 UpA04
P08469 277.536 43.354 2.21e-13 1.16e-13 5.74e-14 0.0 -2.94 undef 0.0 UpA04
P07332 277.675 43.428 1.73e-14 9.51e-15 3.79e-15 0.0 -2.86 undef 0.0 UpA04
P04614 277.543 43.519 2.67e-15 1.69e-15 8.62e-16 0.002 -2.91 undef 0.0 UpA04
P05223 277.213 43.358 4.32e-17 3.79e-17 2.48e-17 -0.0 -2.19 undef 49.48285247686445 UpA04
P01680 278.077 43.486 6.62e-16 4.94e-16 2.47e-16 0.003 -3.07 undef 0.0 UpA04
P10015 279.435 43.431 5.37e-15 3.16e-15 1.64e-15 -0.0 -3.5 undef 0.0 UpA04
P04135 278.147 43.44 7.13e-16 4.69e-16 2.49e-16 0.003 -3.16 undef 0.0 UpA04
P02964 280.311 43.441 3.76e-13 2.34e-13 1.17e-13 0.002 -3.69 undef 0.0 UpA04
P09213 277.139 43.34 3.37e-16 2.07e-16 1.28e-16 0.0 -1.51 undef 0.0 UpA04
P02997 277.367 43.331 6.03e-17 5.28e-17 3.57e-17 0.001 -1.97 undef 49.80821917808219 UpA04
P05955 277.019 43.342 4.32e-13 2.6e-13 1.09e-13 0.002 -1.44 undef 0.0 UpA04
P04996 277.464 43.267 4.52e-17 3.64e-17 2.62e-17 0.002 -1.77 undef 48.73994638069705 UpA04
P01088 277.107 43.43 2.5e-13 1.23e-13 6.34e-14 0.002 -1.68 undef 0.0 UpA04
P03521 277.159 43.276 1.04e-17 5.06e-18 2.1e-18 0.0 -1.44 undef 0.0 UpA04
P09108 277.405 43.392 8.74e-15 4.01e-15 1.99e-15 0.001 -2.42 undef 0.0 UpA04
P02751 277.121 43.335 2.24e-16 1.82e-16 1.05e-16 -0.001 -1.35 undef 0.0 UpA04
P03957 277.003 43.234 1.02e-15 5.84e-16 3.28e-16 -0.001 -1.06 undef 0.0 UpA04
P08605 277.612 43.374 2.2e-15 1.21e-15 5.79e-16 0.002 -2.64 undef 0.0 UpA04
P03173 277.362 43.172 3.05e-16 2.14e-16 1.37e-16 0.001 -1.57 undef 0.0 UpA04
P00433 277.428 43.227 1.02e-16 8.81e-17 5.12e-17 0.003 -1.81 undef 51.26903553299493 UpA04
P09891 278.595 43.179 5.88e-16 3.42e-16 1.9e-16 0.0 -2.81 undef 0.0 UpA04
P08182 277.013 43.2 2.51e-14 1.27e-14 5.32e-15 0.001 -1.06 undef 0.0 UpA04
P03805 277.388 43.28 3.49e-15 2.09e-15 9.99e-16 0.001 -1.41 undef 0.0 UpA04
P00800 278.409 43.171 4.04e-13 4.06e-13 3.48e-13 0.002 -2.75 undef 0.0 UpA04
P00351 281.835 43.191 1.56e-15 9.41e-16 4.24e-16 0.001 -3.28 undef 0.0 UpA04
P01845 275.217 43.11 1.41e-14 6.96e-15 2.93e-15 -0.001 -0.21 undef 0.0 UpA04
P09515 274.265 43.063 2.22e-13 9.34e-14 4.05e-14 -0.0 -0.12 undef 0.0 UpA04
