Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P09301 234.312 139.849 6.14e-13 3.65e-13 1.52e-13 0.001 -4.51 undef 0.0 DownA05
P10460 233.471 142.472 5.66e-17 5.3e-17 4.47e-17 0.002 -4.22 undef 0.0 DownA05
P00752 234.33 142.672 9.5e-15 7.76e-15 3.83e-15 0.002 1.65 undef 0.0 DownA05
P06349 233.213 143.074 6.26e-16 4.84e-16 2.57e-16 0.003 -3.71 undef 0.0 DownA05
P10216 232.536 142.987 1.45e-13 5.86e-13 1.54e-12 0.004 2.01 undef 0.0 DownA05
P08179 232.923 143.314 2.48e-17 3.07e-17 2.52e-17 0.002 -3.52 undef 0.0 DownA05
P05672 233.501 144.5 2.69e-13 1.25e-13 6.27e-14 0.005 2.19 undef 0.0 DownA05
P04649 232.519 144.577 1.2e-15 6.74e-16 4.14e-16 0.002 -3.89 undef 0.0 DownA05
P07092 232.421 145.251 4.45e-14 2.31e-14 1.12e-14 0.002 -3.73 undef 0.0 DownA05
P10402 231.684 145.145 9.03e-16 6.87e-16 3.55e-16 0.002 -2.57 undef 0.0 DownA05
P05612 232.238 145.249 3.76e-14 1.92e-14 9.44e-15 0.002 -3.56 undef 0.0 DownA05
P07265 232.587 145.287 5.04e-13 2.48e-13 9.85e-14 0.003 -3.66 undef 0.0 DownA05
P08975 232.322 145.411 1.61e-17 1.66e-17 1.47e-17 0.002 -3.13 undef 0.0 DownB05
P09260 232.789 145.641 2.25e-16 2.34e-16 1.42e-16 0.003 -3.57 undef 0.0 DownB05
P03153 232.206 145.537 1.38e-14 7.8e-15 3.57e-15 0.002 -3.4 undef 0.0 DownB05
P00705 232.851 145.969 3.26e-16 3.38e-16 2.56e-16 0.003 2.3 undef 0.0 DownB05
P03154 231.866 145.997 1.73e-16 1.43e-16 9.22e-17 0.002 -2.45 undef 49.375339489407935 DownB05
P04334 232.251 146.179 4.04e-14 1.96e-14 9.71e-15 0.001 -3.43 undef 0.0 DownB05
P09333 232.324 146.201 1.23e-14 6.65e-15 3.21e-15 0.003 -2.31 undef 0.0 DownB05
P08488 232.226 146.242 7.67e-13 8.58e-13 7e-13 0.001 -3.08 undef 19.17317021725374 DownB05
P00021 232.059 146.225 3.43e-15 2.06e-15 1.12e-15 0.001 -3.17 undef 0.0 DownB05
P09554 231.416 146.215 2.37e-15 1.51e-15 7.79e-16 0.001 -2.42 undef 0.0 DownB05
P05259 231.051 146.046 1.61e-14 1e-14 3.84e-15 0.0 -2.01 undef 0.0 DownB05
P06114 231.618 146.35 3.37e-15 2.24e-15 9.35e-16 0.002 -2.07 undef 0.0 DownB05
P07117 231.942 146.763 1.34e-14 6.82e-15 3.11e-15 0.003 -2.71 undef 0.0 DownB05
P06901 232.166 146.826 8.69e-13 4.74e-13 2.08e-13 0.002 -2.61 undef 0.0 DownB05
P05371 231.815 146.766 1.21e-16 1.36e-16 8.35e-17 0.002 -2.89 undef 49.375339489407935 DownB05
P07002 231.486 146.663 8.41e-17 7.63e-17 5.76e-17 0.002 -2.93 undef 49.05558553696708 DownB05
P01915 231.694 146.85 7.24e-13 3.06e-13 1.45e-13 0.002 -2.6 undef 0.0 DownB05
P04080 231.513 146.858 4.17e-15 2.56e-15 1.07e-15 0.002 -2.04 undef 0.0 DownB05
P02368 231.733 146.869 1.88e-17 8.18e-18 3.31e-18 0.003 -2.39 undef 0.0 DownB05
P07975 231.822 146.948 3.05e-15 1.53e-15 8.61e-16 0.001 -2.77 undef 0.0 DownB05
P08167 231.627 146.893 1.69e-16 1.38e-16 9.72e-17 0.003 -2.63 undef 49.9176276771005 DownB05
P02058 231.427 146.909 4.6e-14 2.13e-14 9.84e-15 0.002 -2.66 undef 0.0 DownB05
