Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P02764 160.554 102.813 3.28e-17 2.41e-17 1.65e-17 -0.0 1.83 undef 0.0 BackB04
P03355 160.677 104.405 9.87e-17 6.43e-17 3.49e-17 -0.001 2.03 undef 0.0 BackB04
P10168 160.861 104.557 2.29e-17 1.82e-17 1.21e-17 0.001 1.84 undef 0.0 BackB04
P07795 160.984 104.434 5.48e-14 7.27e-14 7.52e-14 0.001 1.77 undef 19.189360354654845 BackB04
P04090 161.24 104.755 3.17e-17 2.49e-17 1.71e-17 0.0 1.13 undef 0.0 BackB04
P09662 161.263 104.861 4.31e-14 2.6e-14 1.17e-14 0.001 0.78 undef 0.0 BackB04
P05173 161.784 104.093 1.1e-13 8.4e-14 4.41e-14 0.001 0.76 undef 0.0 BackB04
P08286 160.203 106.213 8.88e-17 5.31e-17 3.09e-17 0.003 1.02 undef 0.0 BackB05
P04397 160.372 105.124 1.36e-15 6.9e-16 3.53e-16 0.002 2.28 undef 0.0 BackB05
P01728 160.311 107.695 3.69e-17 2.62e-17 1.69e-17 -0.001 -0.98 undef 0.0 BackB05
P10187 160.445 105.551 6.85e-17 4.78e-17 2.99e-17 0.001 2.02 undef 0.0 BackB05
P01624 160.339 106.619 2.89e-17 2.49e-17 1.68e-17 0.001 0.06 undef 0.0 BackB05
P00930 160.39 106.796 1.18e-15 7.23e-16 3.16e-16 -0.0 -0.35 undef 0.0 BackB05
P01599 160.706 105.224 1.03e-15 5.8e-16 2.89e-16 0.001 2.15 undef 0.0 BackB05
P00703 160.655 105.816 2.58e-15 1.5e-15 7.07e-16 0.002 1.56 undef 0.0 BackB05
P00925 160.714 105.551 6.48e-14 3.39e-14 1.4e-14 0.002 2.0 undef 0.0 BackB05
P09344 160.754 106.225 3.96e-16 2.31e-16 1.19e-16 0.0 0.11 undef 0.0 BackB05
P05322 160.679 105.819 1.53e-16 1.09e-16 5.36e-17 0.001 1.62 undef 0.0 BackB05
P08661 160.783 106.116 1.46e-16 1.02e-16 4.81e-17 0.0 0.61 undef 0.0 BackB05
P01884 160.849 106.225 4.04e-16 2.56e-16 1.24e-16 -0.0 0.25 undef 0.0 BackB05
P10217 160.774 106.921 7.62e-15 3.2e-15 1.21e-15 -0.001 -1.04 undef 0.0 BackB05
