Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P08737 207.29 89.514 5.78e-14 2.97e-14 1.62e-14 0.008 0.86 125 0.0 BackE03
P08946 204.817 90.081 4.15e-14 2.48e-14 9.58e-15 0.006 0.01 167 0.0 BackE04
P10147 207.399 92.15 1.62e-15 1.28e-15 8.12e-16 0.006 1.16 167 51.15362971299943 BackE04
P08893 211.837 89.11 6.47e-15 4.6e-15 2.87e-15 0.007 0.18 143 0.0 BackF03
P04316 221.235 89.495 1.26e-13 7.45e-14 2.75e-14 0.005 -0.81 undef 0.0 BackF03
P09943 210.082 92.119 1.18e-15 1.03e-15 7.12e-16 0.007 0.33 143 49.26829268292683 BackF04
P09632 211.076 93.546 2.6e-14 1.8e-14 8.23e-15 0.006 -0.17 167 0.0 BackF04
P09419 213.326 92.277 4.59e-16 4.31e-16 4.34e-16 0.01 -0.51 100 0.0 BackF04
P01637 213.776 91.747 6.88e-15 4e-15 2.67e-15 0.005 0.29 undef 0.0 BackF04
P05574 214.2 93.655 5.77e-12 4.22e-12 2.35e-12 0.004 -0.2 undef 0.0 BackF04
P03576 215.361 93.286 5.51e-15 3.77e-15 2.34e-15 0.005 0.36 undef 0.0 BackF04
P06943 216.214 95.404 2.51e-14 1.66e-14 8.35e-15 0.007 0.45 143 0.0 BackF04
P06213 216.301 95.298 3.33e-13 1.9e-13 7.49e-14 0.006 -0.84 167 0.0 BackF04
P00827 216.156 92.426 4.07e-13 2.2e-13 8.12e-14 0.006 0.46 167 0.0 BackF04
P06128 216.435 93.673 4.26e-17 2.11e-17 9.5e-18 0.005 0.46 undef 0.0 BackF04
P07502 216.911 96.881 3.66e-16 3.14e-16 2.66e-16 0.004 0.36 undef 0.0 BackF04
P04108 217.296 96.957 2.84e-17 4.13e-17 4.38e-17 0.007 -0.04 143 0.0 BackF04
P04371 217.189 92.592 3.33e-12 1.91e-12 8.6e-13 0.006 0.3 167 0.0 BackF04
P06137 217.312 93.415 5.46e-13 3.1e-13 1.21e-13 0.006 -0.16 167 0.0 BackF04
P06989 217.812 92.867 5.63e-14 2.88e-14 1.59e-14 0.005 0.21 undef 0.0 BackF04
P03658 218.211 93.945 1.49e-13 6.97e-14 3.24e-14 0.007 0.15 143 0.0 BackF04
P01851 218.111 93.311 8.22e-16 6.93e-16 4.97e-16 0.004 0.07 undef 48.531767218366255 BackF04
P01080 218.492 95.917 8.2e-17 4.44e-17 1.91e-17 0.006 0.05 167 0.0 BackF04
P08536 218.45 95.522 4.25e-12 1.88e-12 9.47e-13 0.004 -0.91 undef 0.0 BackF04
P08793 218.429 96.429 2.06e-14 1.11e-14 7.18e-15 0.006 -0.02 167 0.0 BackF04
P00354 218.648 96.703 4.23e-17 5.32e-17 5.69e-17 0.007 -0.02 143 0.0 BackF04
P03829 218.771 94.951 3.58e-13 1.74e-13 7.42e-14 0.005 -0.89 undef 0.0 BackF04
P01812 218.878 94.942 1.7e-13 8.77e-14 3.9e-14 0.005 -0.95 undef 0.0 BackF04
P05277 219.273 93.902 2.62e-13 1.24e-13 6.53e-14 0.007 -1.0 143 0.0 BackF04
P04333 219.419 95.62 9.65e-17 1.27e-16 1.38e-16 0.006 -0.55 167 0.0 BackF04
P08400 219.859 93.792 4.25e-13 1.97e-13 1.03e-13 0.006 -0.68 167 0.0 BackF04
P05142 219.759 92.122 7.71e-16 7.36e-16 5.35e-16 0.006 -0.38 167 48.949919224555735 BackF04
P07459 219.853 95.474 9.54e-12 5.84e-12 3.39e-12 0.004 -1.17 undef 0.0 BackF04
P00257 220.119 95.126 3e-15 2.76e-15 1.61e-15 0.005 -0.48 undef 0.0 BackF04
P01721 220.315 94.879 1.29e-15 1.07e-15 8.28e-16 0.005 -0.55 undef 49.59083469721767 BackF04
P00124 220.301 95.406 1.13e-14 7.83e-15 4.36e-15 0.007 -0.93 143 0.0 BackF04
P04944 220.694 96.972 2.14e-16 2.43e-16 1.84e-16 0.007 -1.79 143 0.0 BackF04
P08667 220.501 93.088 1.2e-14 7.4e-15 3.6e-15 0.005 -1.03 undef 0.0 BackF04
P06844 220.78 98.239 6.1e-16 5.5e-16 3.89e-16 0.003 -1.58 undef 49.48285247686445 BackF04
P08700 220.949 94.659 2.79e-13 1.42e-13 6.12e-14 0.005 -1.02 undef 0.0 BackF04
P09518 220.955 95.829 1.14e-14 7.32e-15 4.68e-15 0.006 -1.79 167 0.0 BackF04
P03843 221.007 95.198 3.07e-14 2.1e-14 9.15e-15 0.005 -1.41 undef 0.0 BackF04
P03870 221.335 95.041 3.79e-16 4.49e-16 3.28e-16 0.005 -1.62 undef 0.0 BackF04
P07531 221.374 93.212 2.87e-14 1.82e-14 8.88e-15 0.006 -1.37 167 0.0 BackF04
P07275 221.394 98.041 7.37e-15 4.89e-15 3.23e-15 0.006 -2.07 167 0.0 BackF04
P01101 221.516 95.523 2.06e-12 3.44e-12 4.68e-12 0.005 -1.94 undef 0.0 BackF04
P09491 221.543 91.897 4.93e-17 7.24e-17 7.93e-17 0.006 -1.76 167 0.0 BackF04
