Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P07276 214.809 141.323 5.08e-17 4.48e-17 2.79e-17 0.001 -5.52 undef 0.0 DownB06
P03850 213.21 141.722 6.01e-15 2.94e-15 1.45e-15 0.001 -4.39 undef 0.0 DownB06
P08454 213.569 143.02 1.81e-13 1.11e-13 5.95e-14 -0.001 -3.71 undef 0.0 DownB06
P07384 211.983 141.917 1.37e-14 8.66e-15 4.63e-15 0.003 -3.13 undef 0.0 DownB06
P08928 212.418 142.732 1.07e-15 5.21e-16 2.81e-16 0.004 -5.04 undef 0.0 DownB06
P04621 212.222 142.457 2.91e-15 1.8e-15 5.96e-16 0.0 -4.83 undef 0.0 DownB06
P02826 212.46 142.766 4.29e-16 2.54e-16 1.24e-16 0.001 -5.01 undef 0.0 DownB06
P10151 212.496 143.063 6.06e-16 3.81e-16 2.21e-16 0.0 -4.53 undef 0.0 DownB06
P07030 211.643 142.323 2.35e-12 1.42e-12 7.29e-13 0.003 -3.07 undef 0.0 DownB06
P09906 212.35 143.044 4.16e-17 3.03e-17 2.4e-17 0.001 -4.05 undef 51.97255574614066 DownB06
P03636 211.949 142.936 2.32e-12 2.44e-12 2.54e-12 0.004 -3.23 undef 19.50225273546449 DownB06
P03808 212.258 143.17 7.91e-15 3.72e-15 1.99e-15 0.002 -3.81 undef 0.0 DownB06
P09692 211.927 142.998 1.15e-16 6.12e-17 4.4e-17 0.002 -4.7 undef 0.0 DownB06
P01009 211.722 142.972 1.35e-13 1.11e-13 1.11e-13 0.0 -3.92 undef 18.746133223345016 DownB06
P03437 212.021 143.464 1.57e-15 9.8e-16 4.67e-16 0.002 -3.06 undef 0.0 DownB06
P02848 211.373 142.826 2.77e-17 2.15e-17 1.5e-17 0.0 -3.24 undef 50.13789299503585 DownB06
P06276 211.425 143.103 8.96e-15 4.85e-15 1.73e-15 0.0 -4.2 undef 0.0 DownB06
P00962 211.484 143.261 1.36e-15 7.41e-16 3.87e-16 0.001 -3.85 undef 0.0 DownB06
P02259 211.636 143.333 4.46e-17 3.97e-17 2.22e-17 0.001 -4.0 undef 0.0 DownB06
P08773 211.4 143.174 2.32e-15 1.29e-15 5.25e-16 -0.0 -4.09 undef 0.0 DownB06
P00451 211.488 143.256 1.6e-13 1.14e-13 6.79e-14 0.002 -3.81 undef 0.0 DownB06
