name x y flux0 flux1 flux2 width rv
F07615 -43.510 -25.909 8.07e-17 6.10e-17 3.74e-17 14.99 -552.68
F07637 -43.338 -26.312 6.56e-17 5.36e-17 2.68e-17 33.17 -552.45
F07625 -42.874 -26.320 4.12e-17 2.11e-17 2.90e-17 22.23 -552.51
F07614 -42.747 -25.528 5.64e-17 4.68e-17 3.18e-17 19.49 -552.94
F07618 -42.673 -25.986 7.04e-17 3.01e-17 2.61e-17 16.93 -552.55
F07613 -42.602 -25.525 4.63e-17 3.84e-17 2.28e-17 26.34 -552.65
F07644 -42.576 -25.858 6.68e-17 4.09e-17 4.00e-17  7.49 -552.67
F07629 -42.566 -25.550 5.91e-17 4.08e-17 2.39e-17 27.62 -552.60
F07627 -42.555 -25.838 5.83e-17 3.88e-17 2.74e-17 21.94 -552.62
F07617 -42.553 -25.828 5.74e-17 3.96e-17 3.44e-17 28.44 -552.64
F07621 -42.544 -25.835 5.94e-17 6.29e-17 2.88e-17 18.06 -552.70
F07622 -42.543 -25.539 5.61e-17 4.17e-17 1.95e-17 18.93 -552.57
F07642 -42.530 -25.772 7.05e-17 4.34e-17 2.83e-17 24.73 -552.69
F07632 -42.526 -25.772 6.86e-17 5.03e-17 2.88e-17 30.39 -552.62
F07636 -42.523 -25.836 5.73e-17 4.49e-17 2.91e-17 18.47 -552.81
F07635 -42.523 -25.821 6.93e-17 4.25e-17 2.37e-17 18.08 -552.52
F07626 -42.521 -25.696 6.82e-17 3.68e-17 3.20e-17 11.02 -552.56
F07646 -42.521 -25.786 6.92e-17 4.33e-17 3.24e-17 17.52 -552.80
F07645 -42.519 -25.826 5.40e-17 4.76e-17 2.65e-17 13.89 -552.83
F07623 -42.518 -25.789 7.23e-17 6.04e-17 3.89e-17 13.65 -552.65
F07630 -42.509 -25.791 5.45e-17 5.70e-17 4.05e-17 14.89 -552.64
F07640 -42.504 -25.712 4.87e-17 3.92e-17 2.78e-17 14.50 -552.61
F07649 -42.503 -25.829 7.52e-17 4.05e-17 3.00e-17 19.06 -552.75
F07641 -42.499 -25.782 6.98e-17 7.10e-17 3.34e-17 28.15 -552.65
F07643 -42.489 -25.847 5.74e-17 5.25e-17 2.01e-17 17.45 -552.59
F07634 -42.487 -25.775 4.27e-17 4.19e-17 2.02e-17 22.67 -552.59
F07638 -42.486 -25.886 5.42e-17 3.50e-17 2.21e-17 11.25 -552.65
F07628 -42.452 -25.762 6.17e-17 4.85e-17 3.03e-17 25.33 -552.63
F07624 -42.440 -25.696 5.99e-17 4.08e-17 2.38e-17 30.82 -552.89
F07647 -42.413 -25.389 6.13e-17 5.48e-17 3.60e-17 31.37 -552.70
F07631 -42.333 -25.873 6.80e-17 5.18e-17 3.97e-17 20.11 -552.69
F07616 -42.322 -25.635 6.59e-17 4.35e-17 2.35e-17 33.52 -552.55
F07633 -42.277 -25.982 7.94e-17 4.51e-17 3.33e-17 16.02 -552.73
F07648 -42.137 -25.677 5.47e-17 3.58e-17 2.62e-17 14.72 -552.60
F07639 -42.112 -25.903 7.75e-17 4.23e-17 3.71e-17 31.76 -552.66
F07619 -41.992 -26.045 8.09e-17 3.99e-17 4.57e-17 20.47 -552.62
F07620 -41.622 -25.218 3.41e-17 3.45e-17 2.31e-17 17.16 -552.52
F09932 -40.127 -15.212 2.29e-17 1.39e-17 9.47e-18 16.89 -807.24
F09925 -40.095 -15.211 2.94e-17 1.77e-17 1.22e-17 20.68 -807.33
F09929 -40.048 -15.317 2.20e-17 1.43e-17 9.22e-18 14.91 -807.18
F09941 -40.040 -15.194 2.06e-17 1.81e-17 1.15e-17 16.93 -807.39
F09939 -40.030 -15.221 2.94e-17 2.07e-17 1.18e-17 13.31 -807.33
F09914 -40.029 -15.180 1.75e-17 1.39e-17 9.68e-18 12.70 -807.29
F09942 -40.006 -15.130 2.99e-17 1.79e-17 1.32e-17 14.80 -807.44
F09935 -40.003 -15.301 1.89e-17 2.16e-17 1.27e-17 15.87 -807.36
F09924 -39.998 -15.127 3.03e-17 2.68e-17 1.29e-17 11.69 -807.41
F09913 -39.989 -15.182 3.67e-17 2.36e-17 1.53e-17 19.35 -807.24
F09908 -39.981 -15.202 2.25e-17 1.83e-17 9.10e-18 13.00 -807.41
F09921 -39.979 -15.273 3.69e-17 2.28e-17 1.45e-17 10.27 -807.43
F09909 -39.978 -15.319 3.15e-17 2.20e-17 1.49e-17 11.58 -807.33
F09907 -39.976 -15.063 4.05e-17 2.83e-17 1.60e-17  9.66 -807.16
F09943 -39.975 -15.228 3.55e-17 2.61e-17 1.29e-17 10.91 -807.41
F09940 -39.972 -15.544 2.45e-17 1.62e-17 1.23e-17 18.75 -807.37
F09931 -39.966 -15.140 2.89e-17 2.74e-17 1.56e-17  7.53 -807.40
F09926 -39.951 -15.208 2.56e-17 1.45e-17 7.71e-18 14.52 -807.24
F09937 -39.951 -15.264 4.44e-17 2.89e-17 1.75e-17 10.48 -807.17
F09945 -39.950 -15.189 3.40e-17 2.76e-17 1.55e-17 10.68 -807.28
F09927 -39.943 -15.193 3.80e-17 2.13e-17 1.24e-17 16.44 -807.35
F09915 -39.942 -15.040 2.51e-17 2.17e-17 1.55e-17 11.00 -807.43
F09906 -39.940 -15.212 2.36e-17 1.67e-17 1.15e-17  7.69 -807.20
F09934 -39.931 -15.138 3.64e-17 2.98e-17 1.90e-17 13.84 -807.21
F09930 -39.931 -15.133 2.52e-17 1.73e-17 7.73e-18 13.74 -807.40
F09922 -39.927 -15.231 2.92e-17 2.33e-17 1.70e-17 11.70 -807.30
F09920 -39.922 -15.194 3.69e-17 1.76e-17 1.19e-17 16.13 -807.33
F09923 -39.891 -15.115 3.03e-17 2.39e-17 1.39e-17 25.16 -807.18
F09928 -39.891 -15.258 3.62e-17 1.67e-17 1.33e-17 13.33 -807.40
F09911 -39.890 -15.286 2.48e-17 2.02e-17 1.27e-17 12.73 -807.37
F09916 -39.880 -15.220 3.27e-17 2.07e-17 1.16e-17  7.17 -807.38
F09936 -39.874 -15.279 3.26e-17 1.70e-17 1.47e-17 17.91 -807.39
F09918 -39.851 -15.148 2.77e-17 1.60e-17 1.12e-17 15.71 -807.45
F09912 -39.845 -15.164 2.44e-17 1.59e-17 1.06e-17 16.20 -807.44
F09944 -39.842 -15.138 4.07e-17 2.09e-17 1.72e-17  9.53 -807.42
F09919 -39.823 -15.302 3.49e-17 2.04e-17 1.48e-17 12.05 -807.30
F09910 -39.811 -15.259 3.18e-17 2.84e-17 1.64e-17 15.95 -807.23
F09938 -39.765 -15.060 2.72e-17 2.58e-17 8.58e-18 11.08 -807.37
F09933 -39.697 -15.198 3.47e-17 2.30e-17 1.55e-17 14.62 -807.29
F09917 -39.684 -15.282 2.98e-17 2.86e-17 1.07e-17 15.39 -807.33
F04771 -34.462 -23.114 2.46e-17 2.43e-17 8.14e-18 14.28 -852.48
F04782 -34.374 -23.344 2.45e-17 1.77e-17 8.02e-18 10.26 -852.40
F04790 -34.271 -23.231 2.36e-17 1.68e-17 1.18e-17 14.90 -852.44
F04783 -34.251 -23.008 2.24e-17 1.76e-17 1.19e-17 12.17 -852.39
F04793 -34.251 -23.297 3.02e-17 2.75e-17 8.93e-18 15.06 -852.49
F04762 -34.231 -23.269 1.94e-17 1.54e-17 9.51e-18 17.01 -852.40
F04760 -34.224 -23.167 2.90e-17 2.53e-17 1.60e-17 12.78 -852.39
F04756 -34.208 -22.920 2.39e-17 1.99e-17 1.04e-17  9.69 -852.58
F04765 -34.178 -23.247 2.63e-17 1.79e-17 1.20e-17 15.22 -852.45
F04761 -34.166 -23.207 2.62e-17 1.90e-17 1.56e-17 12.89 -852.38
F04784 -34.157 -23.247 3.05e-17 1.47e-17 1.49e-17 14.52 -852.49
F04764 -34.154 -23.464 2.92e-17 2.34e-17 1.28e-17 16.87 -852.36
F04772 -34.152 -23.180 2.00e-17 1.73e-17 1.10e-17 11.08 -852.47
F04759 -34.141 -23.216 3.20e-17 3.03e-17 1.58e-17 15.70 -852.35
F04796 -34.137 -23.165 2.73e-17 1.62e-17 1.05e-17  8.59 -852.23
F04767 -34.133 -23.170 1.92e-17 1.61e-17 9.80e-18 12.97 -852.48
F04758 -34.131 -23.207 1.94e-17 1.25e-17 7.40e-18 13.48 -852.30
F04780 -34.131 -23.212 3.14e-17 1.57e-17 1.48e-17 11.53 -852.45
F04753 -34.129 -23.129 3.23e-17 2.29e-17 1.56e-17 15.16 -852.44
F04769 -34.127 -23.247 3.44e-17 2.19e-17 1.37e-17 15.00 -852.23
F04768 -34.124 -23.161 2.57e-17 1.60e-17 1.24e-17 16.43 -852.36
F04766 -34.111 -23.191 2.48e-17 2.02e-17 1.41e-17 15.26 -852.48
F04785 -34.109 -23.324 2.77e-17 1.77e-17 1.09e-17 11.36 -852.44
F04792 -34.109 -23.207 2.74e-17 2.10e-17 1.37e-17 16.36 -852.51
F04797 -34.108 -23.208 2.76e-17 1.23e-17 1.22e-17  9.61 -852.28
F04789 -34.108 -23.278 2.36e-17 1.37e-17 1.33e-17 17.26 -852.41
F04788 -34.107 -23.210 2.63e-17 2.24e-17 1.27e-17 13.71 -852.51
F04777 -34.107 -23.105 3.38e-17 1.53e-17 1.12e-17 15.62 -852.29
F04775 -34.106 -23.209 1.77e-17 1.58e-17 9.22e-18 18.91 -852.48
F04778 -34.100 -23.213 2.47e-17 2.11e-17 1.40e-17  8.76 -852.38
F04774 -34.099 -23.252 2.51e-17 1.65e-17 1.22e-17 15.03 -852.41
F04795 -34.098 -23.076 3.51e-17 2.54e-17 1.54e-17 15.91 -852.42
F04794 -34.098 -23.051 2.84e-17 1.71e-17 1.08e-17 12.26 -852.38
F04755 -34.093 -23.230 2.45e-17 1.18e-17 1.16e-17  6.77 -852.31
F04787 -34.093 -23.120 3.28e-17 1.98e-17 1.61e-17 11.83 -852.48
F04757 -34.070 -23.255 2.67e-17 1.47e-17 7.88e-18 12.22 -852.40
F04786 -34.068 -23.249 3.06e-17 1.65e-17 1.27e-17 13.89 -852.32
F04754 -34.068 -23.253 2.86e-17 1.87e-17 1.19e-17 10.23 -852.53
F04781 -34.046 -22.969 2.70e-17 2.22e-17 1.09e-17 17.70 -852.44
F04776 -34.034 -23.177 3.20e-17 1.97e-17 1.11e-17 15.10 -852.27
F04791 -34.033 -23.235 2.74e-17 1.92e-17 1.44e-17 12.28 -852.63
F04763 -34.026 -23.198 3.65e-17 1.63e-17 1.18e-17 11.62 -852.36
F04779 -33.988 -23.256 2.45e-17 1.90e-17 1.07e-17 12.10 -852.40
F04773 -33.916 -23.120 2.96e-17 2.15e-17 1.53e-17 12.28 -852.25
F04770 -33.625 -23.671 2.94e-17 1.78e-17 1.05e-17 12.98 -852.34
