name x y flux0 flux1 flux2 width rv
F10320 -42.250 -36.377 1.59e-16 1.07e-16 5.92e-17 26.72 -380.22
F10315 -42.230 -34.569 1.21e-16 9.61e-17 9.43e-17 32.56 -380.38
F10297 -42.212 -35.582 1.12e-16 9.80e-17 6.25e-17 16.83 -380.23
F10348 -42.205 -35.348 1.69e-16 1.03e-16 6.36e-17 42.51 -380.39
F10346 -42.096 -34.958 1.74e-16 1.47e-16 7.44e-17 35.38 -380.20
F10306 -41.928 -35.032 7.08e-17 6.32e-17 3.09e-17 38.03 -380.04
F10314 -41.851 -34.776 1.01e-16 8.83e-17 5.53e-17 33.75 -380.25
F10324 -41.848 -34.756 1.86e-16 7.96e-17 6.50e-17 40.19 -380.31
F10309 -41.806 -34.870 1.15e-16 8.57e-17 5.83e-17 23.72 -380.51
F10307 -41.748 -34.584 1.48e-16 8.28e-17 4.52e-17 21.98 -380.49
F10338 -41.732 -35.390 1.55e-16 1.14e-16 9.10e-17 33.62 -380.36
F10341 -41.704 -34.714 1.16e-16 8.46e-17 6.04e-17 27.27 -380.33
F10300 -41.683 -35.084 1.37e-16 8.42e-17 6.31e-17 32.33 -380.30
F10303 -41.669 -35.148 1.92e-16 9.45e-17 6.61e-17 40.68 -380.31
F10305 -41.589 -35.271 1.35e-16 8.20e-17 8.90e-17 30.00 -380.51
F10347 -41.575 -35.078 1.19e-16 1.06e-16 7.29e-17 31.86 -380.04
F10299 -41.573 -34.967 1.75e-16 9.88e-17 8.60e-17 26.75 -380.34
F10317 -41.571 -35.624 1.57e-16 9.80e-17 6.97e-17 28.00 -380.21
F10332 -41.520 -34.809 1.55e-16 8.27e-17 6.04e-17 42.56 -380.36
F10334 -41.513 -34.837 9.38e-17 5.35e-17 3.63e-17 32.77 -380.18
F10331 -41.509 -34.726 9.65e-17 6.48e-17 6.45e-17 28.78 -380.14
F10301 -41.508 -34.862 1.13e-16 6.23e-17 5.17e-17 32.31 -380.33
F10329 -41.506 -34.825 1.15e-16 9.15e-17 6.25e-17 36.53 -380.18
F10325 -41.504 -35.270 1.26e-16 8.60e-17 6.89e-17 26.20 -380.29
F10330 -41.500 -34.155 1.81e-16 1.30e-16 7.76e-17 29.95 -380.17
F10327 -41.500 -34.853 1.55e-16 9.59e-17 8.86e-17 33.17 -380.46
F10323 -41.487 -34.803 1.74e-16 1.09e-16 6.74e-17 19.65 -380.42
F10343 -41.478 -34.739 8.98e-17 7.70e-17 5.80e-17 25.35 -380.17
F10340 -41.459 -34.247 8.48e-17 1.03e-16 5.59e-17 26.91 -380.38
F10350 -41.455 -34.748 9.73e-17 6.92e-17 4.79e-17 26.66 -380.24
F10298 -41.438 -34.736 1.09e-16 7.26e-17 4.93e-17 18.03 -380.33
F10313 -41.438 -35.243 1.22e-16 1.33e-16 7.12e-17 25.67 -380.43
F10319 -41.436 -34.940 1.32e-16 1.16e-16 6.53e-17 16.90 -380.55
F10304 -41.421 -34.635 1.72e-16 9.60e-17 4.85e-17 21.02 -380.19
F10328 -41.417 -35.167 1.35e-16 8.69e-17 4.71e-17 19.72 -380.31
F10316 -41.404 -34.881 1.51e-16 1.16e-16 6.67e-17 28.05 -380.17
F10302 -41.369 -34.624 1.36e-16 9.51e-17 6.56e-17 33.66 -380.23
F10345 -41.339 -34.498 1.61e-16 1.44e-16 6.40e-17 33.50 -380.22
F10321 -41.328 -34.889 1.11e-16 1.10e-16 4.63e-17 27.47 -380.18
F10337 -41.323 -34.370 1.68e-16 1.04e-16 7.49e-17 26.53 -380.29
F10326 -41.301 -34.823 1.43e-16 8.20e-17 5.25e-17 28.65 -380.23
F10349 -41.292 -34.967 8.48e-17 7.92e-17 5.22e-17 32.88 -380.44
F10333 -41.263 -34.379 1.19e-16 9.98e-17 7.87e-17 30.50 -380.47
F10318 -41.206 -34.844 1.09e-16 7.71e-17 5.32e-17 18.79 -380.25
F10344 -41.194 -34.769 1.42e-16 7.24e-17 5.35e-17 39.09 -380.32
F10322 -41.159 -34.780 1.65e-16 1.22e-16 6.29e-17 31.10 -380.26
F10335 -41.139 -34.462 1.49e-16 8.95e-17 6.31e-17 24.32 -380.24
F10339 -41.133 -35.129 1.69e-16 1.25e-16 6.47e-17 30.46 -380.14
F10336 -40.954 -35.106 1.82e-16 1.06e-16 6.48e-17 19.66 -380.20
F10342 -40.948 -33.988 1.12e-16 9.58e-17 6.20e-17 28.06 -380.23
F10308 -40.828 -35.062 1.82e-16 8.34e-17 5.76e-17 19.05 -380.33
F10312 -40.340 -33.947 1.45e-16 8.80e-17 3.94e-17 24.65 -380.13
F10311 -40.333 -32.995 1.12e-16 6.85e-17 7.59e-17 18.44 -380.04
F10310 -40.309 -35.217 1.11e-16 9.41e-17 5.86e-17 23.72 -380.17
