Time,Flux
0.0,1.3649080661801785
1.0,1.3425831336193415
2.0,1.3635130147917185
3.0,1.3676700310635492
4.0,1.3453395666026426
5.0,1.384545684653688
6.0,1.4062364414305328
7.0,1.422672142322944
8.0,1.4189312631934305
9.0,1.3528105570836217
10.0,1.3028845634472177
11.0,1.2452761163344883
12.0,1.1870488880720238
13.0,1.1122078241328348
14.0,1.058866684073155
15.0,1.0054730758923727
16.0,1.0132858097802402
17.0,1.0175729935710525
18.0,1.0363453847777053
19.0,1.0245323600802958
20.0,1.0415018104451759
21.0,1.079119130226628
22.0,1.0672151766259552
23.0,1.0740182519469998
24.0,1.0807931180522536
25.0,1.0694659330353207
26.0,1.119258389064116
27.0,1.1258561117897945
28.0,1.15085916524278
29.0,1.137438865934133
30.0,1.159503827522694
31.0,1.1318774898206518
32.0,1.144378071040289
33.0,1.1800758493151378
34.0,1.1657268657841828
35.0,1.2001837630440995
36.0,1.1533734874648305
37.0,1.2309775036060422
38.0,1.2112325408807803
39.0,1.2215593888145666
40.0,1.2268820926664883
41.0,1.2511966114999475
42.0,1.2479370799138496
43.0,1.2532102098381566
44.0,1.2512535405880394
45.0,1.271698187204958
46.0,1.2926131398984804
47.0,1.295036513827254
48.0,1.2818816986268597
49.0,1.3235288910792213
50.0,1.3449845671883265
51.0,1.3246629509259698
52.0,1.3550882517996394
53.0,1.366406504350188
54.0,1.3545966726309877
55.0,1.3607693094859337
56.0,1.3937572423823414
57.0,1.4127663626591005
58.0,1.4231664224053675
59.0,1.3981323380220196
60.0,1.3467903196616005
61.0,1.24921344224955
62.0,1.2250164488532584
63.0,1.145899681722803
64.0,1.0632773429165598
65.0,1.0201042213080675
66.0,0.9875089290969841
67.0,1.0169313486031242
68.0,1.0518193412205261
69.0,1.0167617580400417
70.0,1.0637890145751894
71.0,1.0443891725992516
72.0,1.0486423200919712
73.0,1.082184264067548
74.0,1.081465594913368
75.0,1.1327185278451217
76.0,1.0947252784882362
77.0,1.092148508393334
78.0,1.1491103815708146
79.0,1.1390738767128112
80.0,1.129304515898998
81.0,1.108333456387383
82.0,1.168523136136943
83.0,1.150160587433771
84.0,1.173018992900587
85.0,1.164657923557784
86.0,1.1930663544764892
87.0,1.195900542373836
88.0,1.2309458415536176
89.0,1.240150537279137
90.0,1.206550878548544
91.0,1.245620315983691
92.0,1.2808786178202893
93.0,1.2519497914620286
94.0,1.2498324439695714
95.0,1.2718020650776722
96.0,1.2865920565655542
97.0,1.298287083304695
98.0,1.3253393976802363
99.0,1.3098156876275582
100.0,1.315077453084425
101.0,1.3443753488746653
102.0,1.3307154863574686
103.0,1.3171473992829177
104.0,1.374003551522919
105.0,1.3601184427589936
106.0,1.3788793636607146
107.0,1.392474416752074
108.0,1.4062030292609344
109.0,1.3971529419645854
110.0,1.3649139801827606
111.0,1.29189955303918
112.0,1.2237069166097028
113.0,1.18051319214717
114.0,1.1062017524275176
115.0,1.0469496959936926
116.0,1.001678954557379
117.0,1.0309105650467614
118.0,1.0466176620477912
119.0,1.0500392534256895
