name x y flux0 flux1 flux2 width rv
F01809  18.931  39.164 1.21e-16 7.88e-17 6.00e-17 29.22 -380.98
F01817  19.043  39.499 1.53e-16 1.29e-16 7.97e-17 21.36 -380.98
F01807  19.684  38.591 9.41e-17 7.83e-17 5.12e-17 38.88 -380.96
F01801  19.875  38.557 1.20e-16 9.22e-17 5.54e-17 29.06 -381.11
F01847  19.904  39.170 1.20e-16 8.44e-17 5.35e-17 20.46 -380.86
F01853  19.907  39.721 9.87e-17 7.68e-17 4.46e-17 36.41 -380.86
F01842  19.918  38.696 1.32e-16 9.71e-17 6.08e-17 34.94 -380.83
F01851  19.938  39.611 1.49e-16 1.10e-16 8.70e-17 29.35 -380.80
F01799  19.945  39.556 1.30e-16 9.35e-17 6.56e-17 30.64 -381.01
F01804  19.988  39.206 9.69e-17 7.82e-17 5.11e-17 22.81 -380.97
F01850  20.031  39.422 1.45e-16 9.27e-17 6.56e-17 16.57 -380.88
F01822  20.042  39.562 1.48e-16 1.17e-16 6.50e-17 21.14 -380.75
F01846  20.086  39.189 1.44e-16 9.43e-17 5.41e-17 13.71 -381.13
F01802  20.098  39.370 1.32e-16 8.24e-17 5.02e-17 36.95 -381.04
F01819  20.114  38.808 1.38e-16 8.79e-17 6.20e-17 30.84 -381.02
F01803  20.121  39.450 1.18e-16 8.11e-17 5.97e-17 52.12 -380.98
F01825  20.125  39.147 1.64e-16 9.62e-17 6.74e-17 30.57 -380.97
F01836  20.146  39.288 1.03e-16 6.55e-17 5.52e-17 39.81 -380.98
F01821  20.162  39.183 1.30e-16 9.92e-17 5.92e-17 23.74 -380.92
F01844  20.169  39.193 1.39e-16 1.04e-16 6.22e-17 22.43 -381.08
F01848  20.174  39.325 1.06e-16 8.36e-17 5.46e-17  8.63 -380.94
F01823  20.179  39.315 1.53e-16 1.07e-16 6.54e-17 43.86 -381.13
F01852  20.186  39.396 1.51e-16 1.16e-16 6.49e-17 28.79 -380.86
F01812  20.188  39.497 1.03e-16 9.80e-17 4.97e-17 31.77 -380.81
F01845  20.191  39.314 1.08e-16 7.77e-17 4.97e-17 13.25 -380.92
F01835  20.214  39.397 1.27e-16 8.81e-17 6.78e-17 32.53 -381.08
F01826  20.217  39.261 1.31e-16 8.69e-17 5.55e-17 21.95 -381.01
F01840  20.238  39.300 1.57e-16 9.78e-17 7.18e-17 23.77 -380.84
F01849  20.240  39.426 1.09e-16 8.14e-17 5.12e-17 21.68 -380.87
F01830  20.243  39.395 1.51e-16 9.59e-17 6.21e-17 26.53 -381.05
F01839  20.243  39.440 1.47e-16 9.41e-17 6.07e-17 41.89 -380.95
F01814  20.244  39.278 1.21e-16 9.27e-17 6.95e-17 27.05 -381.13
F01810  20.246  39.317 1.32e-16 9.09e-17 5.61e-17 29.70 -380.80
F01843  20.247  39.240 1.42e-16 1.10e-16 6.92e-17 41.12 -380.96
F01841  20.253  39.329 1.18e-16 8.99e-17 5.44e-17 27.47 -380.98
F01806  20.259  39.243 1.21e-16 9.18e-17 5.09e-17 29.70 -381.03
F01816  20.281  39.441 1.31e-16 9.61e-17 6.50e-17 27.93 -380.88
F01829  20.300  39.373 1.27e-16 9.02e-17 5.94e-17 31.85 -380.95
F01834  20.310  39.324 1.18e-16 8.51e-17 5.85e-17 31.19 -380.93
F01832  20.329  39.177 1.20e-16 8.62e-17 5.41e-17 52.61 -380.91
F01833  20.338  38.092 1.17e-16 9.08e-17 5.61e-17 19.04 -380.89
F01815  20.338  39.391 1.46e-16 1.00e-16 5.58e-17 27.10 -380.93
F01827  20.349  39.502 1.37e-16 9.19e-17 6.04e-17 38.47 -380.92
F01811  20.356  39.461 1.42e-16 1.02e-16 6.50e-17 36.08 -380.92
F01838  20.363  39.240 1.28e-16 8.03e-17 6.03e-17 24.33 -381.02
F01837  20.380  39.209 1.61e-16 9.82e-17 6.85e-17 29.62 -380.99
F01800  20.402  39.328 1.35e-16 8.53e-17 5.71e-17 30.39 -381.06
F01808  20.403  39.496 1.43e-16 9.55e-17 6.16e-17 30.53 -381.04
F01818  20.405  39.240 1.46e-16 1.01e-16 6.37e-17 30.21 -380.92
F01828  20.458  39.409 1.43e-16 9.08e-17 5.79e-17 22.12 -380.89
F01854  20.524  39.286 1.51e-16 9.37e-17 5.51e-17 28.11 -381.08
F01820  20.632  39.606 1.33e-16 1.02e-16 5.81e-17 38.83 -380.95
F01831  20.783  39.807 1.37e-16 9.64e-17 6.59e-17 43.17 -380.95
F01798  20.920  40.241 1.09e-16 7.92e-17 5.49e-17 28.14 -380.92
F01805  20.949  39.327 1.48e-16 1.08e-16 6.72e-17 27.83 -380.84
F01813  20.957  39.758 1.34e-16 9.42e-17 6.27e-17 30.26 -381.16
F01824  20.997  40.068 9.66e-17 7.30e-17 4.59e-17 23.56 -381.04
F06927  23.206  36.658 2.41e-17 1.71e-17 1.27e-17  8.91 -828.64
F06926  23.336  36.857 2.39e-17 1.65e-17 1.01e-17 13.84 -828.78
F06925  23.366  36.870 2.91e-17 1.88e-17 1.28e-17 17.56 -828.77
