Time,Flux
0.0,1.2274898846639066
1.0,1.2527044897788673
2.0,1.2447444757411006
3.0,1.2894594521795801
4.0,1.2952968042894368
5.0,1.2784165658354603
6.0,1.2967962471960073
7.0,1.2981099624272423
8.0,1.3182785413032263
9.0,1.3150193856323744
10.0,1.3369141133978277
11.0,1.3269419583226123
12.0,1.2878477887727886
13.0,1.2449423109393485
14.0,1.1934151496177832
15.0,1.159616214463934
16.0,1.0855706908173914
17.0,1.0647593757205265
18.0,1.01818423314665
19.0,0.9911127536394717
20.0,1.0111662552778167
21.0,1.0312193348934384
22.0,1.0130209206887806
23.0,1.0537022274564778
24.0,1.0387055094998963
25.0,1.0328781027484393
26.0,1.0638479807973547
27.0,1.0764087249413719
28.0,1.1036089764067807
29.0,1.0886103608844726
30.0,1.0813133844863838
31.0,1.099419033156076
32.0,1.1038962050461187
33.0,1.145199373338382
34.0,1.1042056046131552
35.0,1.1459792975694578
36.0,1.1365806410867165
37.0,1.1343356932384516
38.0,1.141262720753233
39.0,1.1505475298745513
40.0,1.173028042475025
41.0,1.168055612796605
42.0,1.1753399597864376
43.0,1.221082534904855
44.0,1.22503831822466
45.0,1.2216818613410878
46.0,1.2375291087335973
47.0,1.226259241807508
48.0,1.249661190429786
49.0,1.2416208028633258
50.0,1.2448611697117873
51.0,1.2784745320840085
52.0,1.2542261128879753
53.0,1.2845786805527446
54.0,1.2827167384748177
55.0,1.32328399640636
56.0,1.2753923247272179
57.0,1.3141799889241033
58.0,1.3064406080158413
59.0,1.335805623685173
60.0,1.306528122373175
61.0,1.3197802839865571
62.0,1.2978326587181448
63.0,1.202717801261263
64.0,1.1790050398519942
65.0,1.1196562553081308
66.0,1.0530793156253186
67.0,1.018767585247274
68.0,1.0031070475347224
69.0,1.0060299517115157
70.0,1.0255283105280941
71.0,1.0095706902758035
72.0,1.0400241631133982
73.0,1.0470093008811208
74.0,1.0535150846052659
75.0,1.0720821879020437
76.0,1.078069786775006
77.0,1.096558871373075
78.0,1.0857087165478614
79.0,1.1008850973757145
80.0,1.12957036475097
81.0,1.1025458963027637
82.0,1.1127389007973743
83.0,1.1466408766329637
84.0,1.1422898381297741
85.0,1.173176386040132
86.0,1.1597499711157462
87.0,1.1409358234220783
88.0,1.1480340676826133
89.0,1.155399754754932
90.0,1.169997815174737
91.0,1.188860320012285
92.0,1.2268242999564227
93.0,1.180464949854948
94.0,1.223791276168119
95.0,1.234141627630098
96.0,1.2261268384743897
97.0,1.2289269975192934
98.0,1.2557225020290774
99.0,1.2598414623053047
100.0,1.2562395662697143
101.0,1.2702455279731293
102.0,1.2735073762283118
103.0,1.2744287834540577
104.0,1.2677143305808607
105.0,1.3086975553971862
106.0,1.299348614576503
107.0,1.2850593710448899
108.0,1.3387008807758554
109.0,1.342141161120713
110.0,1.3098417031989789
111.0,1.2638677860643888
112.0,1.2364766809084915
113.0,1.145905652724198
114.0,1.1422889059150432
115.0,1.102860927054076
116.0,1.039694245224331
117.0,1.0092587046452504
118.0,1.0037935620147274
119.0,1.0029316788067002
