name x y flux0 flux1 flux2 width rv
F04214   0.041  20.451 1.86e-17 1.37e-17 6.87e-18 13.79 -1078.51
F04194   0.070  20.524 1.65e-17 1.16e-17 5.76e-18  8.41 -1078.39
F07892   0.077  17.730 2.33e-17 1.49e-17 1.16e-17 16.36 -872.20
F04218   0.103  20.509 1.69e-17 1.03e-17 6.90e-18 14.17 -1078.51
F04216   0.106  20.501 1.96e-17 1.41e-17 9.94e-18 13.54 -1078.57
F04198   0.111  20.366 2.16e-17 1.30e-17 9.15e-18  8.46 -1078.58
F04207   0.126  20.515 1.75e-17 1.23e-17 8.25e-18  7.91 -1078.37
F04224   0.136  20.514 2.13e-17 1.36e-17 1.12e-17 10.14 -1078.62
F04220   0.142  20.499 1.77e-17 1.06e-17 6.69e-18 16.11 -1078.47
F04199   0.142  20.511 1.49e-17 1.02e-17 7.21e-18 10.18 -1078.60
F04205   0.147  20.465 1.69e-17 1.01e-17 7.28e-18 10.39 -1078.44
F04219   0.164  20.522 1.32e-17 1.11e-17 7.33e-18 15.38 -1078.40
F07870   0.168  17.630 2.40e-17 1.81e-17 1.17e-17 13.63 -872.24
F04195   0.168  20.571 1.80e-17 1.30e-17 8.86e-18  9.09 -1078.48
F04221   0.174  20.451 2.03e-17 1.34e-17 9.95e-18 10.25 -1078.54
F04190   0.180  20.544 2.33e-17 1.30e-17 7.53e-18 13.19 -1078.40
F07898   0.185  17.608 2.91e-17 1.71e-17 1.10e-17 12.39 -872.26
F04202   0.188  20.526 1.80e-17 1.23e-17 8.18e-18  7.86 -1078.55
F04188   0.205  20.937 1.91e-17 1.07e-17 8.55e-18 10.86 -1078.38
F04192   0.206  20.559 1.46e-17 1.37e-17 7.16e-18  9.80 -1078.21
F04209   0.216  20.516 1.53e-17 1.16e-17 7.56e-18 11.55 -1078.53
F07872   0.250  17.618 2.22e-17 1.83e-17 1.45e-17 11.32 -872.26
F04222   0.253  20.517 1.55e-17 1.23e-17 6.84e-18 10.03 -1078.52
F04203   0.258  20.472 1.59e-17 1.10e-17 7.84e-18 14.75 -1078.47
F07882   0.262  17.725 3.29e-17 1.99e-17 1.13e-17 23.22 -872.09
F07891   0.287  17.536 1.82e-17 1.07e-17 1.01e-17 16.27 -872.22
F07874   0.315  17.557 3.63e-17 2.27e-17 1.51e-17 17.09 -872.17
F07867   0.320  17.627 3.56e-17 2.20e-17 1.12e-17 15.38 -872.20
F07902   0.335  17.567 3.41e-17 2.32e-17 1.37e-17 15.91 -872.40
F07901   0.347  17.533 2.94e-17 2.03e-17 1.37e-17 11.69 -872.28
F07894   0.352  17.510 2.73e-17 2.00e-17 1.42e-17  8.11 -872.23
F07862   0.359  17.534 2.19e-17 1.76e-17 1.31e-17 15.61 -872.31
F07883   0.365  17.527 2.35e-17 1.81e-17 1.14e-17 15.85 -872.24
F07888   0.365  17.650 3.75e-17 2.09e-17 1.55e-17 14.56 -872.17
F07885   0.366  17.562 2.04e-17 1.17e-17 1.03e-17 12.64 -872.33
F07869   0.371  17.664 2.79e-17 1.91e-17 1.39e-17 12.38 -871.92
F07903   0.382  17.554 2.97e-17 1.78e-17 1.29e-17 12.75 -872.33
F07860   0.388  17.730 2.99e-17 1.92e-17 1.40e-17 14.50 -872.14
F07871   0.389  17.565 2.48e-17 1.53e-17 1.15e-17 21.08 -872.38
F07889   0.389  17.620 3.09e-17 2.05e-17 1.56e-17 14.10 -872.09
F07873   0.390  17.616 2.63e-17 1.85e-17 1.33e-17 10.03 -872.24
F07884   0.395  17.616 1.76e-17 1.61e-17 1.06e-17 11.58 -872.08
F07866   0.395  17.627 3.35e-17 2.13e-17 1.38e-17  7.73 -872.30
F07875   0.396  17.525 2.30e-17 1.84e-17 1.27e-17 12.52 -872.29
F07893   0.397  17.600 2.07e-17 1.55e-17 9.97e-18 12.12 -872.39
F07899   0.405  17.603 2.30e-17 1.68e-17 1.33e-17 20.16 -872.23
F07861   0.408  17.617 2.25e-17 1.36e-17 1.13e-17 13.93 -872.33
F07897   0.412  17.614 3.23e-17 1.91e-17 1.40e-17 15.83 -872.23
F07895   0.416  17.631 2.24e-17 1.63e-17 1.02e-17 14.25 -872.11
F07879   0.416  17.594 3.32e-17 2.44e-17 1.55e-17 11.11 -872.33
F07864   0.418  17.585 2.53e-17 1.65e-17 9.84e-18 11.34 -872.25
F07900   0.418  17.635 2.22e-17 1.89e-17 1.04e-17 13.11 -872.26
F07863   0.420  17.652 3.04e-17 1.65e-17 1.26e-17 22.00 -872.21
F07896   0.426  17.626 2.69e-17 1.88e-17 1.01e-17 16.08 -872.22
F07880   0.442  17.817 2.31e-17 1.57e-17 1.06e-17 13.85 -872.24
F07887   0.443  17.543 2.86e-17 1.84e-17 1.34e-17 13.07 -872.28
F07865   0.451  17.755 2.48e-17 1.36e-17 1.11e-17  9.31 -872.10
F07877   0.460  17.771 3.78e-17 2.27e-17 1.87e-17 11.32 -872.23
F07886   0.467  17.663 2.09e-17 1.66e-17 1.01e-17  8.80 -872.21
F07881   0.469  17.605 3.52e-17 2.45e-17 1.29e-17 14.80 -872.16
F12053   0.470  26.566 2.11e-17 1.39e-17 9.43e-18 11.56 -888.11
F07876   0.478  17.607 2.25e-17 1.67e-17 9.62e-18 13.33 -872.26
F07859   0.483  17.568 1.43e-17 1.10e-17 8.24e-18 12.54 -872.24
F01551   0.516  17.034 4.88e-17 2.52e-17 2.02e-17 12.28 -756.94
F01590   0.544  16.443 2.88e-17 2.27e-17 1.56e-17 11.63 -756.89
F01578   0.546  16.827 4.99e-17 3.06e-17 1.56e-17 14.91 -756.96
F01596   0.551  16.548 3.90e-17 2.35e-17 1.73e-17 15.13 -756.96
F01563   0.556  16.668 3.42e-17 2.43e-17 1.36e-17 16.05 -756.85
F12052   0.582  26.435 2.96e-17 2.15e-17 1.61e-17 12.59 -888.08
F01581   0.594  16.663 3.49e-17 1.91e-17 1.39e-17 11.99 -756.82
F12057   0.632  26.419 2.80e-17 1.79e-17 1.22e-17  8.43 -887.99
F01562   0.645  16.527 2.12e-17 1.48e-17 1.15e-17 17.36 -757.09
F12060   0.645  26.423 3.14e-17 2.07e-17 1.36e-17 11.87 -887.98
F12059   0.653  26.333 1.61e-17 1.44e-17 8.49e-18  5.81 -888.18
F01586   0.667  16.829 2.41e-17 1.77e-17 1.20e-17 12.38 -756.97
F01545   0.667  16.478 3.77e-17 2.52e-17 1.28e-17 20.13 -756.97
F01587   0.673  16.654 2.79e-17 2.12e-17 1.33e-17 14.05 -757.08
F12055   0.676  26.230 2.64e-17 1.87e-17 1.10e-17 11.13 -888.17
F01540   0.677  16.398 4.35e-17 2.96e-17 2.03e-17 19.42 -756.99
F01564   0.688  16.598 3.28e-17 2.42e-17 1.27e-17  8.25 -756.91
F01589   0.697  16.653 3.80e-17 2.40e-17 1.69e-17 18.70 -756.93
F01595   0.701  16.651 4.43e-17 3.42e-17 2.20e-17  7.92 -756.76
F01552   0.703  16.688 3.26e-17 1.86e-17 1.27e-17 15.93 -756.89
F01572   0.707  16.898 3.11e-17 2.73e-17 1.79e-17 19.45 -756.88
F12054   0.714  26.262 1.85e-17 1.40e-17 1.28e-17 10.65 -888.14
F01546   0.725  16.538 3.22e-17 2.36e-17 1.65e-17 12.52 -756.90
F01548   0.725  16.601 3.01e-17 1.80e-17 1.17e-17 14.91 -756.97
F01550   0.727  16.660 3.51e-17 2.08e-17 1.50e-17 15.29 -756.93
F01556   0.728  16.677 2.88e-17 2.19e-17 1.43e-17 19.08 -756.82
F01557   0.735  16.664 2.91e-17 1.77e-17 1.32e-17 16.52 -756.89
F01554   0.742  16.746 3.55e-17 2.40e-17 1.42e-17 14.86 -756.99
F01547   0.743  16.601 2.65e-17 1.91e-17 1.25e-17 11.09 -756.93
F01576   0.743  16.646 3.69e-17 2.43e-17 1.46e-17  9.96 -757.05
F01575   0.746  16.630 3.64e-17 2.03e-17 1.52e-17 10.86 -756.79
F01542   0.746  16.648 3.68e-17 2.88e-17 1.54e-17 16.54 -756.94
F01597   0.746  16.627 3.77e-17 2.48e-17 1.49e-17 18.52 -756.84
F12051   0.748  26.493 2.38e-17 2.20e-17 1.67e-17  9.13 -888.02
F01568   0.753  16.614 4.07e-17 2.21e-17 1.53e-17  9.37 -756.60
F01553   0.759  16.633 3.22e-17 2.12e-17 1.67e-17 18.26 -757.01
F01565   0.760  16.164 4.34e-17 2.85e-17 1.63e-17 11.03 -756.89
F01577   0.762  16.646 2.72e-17 2.64e-17 1.41e-17 16.79 -756.90
F01580   0.767  16.624 3.94e-17 2.92e-17 1.83e-17 12.98 -756.94
F01543   0.768  16.567 3.29e-17 2.34e-17 1.56e-17 17.60 -757.09
F01594   0.769  16.612 3.09e-17 2.11e-17 1.28e-17 16.52 -756.93
F01539   0.770  16.602 4.30e-17 2.86e-17 2.16e-17 20.70 -756.91
F01569   0.771  16.619 3.84e-17 2.79e-17 1.48e-17 10.34 -756.91
F01567   0.772  16.815 3.41e-17 2.01e-17 1.58e-17 10.80 -756.85
F01592   0.793  16.592 2.89e-17 2.22e-17 1.33e-17  9.70 -757.07
F01559   0.793  16.589 2.15e-17 1.65e-17 1.17e-17 16.34 -757.06
F01571   0.797  16.689 3.09e-17 2.49e-17 1.58e-17 16.20 -757.02
F01555   0.800  16.449 2.11e-17 1.62e-17 1.26e-17 19.48 -756.97
F01582   0.801  16.557 2.62e-17 2.03e-17 1.47e-17 20.94 -757.02
F01593   0.820  16.650 3.08e-17 2.37e-17 1.91e-17 15.34 -757.09
F01591   0.820  16.576 2.86e-17 1.75e-17 1.30e-17 15.56 -756.85
F01583   0.836  16.373 4.10e-17 2.07e-17 1.76e-17  8.31 -756.82
F01588   0.841  16.778 3.96e-17 2.91e-17 1.65e-17  8.48 -757.03
F01573   0.850  16.560 4.18e-17 3.00e-17 2.13e-17 18.99 -756.80
F01544   0.857  16.545 3.73e-17 3.08e-17 1.91e-17 11.21 -756.92
F01549   0.862  16.713 3.64e-17 3.14e-17 1.74e-17 14.72 -756.89
F01574   0.866  16.613 2.55e-17 1.86e-17 1.25e-17 16.71 -756.87
F01584   0.870  16.642 2.21e-17 1.95e-17 1.02e-17 12.79 -756.87
F01558   0.873  16.574 2.76e-17 1.80e-17 1.18e-17 12.85 -757.03
F01560   0.892  16.450 3.90e-17 2.34e-17 1.67e-17 19.13 -756.95
F01579   0.902  16.689 3.48e-17 2.00e-17 1.47e-17 17.54 -756.98
F12058   0.923  25.963 2.15e-17 1.45e-17 1.28e-17 12.81 -888.18
F01566   0.926  16.713 3.28e-17 2.90e-17 1.72e-17 15.03 -756.81
F01585   0.935  16.412 3.12e-17 2.72e-17 1.64e-17 11.46 -757.02
F01561   0.965  16.495 2.91e-17 1.80e-17 1.35e-17 13.34 -756.98
