Time,Flux
0.0,1.3240044740590189
1.0,1.3351512254466724
2.0,1.3791875268036762
3.0,1.3743520231321
4.0,1.379003131323238
5.0,1.338388071777477
6.0,1.3865282549915185
7.0,1.338200047450332
8.0,1.2794348245509668
9.0,1.2047042957517071
10.0,1.1707634400248368
11.0,1.1151049487719729
12.0,1.092257064016421
13.0,1.0129429798014664
14.0,0.9987613263934144
15.0,1.0083157229114803
16.0,1.0137148076289175
17.0,1.0597476621796535
18.0,1.0615566710937139
19.0,1.0293351819049317
20.0,1.0597234577850225
21.0,1.0760522425567116
22.0,1.1014413278718191
23.0,1.0737554628402664
24.0,1.0724195364242533
25.0,1.1034511010468695
26.0,1.1112305980437507
27.0,1.1121657343337708
28.0,1.1004104178924647
29.0,1.16301185174724
30.0,1.1662420062697558
31.0,1.148903310726622
32.0,1.1656655442927635
33.0,1.196361097953779
34.0,1.179592747829258
35.0,1.1801509608543879
36.0,1.1979882853876278
37.0,1.2076535095046457
38.0,1.227899942069185
39.0,1.2202055231182578
40.0,1.2531115908902408
41.0,1.2523456643102013
42.0,1.2525043546076342
43.0,1.2580321700019896
44.0,1.2647744776550174
45.0,1.2549936209759154
46.0,1.2760779694895987
47.0,1.3150209069883294
48.0,1.319411038120728
49.0,1.3106993145120325
50.0,1.3425870695825994
51.0,1.3363594744691631
52.0,1.312064289094951
53.0,1.3343841498663012
54.0,1.3704201535169604
55.0,1.3852822845357593
56.0,1.3762199374652986
57.0,1.346482706152241
58.0,1.2697328569811857
59.0,1.2357396086690957
60.0,1.1828663750041617
61.0,1.1466232260911706
62.0,1.0571076280096876
63.0,1.0027390823996156
64.0,0.9813059755317788
65.0,1.0173075834712204
66.0,1.0166099246448965
67.0,1.0365671769149565
68.0,1.0283947410651568
69.0,1.046535928797238
70.0,1.073389797057916
71.0,1.0873100706847014
72.0,1.1093321179651423
73.0,1.0836151333917456
74.0,1.0778681982922547
75.0,1.105943135818037
76.0,1.122065323418592
77.0,1.1200511075652606
78.0,1.100065039709878
79.0,1.1084370084747979
80.0,1.1715161179046358
81.0,1.1358478479512897
82.0,1.1501449109674675
83.0,1.1945953679817598
84.0,1.1656680059075084
85.0,1.1990731084605155
86.0,1.2081083331782003
87.0,1.199267294270792
88.0,1.19274515426654
89.0,1.2147931703999435
90.0,1.251266679077375
91.0,1.2178652709597866
92.0,1.274248881661902
93.0,1.269238737393506
94.0,1.256005903100152
95.0,1.2872353506384338
96.0,1.2795049234576175
97.0,1.3232030080850425
98.0,1.3134788132686503
99.0,1.3178580657361936
100.0,1.3185559157128277
101.0,1.3052269528806526
102.0,1.3531240283632642
103.0,1.3280387245992828
104.0,1.387323989847152
105.0,1.3699060090767898
106.0,1.3652475587856714
107.0,1.368306433386019
108.0,1.315998027337978
109.0,1.263840731643795
110.0,1.197055731342714
111.0,1.09046262561684
112.0,1.0827116888550725
113.0,1.0266798135784168
114.0,1.0232090528525883
115.0,1.0242729448295564
116.0,1.0257442077569703
117.0,1.0374611657424304
118.0,1.026289810560459
119.0,1.0594363363057921
