name x y flux0 flux1 flux2 width rv
F04613  30.060 -27.587 6.06e-17 4.25e-17 3.58e-17 13.11 -585.77
F04621  30.136 -27.697 5.97e-17 4.12e-17 2.21e-17 27.51 -585.92
F04627  30.302 -27.579 4.41e-17 3.62e-17 2.88e-17 19.14 -585.74
F04646  30.379 -28.318 5.96e-17 4.97e-17 3.78e-17 17.14 -585.88
F05817  30.384 -15.189 2.04e-16 1.40e-16 8.66e-17 54.73 -253.19
F04628  30.437 -28.163 4.62e-17 4.42e-17 2.25e-17 23.60 -585.86
F04614  30.438 -28.000 5.95e-17 4.97e-17 3.84e-17 23.47 -585.88
F04643  30.449 -27.691 5.73e-17 4.44e-17 2.30e-17 23.84 -585.80
F04637  30.465 -27.677 6.50e-17 3.81e-17 3.04e-17 22.10 -586.10
F04651  30.468 -27.541 5.79e-17 2.36e-17 2.10e-17 23.99 -585.84
F04658  30.473 -27.687 7.52e-17 7.65e-17 3.23e-17 29.26 -585.95
F04640  30.477 -27.715 3.68e-17 2.83e-17 2.22e-17 20.12 -585.90
F04666  30.478 -27.659 4.55e-17 3.52e-17 2.47e-17 25.35 -586.07
F04611  30.494 -27.776 3.69e-17 2.98e-17 1.69e-17 16.54 -585.93
F04648  30.520 -28.018 5.27e-17 3.31e-17 2.51e-17 12.08 -586.07
F04665  30.521 -27.427 4.48e-17 3.94e-17 2.43e-17 21.61 -586.05
F04661  30.538 -27.812 5.22e-17 4.03e-17 2.35e-17 23.65 -585.78
F04623  30.538 -28.041 5.45e-17 4.50e-17 1.82e-17 15.13 -585.77
F04634  30.544 -27.519 6.88e-17 4.47e-17 3.73e-17 17.33 -585.90
F04619  30.548 -27.721 4.96e-17 2.98e-17 1.96e-17  8.91 -585.92
F04655  30.565 -27.737 8.11e-17 3.64e-17 2.62e-17 17.64 -585.93
F04615  30.567 -27.738 4.80e-17 3.88e-17 2.33e-17 24.75 -586.07
F04625  30.573 -27.697 5.73e-17 2.59e-17 2.26e-17 18.36 -585.76
F04638  30.573 -27.699 6.27e-17 3.71e-17 2.47e-17 14.20 -585.90
F04622  30.573 -27.686 7.76e-17 4.59e-17 2.58e-17 20.03 -585.78
F04635  30.575 -27.679 5.16e-17 2.80e-17 2.49e-17 22.33 -586.03
F04644  30.580 -27.699 6.14e-17 3.58e-17 2.72e-17 26.79 -585.82
F04659  30.582 -27.709 7.16e-17 4.32e-17 2.17e-17 14.10 -585.93
F04631  30.582 -27.709 6.60e-17 3.46e-17 3.17e-17 14.50 -585.90
F04626  30.584 -27.674 3.91e-17 3.30e-17 2.37e-17 19.78 -585.88
F04650  30.589 -27.696 6.21e-17 5.25e-17 2.77e-17 13.08 -585.87
F04662  30.591 -27.700 5.99e-17 4.87e-17 3.11e-17 15.34 -585.89
F04656  30.597 -27.521 5.08e-17 5.13e-17 3.22e-17 14.62 -585.85
F04639  30.598 -27.689 6.32e-17 4.13e-17 2.80e-17 12.66 -585.79
F04649  30.600 -27.669 8.83e-17 4.49e-17 2.92e-17 19.47 -585.94
F04616  30.602 -27.747 9.53e-17 3.97e-17 3.35e-17 13.41 -585.82
F04629  30.602 -27.766 4.26e-17 3.81e-17 2.35e-17 15.08 -585.93
F04657  30.603 -27.673 6.22e-17 3.64e-17 2.23e-17 16.13 -585.99
F04641  30.603 -27.607 6.60e-17 5.14e-17 3.03e-17 25.67 -585.96
F04645  30.607 -27.637 5.10e-17 5.07e-17 2.73e-17 22.48 -585.99
F04660  30.607 -27.677 5.22e-17 4.24e-17 3.03e-17 24.92 -585.89
F04664  30.611 -27.698 7.16e-17 2.54e-17 2.84e-17 23.58 -586.03
F04632  30.639 -27.833 5.36e-17 4.30e-17 2.40e-17 18.50 -585.86
F04618  30.659 -27.893 6.62e-17 4.32e-17 2.32e-17 18.12 -585.82
F05808  30.680 -15.039 1.40e-16 1.43e-16 9.64e-17 43.54 -253.28
F04647  30.687 -27.856 4.30e-17 3.08e-17 1.89e-17 17.78 -585.69
F04624  30.718 -27.709 6.97e-17 4.68e-17 3.23e-17 21.01 -585.86
F05836  30.719 -15.116 2.78e-16 2.45e-16 1.79e-16 51.68 -253.26
F05794  30.727 -15.112 2.09e-16 1.91e-16 1.17e-16 58.98 -253.29
F05809  30.734 -15.173 2.27e-16 1.33e-16 9.64e-17 43.05 -253.08
F04633  30.745 -27.760 6.23e-17 3.70e-17 2.49e-17 14.13 -585.79
F04617  30.749 -27.882 5.89e-17 4.64e-17 2.82e-17 14.00 -585.74
F04636  30.764 -27.688 5.21e-17 4.14e-17 3.15e-17 14.95 -585.77
F04652  30.786 -27.816 5.85e-17 3.90e-17 2.45e-17 17.60 -585.98
F04653  30.797 -27.905 7.36e-17 5.30e-17 2.75e-17 23.13 -585.88
F05828  30.863 -15.417 2.21e-16 2.33e-16 1.19e-16 36.70 -253.37
F04663  30.869 -27.797 5.26e-17 3.97e-17 3.01e-17  9.97 -585.95
F05795  30.886 -15.194 3.61e-16 2.40e-16 1.76e-16 48.89 -253.19
F05840  30.888 -15.058 3.96e-16 2.71e-16 1.51e-16 51.68 -253.09
F05831  30.900 -15.621 2.58e-16 2.12e-16 1.43e-16 52.84 -253.11
F04642  30.914 -28.176 5.66e-17 3.46e-17 2.09e-17 17.48 -585.79
F04630  30.925 -27.309 3.74e-17 3.37e-17 1.96e-17 20.81 -586.05
F05835  30.954 -15.384 3.89e-16 1.94e-16 1.84e-16 28.06 -253.16
F05842  30.959 -15.393 3.20e-16 2.06e-16 1.19e-16 33.41 -253.05
F05833  30.963 -15.412 2.74e-16 1.72e-16 8.73e-17 39.89 -253.04
F05827  30.982 -15.395 3.38e-16 2.32e-16 7.51e-17 33.45 -253.11
F05839  30.988 -16.261 2.47e-16 2.30e-16 1.05e-16 62.09 -253.11
F05818  31.000 -15.483 4.15e-16 2.25e-16 1.71e-16 26.51 -253.11
F05798  31.026 -15.406 4.14e-16 2.58e-16 1.25e-16 65.69 -253.19
F05824  31.031 -15.526 3.21e-16 1.81e-16 1.45e-16 44.07 -253.33
F05832  31.031 -15.606 3.25e-16 2.60e-16 2.31e-16 36.27 -253.27
F05823  31.040 -15.387 3.91e-16 2.45e-16 1.23e-16 52.72 -253.05
F05829  31.042 -15.402 3.15e-16 2.98e-16 1.18e-16 25.20 -253.14
F05841  31.042 -15.152 1.71e-16 1.30e-16 1.27e-16 33.82 -253.22
F05804  31.061 -15.395 4.18e-16 2.27e-16 1.77e-16 31.79 -253.22
F05803  31.078 -15.330 3.04e-16 2.80e-16 1.52e-16 38.66 -253.12
F05814  31.090 -15.240 3.30e-16 2.84e-16 1.33e-16 45.86 -253.31
F05820  31.092 -15.592 3.27e-16 2.14e-16 9.79e-17 46.74 -253.06
F05821  31.105 -15.274 3.21e-16 2.29e-16 1.07e-16 44.98 -253.17
F05800  31.120 -15.720 3.04e-16 2.75e-16 1.72e-16 49.05 -253.02
F05843  31.155 -15.266 2.27e-16 2.15e-16 1.46e-16 41.97 -253.18
F05807  31.157 -15.359 2.00e-16 1.22e-16 1.23e-16 61.96 -253.25
F05812  31.200 -15.403 2.03e-16 1.98e-16 8.42e-17 36.44 -253.13
F05810  31.224 -15.149 3.10e-16 1.87e-16 1.27e-16 47.22 -253.35
F05806  31.260 -15.062 3.37e-16 2.24e-16 1.45e-16 42.57 -253.20
F05797  31.261 -15.365 3.42e-16 1.60e-16 1.15e-16 32.75 -253.19
F05811  31.287 -15.619 3.01e-16 2.67e-16 1.25e-16 35.24 -253.22
F05801  31.316 -16.005 3.03e-16 2.82e-16 1.73e-16 49.83 -253.10
F05825  31.374 -15.232 3.13e-16 3.34e-16 1.30e-16 52.86 -253.08
F05796  31.444 -15.745 2.95e-16 2.27e-16 1.56e-16 49.97 -253.33
F11762  31.608 -15.386 4.71e-17 2.65e-17 1.60e-17  9.98 -725.04
F05805  31.637 -15.999 2.51e-16 2.37e-16 1.19e-16 54.45 -253.13
F11703  31.839 -15.348 4.28e-17 3.13e-17 1.75e-17 12.32 -725.16
F05816  31.852 -16.965 3.08e-16 2.44e-16 1.83e-16 28.75 -253.01
F05799  31.873 -15.685 1.98e-16 1.65e-16 8.58e-17 60.37 -253.06
F11733  31.912 -15.043 3.30e-17 1.94e-17 1.56e-17 13.30 -725.14
F11696  32.009 -15.054 2.88e-17 1.48e-17 1.26e-17 20.31 -724.92
F05815  32.022 -16.063 2.58e-16 1.93e-16 1.21e-16 33.04 -253.09
F05813  32.074 -16.926 2.32e-16 1.40e-16 1.25e-16 68.56 -253.28
F11750  32.078 -15.029 4.03e-17 2.47e-17 1.25e-17 13.13 -725.14
F04620  32.091 -27.725 4.02e-17 2.04e-17 1.54e-17 25.18 -585.89
F05834  32.110 -15.918 2.08e-16 1.56e-16 9.30e-17 37.12 -253.10
F11743  32.131 -15.099 1.98e-17 1.28e-17 1.00e-17 21.69 -724.94
F11720  32.171 -15.688 4.63e-17 2.74e-17 2.07e-17  9.58 -724.96
F11698  32.426 -15.158 3.28e-17 2.53e-17 1.95e-17 13.39 -725.02
F05793  32.855 -15.415 2.11e-16 1.30e-16 1.06e-16 42.80 -252.99
F10888  39.076 -29.338 3.76e-17 2.01e-17 2.09e-17 13.78 -676.27
F10886  39.211 -29.614 5.52e-17 2.75e-17 1.74e-17 15.92 -676.37
F10879  39.415 -29.545 2.66e-17 2.56e-17 1.56e-17 12.77 -676.49
F10885  39.443 -29.866 2.78e-17 3.60e-17 2.00e-17 21.48 -676.33
F10877  39.475 -29.428 3.92e-17 2.18e-17 2.70e-17 16.93 -676.41
F10895  39.484 -29.585 3.83e-17 2.58e-17 2.22e-17 10.19 -676.31
F10899  39.502 -29.530 3.88e-17 2.49e-17 1.68e-17 18.41 -676.31
F10878  39.526 -29.521 3.90e-17 2.20e-17 1.86e-17 16.20 -676.26
F10883  39.545 -29.537 3.44e-17 3.58e-17 2.03e-17 18.96 -676.33
F10893  39.546 -29.693 3.11e-17 1.88e-17 9.80e-18 17.00 -676.24
F10894  39.566 -29.551 2.59e-17 2.82e-17 1.79e-17 15.26 -676.40
F10891  39.573 -29.496 3.40e-17 2.38e-17 1.92e-17 10.53 -676.44
F10875  39.585 -29.562 4.31e-17 3.34e-17 2.18e-17 14.15 -676.29
F10892  39.589 -29.523 3.97e-17 2.75e-17 1.54e-17 23.88 -676.42
F10890  39.589 -29.550 3.18e-17 1.82e-17 1.17e-17 12.84 -676.44
F10874  39.603 -29.774 4.07e-17 2.73e-17 2.19e-17 11.19 -676.41
F10880  39.612 -29.601 5.94e-17 2.97e-17 2.17e-17 15.02 -676.30
