name x y flux0 flux1 flux2 width rv
F11220 -14.986 -21.978 2.28e-17 1.85e-17 1.22e-17 10.55 -936.44
F11213 -14.951 -21.749 2.69e-17 1.42e-17 1.11e-17 10.23 -936.51
F11205 -14.891 -21.741 2.12e-17 1.45e-17 9.27e-18 17.20 -936.56
F11202 -14.879 -21.625 2.27e-17 1.74e-17 1.80e-17  7.81 -936.54
F11208 -14.870 -21.947 1.38e-17 1.35e-17 9.21e-18 11.91 -936.42
F11203 -14.862 -21.823 2.33e-17 2.25e-17 1.87e-17 14.97 -936.59
F11225 -14.851 -21.811 2.14e-17 2.18e-17 1.72e-17 11.39 -936.49
F11211 -14.846 -21.837 2.59e-17 1.46e-17 8.07e-18 12.95 -936.49
F11206 -14.837 -21.812 2.26e-17 2.05e-17 1.01e-17 11.68 -936.43
F11226 -14.822 -21.821 1.76e-17 1.31e-17 1.12e-17 13.05 -936.62
F11214 -14.822 -21.796 3.27e-17 2.31e-17 1.27e-17 16.45 -936.46
F11207 -14.822 -21.765 1.91e-17 1.37e-17 7.42e-18 13.78 -936.40
F11216 -14.820 -21.646 2.54e-17 1.98e-17 1.39e-17 11.18 -936.65
F11218 -14.794 -21.918 1.91e-17 1.36e-17 7.04e-18 10.93 -936.59
F11223 -14.783 -21.763 2.05e-17 1.34e-17 1.05e-17  8.98 -936.44
F11217 -14.756 -21.661 1.45e-17 1.05e-17 9.08e-18  9.79 -936.34
F11219 -14.745 -21.782 3.21e-17 1.43e-17 1.00e-17 13.72 -936.23
F11210 -14.727 -21.702 2.17e-17 1.43e-17 1.15e-17 10.06 -936.40
F11204 -14.721 -21.783 2.26e-17 1.88e-17 1.13e-17 11.66 -936.41
F11224 -14.710 -21.700 2.30e-17 2.40e-17 1.24e-17 10.38 -936.62
F11201 -14.700 -21.711 2.19e-17 1.93e-17 1.01e-17  8.90 -936.62
F11209 -14.513 -21.744 2.34e-17 1.55e-17 8.54e-18 14.43 -936.37
F09603  -4.112 -29.931 1.10e-16 8.48e-17 5.67e-17 33.83 -393.38
F09587  -4.065 -29.925 1.10e-16 8.68e-17 5.39e-17 31.35 -393.48
F09597  -4.018 -29.708 1.20e-16 1.01e-16 5.52e-17 33.89 -393.43
F09599  -4.003 -29.723 1.48e-16 8.85e-17 6.09e-17 26.05 -393.46
