Time,Flux
0.0,1.1631888723210855
1.0,1.133958036165008
2.0,1.0823170121223122
3.0,1.0305663518663226
4.0,0.9856723536825258
5.0,1.021705705153426
6.0,1.0222269048701527
7.0,1.0142690833629726
8.0,1.038927035995219
9.0,1.0221616084700695
10.0,1.047843498856215
11.0,1.0415909095674134
12.0,1.057724488486041
13.0,1.0406224101825619
14.0,1.050365901834904
15.0,1.057818437377477
16.0,1.0704539785370064
17.0,1.0730760316858716
18.0,1.108883681018992
19.0,1.085772783884909
20.0,1.1161451869846488
21.0,1.1078011566339057
22.0,1.1340812378641927
23.0,1.1114689963596092
24.0,1.1293571831948017
25.0,1.1378175369961556
26.0,1.1565064584000975
27.0,1.162306220653789
28.0,1.1386543613781979
29.0,1.1571556745954934
30.0,1.1363205984207911
31.0,1.1365117413673185
32.0,1.1695253276222157
33.0,1.1732813825116724
34.0,1.1988766709117604
35.0,1.1658664789244964
36.0,1.2339334928975456
37.0,1.2118647575746702
38.0,1.220396425413182
39.0,1.198633033794242
40.0,1.2168994486993383
41.0,1.2508872251824437
42.0,1.2428668346725606
43.0,1.2368771367966922
44.0,1.241591830626453
45.0,1.2633657283273183
46.0,1.2816355027102149
47.0,1.2613304888445773
48.0,1.2435669006593433
49.0,1.20324133440495
50.0,1.1634212117340668
51.0,1.1122050378952073
52.0,1.085363495162779
53.0,1.0409292386414464
54.0,1.003066906611659
55.0,0.9921037936153053
56.0,1.0129193895702309
57.0,1.0303852031895444
58.0,0.9979528631643114
59.0,1.025786206336611
60.0,1.0425414809833002
61.0,1.0451485799329707
62.0,1.0476320207513965
63.0,1.0509168279317482
64.0,1.043183620114183
65.0,1.04591621130127
66.0,1.0882172725226162
67.0,1.0941530927528342
68.0,1.0811255331743457
69.0,1.1061726905983351
70.0,1.1320719867332905
71.0,1.0964210121695188
72.0,1.0984964067970875
73.0,1.1355022134662234
74.0,1.1154624495085208
75.0,1.133480253704407
76.0,1.1375786958620189
77.0,1.1033349140508972
78.0,1.141684772859035
79.0,1.1274552599725867
80.0,1.1566626655410086
81.0,1.1704818823053562
82.0,1.1654026407826266
83.0,1.1624823529561303
84.0,1.1760809239675947
85.0,1.2024075850970755
86.0,1.2010404150454173
87.0,1.200918871002021
88.0,1.2106400260172174
89.0,1.19544119360123
90.0,1.233285048215476
91.0,1.2152236647664563
92.0,1.2604996596191993
93.0,1.2332906891722297
94.0,1.27325086806686
95.0,1.226229497284259
96.0,1.2526986785990353
97.0,1.2436014188065236
98.0,1.2423412376496796
99.0,1.1898014803842982
100.0,1.170016875165246
101.0,1.09238170218056
102.0,1.0588393898903763
103.0,1.0342612881055169
104.0,0.9787253422104578
105.0,0.9721026859333628
106.0,0.9928557639235388
107.0,1.0036371684705334
108.0,1.006790440868576
109.0,1.0202272429855368
110.0,1.0392267634281553
111.0,1.038568025013851
112.0,1.0495786517357863
113.0,1.0577819050867536
114.0,1.0484339920576562
115.0,1.0553842598194505
116.0,1.071244967015449
117.0,1.0712501502936775
118.0,1.0786552412574244
119.0,1.0984347673392296
